rep1	rep2	min_tm
A0A1Y2C7D2_taxID_329046_model	A0A507EJC1_taxID_246404_model	0.7054
A0A811SJ34_taxID_422564_model	A0AAW2WPR6_taxID_2727402_model	0.7053
A0A9X0BDN5_taxID_1131564_model_A	A0ABR4H9X8_taxID_176169_model_A	0.7053
A0A507F691_taxID_246404_model_A	A0A507FBC4_taxID_246404_model	0.7053
A0A2P7QYD3_taxID_2116704_model	Q21NZ9_taxID_203122_model_A	0.7051
A0A380TBC3_taxID_256318_model	A0A7J5D2K3_taxID_2651189_model	0.7050
A0A7C8JJK0_taxID_2813651_model	A0A7C8TZL1_taxID_2813651_model	0.7047
A0A1E3V4Z2_taxID_1752398_model	A0ABR4TSS6_taxID_1353532_model	0.7047
A0A1V6T2W4_taxID_254877_model	A0A9W4KMZ8_taxID_1303716_model	0.7045
A0A1Y2C7D2_taxID_329046_model	A0A507F5R3_taxID_246404_model	0.7043
A0A6C0KLD2_taxID_1070528_model	A0A8J2SFI9_taxID_35677_model	0.7043
A0A6S7IGK9_taxID_317549_model_A	A0A7D9J5S3_taxID_317549_model	0.7041
A0AAN8RWQ7_taxID_74498_model_A	G1X3U2_taxID_756982_model_A	0.7038
A0ABV2I0A5_taxID_1209948_model	A0ABV2RXN8_taxID_375_model	0.7036
A0A1L5PR01_taxID_303_model	A0A7X1AU61_taxID_2724178_model	0.7033
A0A9W8GX65_taxID_1052879_model	A0A9W8M3B5_taxID_2650707_model	0.7033
A0A437A308_taxID_97331_model_A	A0A7C8JJK0_taxID_2813651_model	0.7032
A0A913XUF7_taxID_2652724_model_A	A0ABN8N4G6_taxID_104759_model_A	0.7032
A0A545VX13_taxID_43265_model_A	A0A9P0EDX1_taxID_160281_model	0.7030
A0A3R7A7P4_taxID_112090_model	A0A6G0X2P4_taxID_100861_model_A	0.7022
A0AAW0RA81_taxID_1337665_model	A0ABR4H9X8_taxID_176169_model_A	0.7022
A0A8H6A0W2_taxID_209559_model	A0ACC1PKT5_taxID_42375_model	0.7020
A0A9W8CUF5_taxID_147472_model	A0ABQ8PGU0_taxID_1424467_model	0.7019
A0A1I6M5T1_taxID_474950_model	A0A2S6H7D7_taxID_173365_model	0.7018
A0A2S5CI23_taxID_1704499_model	A0ABV2I0A5_taxID_1209948_model	0.7015
A0A8A4TY47_taxID_2818388_model	Q21NZ9_taxID_203122_model_A	0.7012
A0A9X0BDN5_taxID_1131564_model_A	A0ACC1PKT5_taxID_42375_model	0.7012
A0AAD7UPE3_taxID_2483200_model	A0AAD7XMM2_taxID_2483200_model	0.7011
A0AAE0T8E3_taxID_2493646_model	A0ABD3VE72_taxID_1069815_model	0.7007
A0A9W8HM54_taxID_1126814_model	A0ACC1L5T1_taxID_1286919_model	0.7007
A0A9W8HM54_taxID_1126814_model	A0A9W8IT97_taxID_417176_model	0.7007
A0A9W8LUA5_taxID_2761395_model	A0A9W8M3B5_taxID_2650707_model	0.7005
A0A9X0BDN5_taxID_1131564_model_A	A0AAN7UYZ7_taxID_326684_model	0.7005
A0A3N4HYC1_taxID_1160509_model	A0A9P9IXR3_taxID_1079267_model	0.7003
A0A9X0BDN5_taxID_1131564_model_A	C0NHD4_taxID_447093_model	0.7003
A0A0F6AHE7_taxID_1129367_model	A0AAP5IG72_taxID_2712845_model_A	0.7002
A0A1Y0C4U3_taxID_482462_model_A	A0ABS1MHS4_taxID_2802282_model_A	0.7001
A0A841H669_taxID_1639882_model	A0ABV2I0A5_taxID_1209948_model	0.6999
A0A7X1AU61_taxID_2724178_model	A0AAV9U3Q6_taxID_1796055_model	0.6998
A0A9W8HM54_taxID_1126814_model	A0ACC1LSD8_taxID_417177_model	0.6997
A0A2P7NYA8_taxID_2116706_model_A	A0A7V2WU63_taxID_45248_model_A	0.6995
A0A437A308_taxID_97331_model_A	A0AAN8MVU2_taxID_47235_model_A	0.6994
A0ABX0IR11_taxID_1544455_model_A	Q21NZ9_taxID_203122_model_A	0.6994
A0A167RCQ6_taxID_5076_model	A0A9W4KMZ8_taxID_1303716_model	0.6991
A0A3M8TNP8_taxID_303_model	A0A7X1AU61_taxID_2724178_model	0.6990
A0A7X0J7C0_taxID_188932_model	A0A975J169_taxID_2824561_model_A	0.6989
A0A167RCQ6_taxID_5076_model	A0A2J0YX98_taxID_382_model	0.6987
A0A3N4LHJ3_taxID_1051890_model	A0A5N6V0Z8_taxID_41984_model	0.6985
A0A9W8HM54_taxID_1126814_model	A0ABQ8PGU0_taxID_1424467_model	0.6983
A0A1L9Q161_taxID_1036611_model_A	A0AAW0RA81_taxID_1337665_model	0.6982
A0ABR4TSS6_taxID_1353532_model	U1TTP3_taxID_321846_model	0.6980
A0A517MIN1_taxID_1930274_model_A	U3AIJ7_taxID_1337093_model	0.6978
A0A8J2SFI9_taxID_35677_model	A0AAD7UHF1_taxID_2483200_model	0.6977
A0A9W8LUA5_taxID_2761395_model	A0ABQ8PGU0_taxID_1424467_model	0.6973
A0A5N7CL84_taxID_209559_model	A0ABR4H9X8_taxID_176169_model_A	0.6973
A0A6G1MF13_taxID_2813651_model	G1X3U2_taxID_756982_model_A	0.6970
A0AAW0QQB4_taxID_1337665_model	A0ABR2J691_taxID_335852_model	0.6970
A0A507F5R3_taxID_246404_model	A0A507F691_taxID_246404_model_A	0.6968
A0A9W7XK53_taxID_1052880_model	A0A9W8M3B5_taxID_2650707_model	0.6966
A0ABQ8PGU0_taxID_1424467_model	A0ACC1L5T1_taxID_1286919_model	0.6964
A0AAD5N8G8_taxID_148309_model	A0ABD6EFA7_taxID_75299_model	0.6961
A0A7C8TZL1_taxID_2813651_model	A0AAN8RWQ7_taxID_74498_model_A	0.6961
A0A9W8XCZ5_taxID_1932322_model	A0A9X0BDN5_taxID_1131564_model_A	0.6960
A0A016WCE7_taxID_53326_model	A0A183C147_taxID_36090_model	0.6960
A0A9W8CUF5_taxID_147472_model	A0ACC1LSD8_taxID_417177_model	0.6958
A0A167RCQ6_taxID_5076_model	A0ABU5KX76_taxID_2219225_model	0.6958
A0A937KDI5_taxID_2494733_model_A	A0ABR7J057_taxID_2813823_model_A	0.6957
A0A9W7XK53_taxID_1052880_model	A0A9W8LUA5_taxID_2761395_model	0.6956
A0A6A7AQI4_taxID_1408161_model	A0A9W4KMZ8_taxID_1303716_model	0.6953
A0A9W8CUF5_taxID_147472_model	A0ACC1L5T1_taxID_1286919_model	0.6949
A0A1Y2C6Z8_taxID_329046_model	A0A507EZH3_taxID_246404_model	0.6948
A0A2G5BJJ6_taxID_763665_model	A0A9W8LUA5_taxID_2761395_model	0.6947
A0A3M8TNP8_taxID_303_model	A0ABU5KX76_taxID_2219225_model	0.6947
A0A1L5PR01_taxID_303_model	A0ABR4TSS6_taxID_1353532_model	0.6946
A0A2S5CI23_taxID_1704499_model	A0A8A4TY47_taxID_2818388_model	0.6944
A0A5N7CL84_taxID_209559_model	A0ACC1PKT5_taxID_42375_model	0.6943
A0A2G5BJJ6_taxID_763665_model	A0A9W8CUF5_taxID_147472_model	0.6942
A0AA48LWU8_taxID_556182_model_A	D8PI13_taxID_330214_model	0.6941
A0A8H6A0W2_taxID_209559_model	A0A9W8XCZ5_taxID_1932322_model	0.6938
A0A250X2B4_taxID_1157962_model	R1E1C7_taxID_2903_model	0.6937
A0A4Q7Z0G8_taxID_388466_model	Q21NZ9_taxID_203122_model_A	0.6937
N4XMY1_taxID_665024_model	W7F0B3_taxID_930091_model	0.6937
A0A0P7YXS6_taxID_113540_model	A0A9N7UE72_taxID_8262_model	0.6935
A0A7C8JJK0_taxID_2813651_model	G1X3U2_taxID_756982_model_A	0.6929
A0A7X6DTB4_taxID_2606439_model_A	A0AA42B8L4_taxID_1215918_model	0.6928
A0ABT8V9H2_taxID_79264_model	A0ABU3VGX6_taxID_1631240_model	0.6927
A0A167RCQ6_taxID_5076_model	U1TTP3_taxID_321846_model	0.6923
A0A9W8GX65_taxID_1052879_model	A0A9W8LUA5_taxID_2761395_model	0.6923
A0A9W8CUF5_taxID_147472_model	A0A9W8M3B5_taxID_2650707_model	0.6922
A0A5N7CL84_taxID_209559_model	A0AAN7UYZ7_taxID_326684_model	0.6920
A0A1I6M5T1_taxID_474950_model	A0A3D9L4M1_taxID_1122208_model_A	0.6919
A0A4Q2V7C7_taxID_451672_model	A0AAD4EYT8_taxID_669026_model_A	0.6917
A0A0E0H672_taxID_4536_model	A0A0E0PEB1_taxID_4529_model	0.6917
A0A0G4J7H3_taxID_37360_model	A0A3P3YJM5_taxID_37360_model_A	0.6915
A0A6L9E9N5_taxID_2697053_model	A0A6P2D548_taxID_1210884_model	0.6914
A0A0B4FMW4_taxID_3151832_model_A	A0A9P0EDX1_taxID_160281_model	0.6914
A0A3M8TNP8_taxID_303_model	A0ABR4TSS6_taxID_1353532_model	0.6914
A0A3D9L4M1_taxID_1122208_model_A	A0A4Q7Z0G8_taxID_388466_model	0.6913
A0A1I3WXE9_taxID_52441_model_A	A0A7V2WU63_taxID_45248_model_A	0.6912
A0A437A308_taxID_97331_model_A	A0A7C8TZL1_taxID_2813651_model	0.6911
A0A2P7QYD3_taxID_2116704_model	A0A9X1U998_taxID_2911009_model	0.6909
A0A9W8XCZ5_taxID_1932322_model	A0AAW0RA81_taxID_1337665_model	0.6908
A0A7X1AU61_taxID_2724178_model	A0AAD6IJM2_taxID_5083_model	0.6908
A0A1I6M5T1_taxID_474950_model	A0A8A4TY47_taxID_2818388_model	0.6907
A0A6P8I080_taxID_6105_model	A0ABN8SN36_taxID_104178_model	0.6906
A0A6G1MF13_taxID_2813651_model	A0A7C8TZL1_taxID_2813651_model	0.6905
A0A8H6A0W2_taxID_209559_model	A0AAN7UYZ7_taxID_326684_model	0.6905
A0AAP5IG72_taxID_2712845_model_A	U3AIJ7_taxID_1337093_model	0.6902
A0A2G5BJJ6_taxID_763665_model	A0ACC1L5T1_taxID_1286919_model	0.6901
A0A2J0YX98_taxID_382_model	A0AAD6IJM2_taxID_5083_model	0.6901
A0A4Y8RPT3_taxID_2558362_model	A0A6P2D548_taxID_1210884_model	0.6899
A0A6P2D548_taxID_1210884_model	A8ZLP7_taxID_329726_model_A	0.6899
A0A9W8CUF5_taxID_147472_model	A0A9W8HFK5_taxID_2761396_model	0.6898
A0ABV2RXN8_taxID_375_model	Q21NZ9_taxID_203122_model_A	0.6898
A0A1S0UA83_taxID_7209_model	A0AAD5N8G8_taxID_148309_model	0.6898
A0A4Y8RPT3_taxID_2558362_model	E8T7H2_taxID_765698_model_A	0.6897
A0AAP5IG72_taxID_2712845_model_A	A0ABR6YEY6_taxID_2762297_model_A	0.6896
A0A507EJC1_taxID_246404_model	A0A507F691_taxID_246404_model_A	0.6896
A0ACC1L5T1_taxID_1286919_model	A0ACC1LSD8_taxID_417177_model	0.6895
N4XMY1_taxID_665024_model	R0ISP9_taxID_671987_model	0.6894
A0A024SD58_taxID_1344414_model_A	A0A9P9IXR3_taxID_1079267_model	0.6893
A0A9W8HM54_taxID_1126814_model	A0A9W8M3B5_taxID_2650707_model	0.6893
A0A5N7CL84_taxID_209559_model	A0A7C8IQU8_taxID_323545_model	0.6890
A0A1I4VE96_taxID_44574_model_A	A0A1R4HGF1_taxID_360316_model_A	0.6890
A0AAN8MVU2_taxID_47235_model_A	A0AAV9W5A3_taxID_47236_model_A	0.6889
A0A7X5ASN3_taxID_265726_model	A0ABR9BSA8_taxID_2774143_model	0.6888
A0A3D9L4M1_taxID_1122208_model_A	A0ABV2I0A5_taxID_1209948_model	0.6888
A0A9W8CUF5_taxID_147472_model	A0ACC1IX00_taxID_61397_model	0.6886
A0A7S4AB65_taxID_44445_model	A0A9K3PD30_taxID_303405_model	0.6886
A0A1E3V4Z2_taxID_1752398_model	A0ABU5KX76_taxID_2219225_model	0.6886
A0A1W2TBG8_taxID_77044_model	A0A9W9NGR8_taxID_63820_model	0.6883
A0A6J4THU7_taxID_1162706_model_A	A0A918K8V8_taxID_418750_model_A	0.6883
A0A1I6M5T1_taxID_474950_model	Q21NZ9_taxID_203122_model_A	0.6882
A0A1E3V4Z2_taxID_1752398_model	A0A2J0YX98_taxID_382_model	0.6880
A0A9W8GX65_taxID_1052879_model	A0ACC1IX00_taxID_61397_model	0.6879
A0A8H6A0W2_taxID_209559_model	A0ACC2JI51_taxID_1108764_model	0.6878
A0A2S5CI23_taxID_1704499_model	A0ABY3QAS2_taxID_2992140_model_A	0.6878
A0A914L211_taxID_6306_model	A0AAN5CH76_taxID_1317129_model	0.6877
A0A7C8JJK0_taxID_2813651_model	S8A5L9_taxID_1284197_model	0.6876
A0A0H5S2I7_taxID_6279_model	A0A8R1Y3G8_taxID_6282_model	0.6875
A0A914L827_taxID_6306_model	A0ABD6EFA7_taxID_75299_model	0.6874
A0A9W8LUA5_taxID_2761395_model	A0ACC1L5T1_taxID_1286919_model	0.6874
A0A7C8JJK0_taxID_2813651_model	A0AAN8MVU2_taxID_47235_model_A	0.6874
A0A1I6M5T1_taxID_474950_model	A0ABV2RXN8_taxID_375_model	0.6871
A0A2J0YX98_taxID_382_model	U1TTP3_taxID_321846_model	0.6870
A0A8H6A0W2_taxID_209559_model	A0ABR3RK21_taxID_300254_model_A	0.6870
A0A7C8IQU8_taxID_323545_model	A0AAW0RA81_taxID_1337665_model	0.6869
A0A1E3V4Z2_taxID_1752398_model	A0ABR3GF19_taxID_1032678_model	0.6868
A0A1L5PR01_taxID_303_model	A0ABU5KX76_taxID_2219225_model	0.6867
A0AAW2WPR6_taxID_2727402_model	A0ABD1S779_taxID_205694_model	0.6867
A0A1E3V4Z2_taxID_1752398_model	A0A7X1AU61_taxID_2724178_model	0.6867
A0A9P4N5L3_taxID_147567_model_A	A0ABR3GF19_taxID_1032678_model	0.6866
A0A9W8CUF5_taxID_147472_model	A0A9W8IT97_taxID_417176_model	0.6865
A0A7C8TZL1_taxID_2813651_model	G1X3U2_taxID_756982_model_A	0.6864
A0A6L9E9N5_taxID_2697053_model	A0ABU0IU28_taxID_400775_model	0.6863
A0A7C8IQU8_taxID_323545_model	A0A8H6A0W2_taxID_209559_model	0.6862
A0A3P6S036_taxID_6269_model	A0ABD6EFA7_taxID_75299_model	0.6861
A0A0H1BRE8_taxID_2060906_model_A	A0AAW0RA81_taxID_1337665_model	0.6860
A0A7W8KIV5_taxID_1141878_model	A0ABW4XFF4_taxID_2259033_model	0.6859
A0A2G5BJJ6_taxID_763665_model	A0ACC1IX00_taxID_61397_model	0.6857
A0ABU5KX76_taxID_2219225_model	U1TTP3_taxID_321846_model	0.6857
A0A9X0BDN5_taxID_1131564_model_A	C6H6I9_taxID_544712_model	0.6857
A0A7C8JJK0_taxID_2813651_model	A0AAV9W5A3_taxID_47236_model_A	0.6855
A0ABR4K145_taxID_176178_model	C0NHD4_taxID_447093_model	0.6855
A0A1W2TBG8_taxID_77044_model	A0A8H6A0W2_taxID_209559_model	0.6854
A0A0G4N7R0_taxID_100787_model	A0A4Q2V7C7_taxID_451672_model	0.6854
A0A8H6A0W2_taxID_209559_model	C0NHD4_taxID_447093_model	0.6853
A0AA35V075_taxID_414_model	A0ABY3QAS2_taxID_2992140_model_A	0.6851
A0AAN7UYZ7_taxID_326684_model	A0AAW0RA81_taxID_1337665_model	0.6850
A0AAD6IJM2_taxID_5083_model	A0ABU5KX76_taxID_2219225_model	0.6849
A0A1I6M5T1_taxID_474950_model	A0A9X1U998_taxID_2911009_model	0.6848
A0A6P8I583_taxID_6105_model	A0ABN8SN36_taxID_104178_model	0.6847
A0A0H1BRE8_taxID_2060906_model_A	A0ABR4K145_taxID_176178_model	0.6844
A0A7C8IQU8_taxID_323545_model	A0A9W9NGR8_taxID_63820_model	0.6843
A0AAW0RA81_taxID_1337665_model	A0ACC2JI51_taxID_1108764_model	0.6841
A0A9W8CUF5_taxID_147472_model	A0A9W8LUA5_taxID_2761395_model	0.6841
A0A1L5PR01_taxID_303_model	A0A2J0YX98_taxID_382_model	0.6841
A0A9W7XK53_taxID_1052880_model	A0A9W8HM54_taxID_1126814_model	0.6841
A0A1W2TBG8_taxID_77044_model	A0A5N7CL84_taxID_209559_model	0.6840
A0AAD7UG45_taxID_2483200_model	A0AAD7UNL2_taxID_2483200_model	0.6840
A0A437A308_taxID_97331_model_A	A0AAV9W5A3_taxID_47236_model_A	0.6839
A0A7X5ASN3_taxID_265726_model	A0AA42B8L4_taxID_1215918_model	0.6839
A0ABW2YH98_taxID_262323_model	U3AIJ7_taxID_1337093_model	0.6839
A0A0H1BRE8_taxID_2060906_model_A	A0A8H6A0W2_taxID_209559_model	0.6839
A0A3D9L4M1_taxID_1122208_model_A	A0A8A4TY47_taxID_2818388_model	0.6838
A0AAD7ULC6_taxID_2483200_model	F0Y635_taxID_44056_model	0.6835
A0A6J4THU7_taxID_1162706_model_A	A0A7X6DTB4_taxID_2606439_model_A	0.6835
A0A9W8M3B5_taxID_2650707_model	A0ACC1K1L7_taxID_2789366_model	0.6835
A0A9W7XK53_taxID_1052880_model	A0A9W8IT97_taxID_417176_model	0.6835
A0A6A7AQI4_taxID_1408161_model	A0AAV9U3Q6_taxID_1796055_model	0.6835
A0A5N6U7M7_taxID_36643_model	A0ACC2JUV3_taxID_1108764_model	0.6834
A0A5N7CL84_taxID_209559_model	C0NHD4_taxID_447093_model	0.6833
A0A4Q7Z0G8_taxID_388466_model	A0ABV2RXN8_taxID_375_model	0.6832
A0A0V0YE73_taxID_6337_model	A0A0V1AAJ2_taxID_990121_model	0.6830
A0AAW0RA81_taxID_1337665_model	C0NHD4_taxID_447093_model	0.6828
A0A6I9TDV3_taxID_4182_model	A0AAW2WPR6_taxID_2727402_model	0.6828
A0A934SYR6_taxID_2801341_model_A	A0ABW2YH98_taxID_262323_model	0.6827
A0A2S5CI23_taxID_1704499_model	Q21NZ9_taxID_203122_model_A	0.6827
A0A2S6H7D7_taxID_173365_model	A0ABY3QAS2_taxID_2992140_model_A	0.6827
A0A9W8XCZ5_taxID_1932322_model	A0ABR4K145_taxID_176178_model	0.6826
A0AAN8RWQ7_taxID_74498_model_A	S8A5L9_taxID_1284197_model	0.6823
A0A5N7CL84_taxID_209559_model	A0ACC2JI51_taxID_1108764_model	0.6821
A0A1W2TBG8_taxID_77044_model	A0ABR4K145_taxID_176178_model	0.6820
A0A6L9E9N5_taxID_2697053_model	A0A7X5YKZ1_taxID_74314_model_A	0.6820
A0A167RCQ6_taxID_5076_model	A0A1E3V4Z2_taxID_1752398_model	0.6820
A0A0U1MAB1_taxID_28573_model	A0A9P4N5L3_taxID_147567_model_A	0.6817
A0AAW0RA81_taxID_1337665_model	A0ACC1PKT5_taxID_42375_model	0.6817
A0A7C8TZL1_taxID_2813651_model	A0AAN8MVU2_taxID_47235_model_A	0.6817
A0A4Q7Z0G8_taxID_388466_model	A0A9X1U998_taxID_2911009_model	0.6816
A0A9W8M3B5_taxID_2650707_model	A0ACC1L5T1_taxID_1286919_model	0.6811
A0A9W9NGR8_taxID_63820_model	A0ACC2JI51_taxID_1108764_model	0.6810
A0A9W7XK53_taxID_1052880_model	A0A9W8CUF5_taxID_147472_model	0.6809
A0A6I3KHZ9_taxID_2665159_model_A	A0ABR7J057_taxID_2813823_model_A	0.6809
A0A9W8HM54_taxID_1126814_model	A0ACC1K1L7_taxID_2789366_model	0.6809
A0AAD7UHF1_taxID_2483200_model	A0ABR1G9T2_taxID_44056_model	0.6807
A0A9X0BDN5_taxID_1131564_model_A	A0AAW0RA81_taxID_1337665_model	0.6805
A0ABD3VE72_taxID_1069815_model	A0ABD3VGG0_taxID_1069815_model	0.6804
A0A0G4IUQ3_taxID_37360_model	A0A3P3Y6E4_taxID_37360_model	0.6800
A0AAN7UYZ7_taxID_326684_model	A0ABR4K145_taxID_176178_model	0.6798
A0A8H7WI46_taxID_108018_model_A	K1X411_taxID_1072389_model	0.6797
A0A2G5BJJ6_taxID_763665_model	A0ACC1K1L7_taxID_2789366_model	0.6796
A0A9W8LUA5_taxID_2761395_model	A0ACC1K1L7_taxID_2789366_model	0.6795
A0ABR4K145_taxID_176178_model	A0ACC1PKT5_taxID_42375_model	0.6794
A0A5C3FY00_taxID_84753_model	M9M4Y3_taxID_1151754_model	0.6793
A0A5N7CL84_taxID_209559_model	A0A9W8XCZ5_taxID_1932322_model	0.6792
A0ABN1IGD7_taxID_584605_model_A	Q21NZ9_taxID_203122_model_A	0.6791
A0A167RCQ6_taxID_5076_model	A0A3M8TNP8_taxID_303_model	0.6789
A0A7C8IQU8_taxID_323545_model	A0ABR4K145_taxID_176178_model	0.6786
A0A365MYK5_taxID_948311_model_A	A0A8H5U0D3_taxID_48490_model_A	0.6784
A0A9W9NGR8_taxID_63820_model	A0AAN7UYZ7_taxID_326684_model	0.6782
A0ABQ8PGU0_taxID_1424467_model	A0ACC1K1L7_taxID_2789366_model	0.6781
A0A1Y2C6Z8_taxID_329046_model	A0A507F691_taxID_246404_model_A	0.6781
A0A1Y2D0T3_taxID_329046_model_A	A0A507FBC4_taxID_246404_model	0.6781
A0A9W8HFK5_taxID_2761396_model	A0ACC1K1L7_taxID_2789366_model	0.6780
A0A8X8WIX2_taxID_180675_model	A0AAW2PFE9_taxID_2727405_model	0.6779
A0A9W8CUF5_taxID_147472_model	A0ACC1K1L7_taxID_2789366_model	0.6777
F0Y635_taxID_44056_model	F0YJP7_taxID_44056_model	0.6776
A0A7C8TZL1_taxID_2813651_model	S8A5L9_taxID_1284197_model	0.6776
A0A0A2VY68_taxID_1245745_model	A0A2S7YA09_taxID_176275_model	0.6775
A0A9W8GX65_taxID_1052879_model	A0ACC1K1L7_taxID_2789366_model	0.6775
A0A1W2TBG8_taxID_77044_model	A0AAW0RA81_taxID_1337665_model	0.6774
A0A6I3KHZ9_taxID_2665159_model_A	A0AAP5IG72_taxID_2712845_model_A	0.6774
G1X3U2_taxID_756982_model_A	S8A5L9_taxID_1284197_model	0.6774
A0A1Y2C6Z8_taxID_329046_model	A0A1Y2D0T3_taxID_329046_model_A	0.6773
A0ABR4K145_taxID_176178_model	A0ACC2JI51_taxID_1108764_model	0.6772
A0A6J4THU7_taxID_1162706_model_A	A0AA42B8L4_taxID_1215918_model	0.6771
A0A183C147_taxID_36090_model	A0AAD5N8G8_taxID_148309_model	0.6771
A0ABV2I0A5_taxID_1209948_model	A0ABY3QAS2_taxID_2992140_model_A	0.6767
A0AAV9W5A3_taxID_47236_model_A	G1X3U2_taxID_756982_model_A	0.6767
A0A5J5BCR2_taxID_561372_model_A	A0AA88AFA7_taxID_3494_model_A	0.6765
A0A158P622_taxID_6313_model	A0AAD5N8G8_taxID_148309_model	0.6764
A0A0H1BRE8_taxID_2060906_model_A	A0A5N7CL84_taxID_209559_model	0.6763
A0A6I9TDV3_taxID_4182_model	A0A8X8WIX2_taxID_180675_model	0.6762
A0A5N7CL84_taxID_209559_model	A0ABR3RK21_taxID_300254_model_A	0.6761
A0A1Y2C7D2_taxID_329046_model	A0AAD5T3C3_taxID_109957_model	0.6761
A0ACC1IX00_taxID_61397_model	A0ACC1L5T1_taxID_1286919_model	0.6760
A0A0A7CP65_taxID_1202772_model	T0PU14_taxID_1156394_model	0.6760
A0A2J0YX98_taxID_382_model	A0A3M8TNP8_taxID_303_model	0.6760
A0A448ZLY4_taxID_183589_model	B7GA89_taxID_556484_model	0.6760
A0ABR3RK21_taxID_300254_model_A	A0ABR4K145_taxID_176178_model	0.6759
A0ABQ6B7I7_taxID_441950_model	A0ABW2YH98_taxID_262323_model	0.6756
A0A8H5LGT6_taxID_42677_model	N1RTX1_taxID_2502994_model	0.6755
A0A1H3CW61_taxID_1137993_model_A	A0ABN3I3E9_taxID_66879_model_A	0.6754
A0AAE0T8E3_taxID_2493646_model	A0ABD3VGG0_taxID_1069815_model	0.6752
A0A380TBC3_taxID_256318_model	A0ABU3VGX6_taxID_1631240_model	0.6750
A0A9W8HM54_taxID_1126814_model	A0ACC1IX00_taxID_61397_model	0.6746
A0A160TMJ0_taxID_652676_model_A	A0A560ER47_taxID_28077_model_A	0.6745
A0A1V6T2W4_taxID_254877_model	A0ABU5KX76_taxID_2219225_model	0.6744
A0A9X0BDN5_taxID_1131564_model_A	A0ABR3RK21_taxID_300254_model_A	0.6743
A0AAN8RWQ7_taxID_74498_model_A	A0AAV9W5A3_taxID_47236_model_A	0.6742
A0A5N7CL84_taxID_209559_model	C6H6I9_taxID_544712_model	0.6742
A0A3D9L4M1_taxID_1122208_model_A	A0A841H669_taxID_1639882_model	0.6741
A0A437A308_taxID_97331_model_A	S8A5L9_taxID_1284197_model	0.6739
A0A158RAT2_taxID_103827_model	A0A3P6S9E3_taxID_42156_model	0.6738
A0A8H6A0W2_taxID_209559_model	A0A9X0BDN5_taxID_1131564_model_A	0.6738
A0A5N7CL84_taxID_209559_model	A0A9X0BDN5_taxID_1131564_model_A	0.6736
A0A024T961_taxID_157072_model	A0A397EBP2_taxID_112090_model	0.6736
A0A1L3FP25_taxID_375_model_A	A0A318KMN6_taxID_1054498_model_A	0.6735
A0A9W9NGR8_taxID_63820_model	C0NHD4_taxID_447093_model	0.6735
A0A6G1MF13_taxID_2813651_model	S8A5L9_taxID_1284197_model	0.6733
A0AAD6IJM2_taxID_5083_model	A0AAV9U3Q6_taxID_1796055_model	0.6733
A0ABR3GF19_taxID_1032678_model	U1TTP3_taxID_321846_model	0.6732
A0A811SJ34_taxID_422564_model	A0A8X8WIX2_taxID_180675_model	0.6730
A0A9W7XK53_taxID_1052880_model	A0ACC1LSD8_taxID_417177_model	0.6729
A0A6C0KLD2_taxID_1070528_model	A0ABR1G9T2_taxID_44056_model	0.6728
A0A507FBC4_taxID_246404_model	A0AAD5T3C3_taxID_109957_model	0.6726
A0A7C8TZL1_taxID_2813651_model	A0AAV9W5A3_taxID_47236_model_A	0.6722
A0A1W6SSH7_taxID_1288494_model_A	A0ABY0TKI0_taxID_1231_model_A	0.6721
A0A6P2D548_taxID_1210884_model	E8T7H2_taxID_765698_model_A	0.6721
A0AAW0RA81_taxID_1337665_model	C6H6I9_taxID_544712_model	0.6720
A0AAV9W2Y7_taxID_47236_model	W7HSW3_taxID_1043628_model	0.6719
A0A397EYS8_taxID_112090_model	A0A418C2V2_taxID_112090_model	0.6718
A0A3M8TNP8_taxID_303_model	A0ABR3GF19_taxID_1032678_model	0.6718
A0A841H669_taxID_1639882_model	Q21NZ9_taxID_203122_model_A	0.6718
A0A7X1AU61_taxID_2724178_model	A0ABR4TSS6_taxID_1353532_model	0.6718
A0A0A2VY68_taxID_1245745_model	J5JNM7_taxID_655819_model	0.6717
A0A1E7N234_taxID_1894_model_A	A0A243BGP5_taxID_180881_model_A	0.6717
A0ABR4K145_taxID_176178_model	C6H6I9_taxID_544712_model	0.6717
A0A4Z0Z0G8_taxID_37992_model_A	A0A553HX16_taxID_2512241_model_A	0.6717
A0A8H6A0W2_taxID_209559_model	C6H6I9_taxID_544712_model	0.6716
A0A0H1BRE8_taxID_2060906_model_A	A0A9W9NGR8_taxID_63820_model	0.6716
A0A396ZRZ2_taxID_112090_model	A0A418C2V2_taxID_112090_model	0.6715
A0A507EXS7_taxID_246404_model	A0A507F3F5_taxID_246404_model	0.6714
A0A507EZH3_taxID_246404_model	A0AAD5T3C3_taxID_109957_model	0.6706
A0ABD1H5D5_taxID_28513_model	A0ABD1H6K2_taxID_28513_model	0.6705
A0A6P2D548_taxID_1210884_model	D8PI13_taxID_330214_model	0.6703
A0A0G3BQ28_taxID_413882_model	B8J766_taxID_455488_model	0.6702
A0A2G5BJJ6_taxID_763665_model	A0A9W7XK53_taxID_1052880_model	0.6702
A0A9P8LAU2_taxID_265104_model	A0ABU8FF18_taxID_3127667_model	0.6701
A0A8H6A0W2_taxID_209559_model	A0AAW0RA81_taxID_1337665_model	0.6701
