accession,new_pool,old_pool,canonical,n_his,core_ok_new,best_ref,best_qtm,n_helix_ok,old_reason,a1_dist,a1_plddt,a1_helical,a1_sat,a2_dist,a2_plddt,a2_helical,a2_sat,a3_dist,a3_plddt,a3_helical,a3_sat,a4_dist,a4_plddt,a4_helical,a4_sat
A0A067MC09,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067ME78,discarded,discarded,False,2,False,ref_2Y9W_Abisporus,0.522,2,ceFail+floor39,1.93,66.0,1,0,1.18,77.2,1,1,0.55,78.6,1,1,0.95,36.5,1,0
A0A067MJR9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067MN37,discarded,discarded,False,2,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0A067MSX0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067N7R8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067NHK1,discarded,discarded,False,3,False,ref_PmTYR,0.445,2,coreFail+ceFail,5.11,89.8,0,0,6.84,96.8,1,0,0.43,97.1,1,1,0.41,96.8,1,1
A0A067NVB7,discarded,discarded,False,5,False,ref_PmTYR,0.445,3,ceFail+floor58,4.74,54.6,1,0,0.18,88.3,1,1,0.21,92.3,1,1,0.19,91.1,1,1
A0A067NXD0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067PHP8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067PPZ9,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0A067PSS3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067S9C3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067T9P6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067TCE7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067TKM5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A067XIX1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A068FAU8,discarded,discarded,False,3,False,ref_PmTYR,0.338,2,coreFail+ceFail,0.81,95.0,1,1,0.64,94.9,1,1,5.82,86.2,0,0,5.43,96.2,0,0
A0A068NQY3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A068TU86,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A068UD36,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A068UEN7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A068UEP3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A068VB21,discarded,discarded,False,1,False,ref_5CE9_Jregia,0.319,1,coreFail+ceFail,4.25,72.9,1,0,6.55,89.1,1,0,6.42,66.8,0,0,0.64,89.1,1,1
A0A068VBG9,discarded,discarded,False,4,False,ref_5CE9_Jregia,0.685,2,ceFail+floor48,0.82,68.3,1,0,0.32,78.8,1,1,2.27,45.0,0,0,0.38,81.2,1,1
A0A068VNV4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A069NJ99,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A069P877,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A069P8P9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A072P207,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A072P5W0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A072P8W8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A072PCR1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A072PH66,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.386,2,coreFail+ceFail,6.36,70.2,1,0,7.19,80.5,1,0,0.31,81.1,1,1,0.32,80.5,1,1
A0A072PJG5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A072PV79,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.621,2,coreFail+ceFail,0.84,82.6,1,1,0.64,86.5,1,1,8.9,91.1,1,0,6.53,93.4,0,0
A0A072Q6Y5,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.734,4,core+cealign+floor_ok,0.37,98.3,1,1,0.26,98.6,1,1,0.52,98.6,1,1,0.47,98.6,1,1
A0A074RCL1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RG36,discarded,discarded,False,3,False,ref_5CE9_Jregia,0.432,2,coreFail+ceFail,0.89,96.9,1,1,0.41,95.9,1,1,8.07,81.2,1,0,5.64,88.5,1,0
A0A074RJD3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RK37,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.562,3,coreFail+ceFail,5.25,47.6,0,0,1.06,84.8,1,1,0.36,95.2,1,1,0.67,96.1,1,1
A0A074RKY4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RLS0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RRF8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RSM2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RSY5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RTB9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RWE6,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.521,4,core+cealign+floor_ok,0.52,97.5,1,1,0.51,98.4,1,1,0.65,97.6,1,1,0.23,98.7,1,1
A0A074RXC0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RXE5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RXR6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074RYB7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074S0H8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074S2B5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074S7C5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074S7W9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074S897,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074S9M8,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.676,4,core+cealign+floor_ok,0.12,94.8,1,1,0.34,94.2,1,1,0.3,95.3,1,1,0.35,97.6,1,1
A0A074SA15,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074SDG0,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.621,4,core+cealign+floor_ok,0.49,95.5,1,1,0.51,97.8,1,1,0.9,97.6,1,1,0.26,98.6,1,1
A0A074SDL0,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.301,2,coreFail+ceFail,4.73,41.6,0,0,7.29,47.1,0,0,0.38,78.3,1,1,0.29,81.8,1,1
A0A074SFZ9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074SK72,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074SK81,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074SUA9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074VDT7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074VGZ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074VI76,non-canonical,discarded,False,2,True,ref_PmTYR,0.469,4,ceFail,1.57,93.5,1,1,0.37,96.1,1,1,1.65,80.1,1,1,0.66,96.2,1,1
A0A074VIF5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074W682,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.544,4,core+cealign+floor_ok,0.5,98.9,1,1,0.2,98.9,1,1,0.71,98.9,1,1,0.24,98.9,1,1
A0A074W6F3,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.491,4,core+cealign+floor_ok,1.29,95.0,1,1,0.52,96.7,1,1,3.54,86.2,1,1,1.34,94.9,1,1
A0A074WGJ9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074WJS2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074WWD6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074X475,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074XC75,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074XNA1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074XND5,non-canonical,discarded,False,1,True,ref_PmTYR,0.485,4,ceFail,1.96,89.3,1,1,0.7,95.4,1,1,2.11,82.3,1,1,0.79,95.0,1,1
A0A074XR97,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074XWE1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074Y1Q9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074YH07,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074YPA7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074YPF6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074YQS1,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.475,4,core+cealign+floor_ok,1.87,86.5,1,1,0.54,94.0,1,1,2.2,80.7,1,1,0.79,94.5,1,1
A0A074Z7G7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074ZDD7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A074ZHJ0,discarded,discarded,False,3,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0A074ZPR2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075AEH4,non-canonical,discarded,False,5,True,ref_PmTYR,0.524,4,ceFail+floor69,0.44,95.3,1,1,0.35,95.5,1,1,0.19,82.2,1,1,0.32,96.7,1,1
A0A075AU36,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075AX41,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075AYG4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075AZW6,discarded,discarded,False,3,False,ref_PmTYR,0.508,3,coreFail+ceFail,6.67,93.5,0,0,0.17,97.3,1,1,0.16,97.1,1,1,0.29,95.5,1,1
A0A075B1D3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075BWS7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075BX21,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075DN54,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A075Q1C6,discarded,discarded,False,3,False,ref_PmTYR,0.326,0,coreFail+ceFail+floor46,0.75,48.3,1,0,1.05,50.6,1,0,1.59,38.5,1,0,3.46,51.8,0,0
A0A075Q3G6,discarded,discarded,False,4,False,ref_1BT3_Ibatatas,0.339,0,coreFail+ceFail+floor47,0.79,48.5,1,0,1.46,49.9,1,0,3.76,41.6,0,0,5.03,45.0,1,0
A0A075Q4B7,discarded,discarded,False,3,False,ref_PmTYR,0.322,0,coreFail+ceFail+floor53,0.75,55.3,1,0,0.42,57.8,1,0,5.9,45.9,0,0,4.22,51.6,0,0
A0A075QBC7,discarded,discarded,False,3,False,ref_PmTYR,0.326,0,coreFail+ceFail+floor46,0.75,48.3,1,0,1.05,50.6,1,0,1.59,38.5,1,0,3.46,51.8,0,0
A0A076FRB3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076FRC0,discarded,discarded,False,3,False,ref_PmTYR,0.405,2,coreFail+ceFail,0.58,97.8,1,1,0.35,97.1,1,1,8.04,89.2,0,0,6.38,96.3,0,0
A0A076FRN6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076FRP2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076FRP6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076FT34,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076FX85,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076FX88,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076JQI5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A076KXK6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A077EN17,discarded,discarded,False,1,False,ref_1BT3_Ibatatas,0.79,2,coreFail+ceFail,7.73,80.5,1,0,3.17,74.8,1,1,1.68,82.9,1,1,3.78,65.4,1,0
A0A077HD11,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A077QRG5,discarded,discarded,False,4,False,ref_PmTYR,0.516,3,coreFail+ceFail+floor47,0.65,77.3,1,1,0.16,88.7,1,1,2.89,49.0,0,0,0.6,85.8,1,1
A0A077R9S7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A077S4H3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A077YX65,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.524,4,core+cealign+floor_ok,1.11,95.8,1,1,0.4,98.8,1,1,0.62,96.8,1,1,0.34,98.9,1,1
A0A077Z814,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A077ZFE0,non-canonical,discarded,False,1,True,ref_PmTYR,0.317,4,ceFail+floor56,0.98,91.5,1,1,0.93,97.1,1,1,1.78,78.1,1,1,0.78,94.7,1,1
A0A077ZGT3,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.304,4,core+cealign+floor_ok,0.85,93.4,1,1,0.33,98.2,1,1,0.42,97.5,1,1,0.19,98.4,1,1
A0A078AII6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A078ARQ6,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.359,2,coreFail+ceFail+floor57,5.51,29.8,1,0,7.24,86.9,1,0,0.11,95.3,1,1,0.25,86.9,1,1
A0A080Z0A1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A080ZC48,non-canonical,noncanonical,False,0,True,ref_PmTYR,0.36,4,core+cealign+floor_ok,0.67,98.8,1,1,0.42,98.9,1,1,0.99,98.0,1,1,0.37,99.0,1,1
A0A080ZC49,non-canonical,noncanonical,False,0,True,ref_PmTYR,0.316,4,core+cealign+floor_ok,0.57,98.4,1,1,0.44,98.7,1,1,1.02,98.0,1,1,0.29,98.4,1,1
A0A080ZVP8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A080ZVP9,non-canonical,noncanonical,False,4,True,ref_1JS8_squid,0.316,4,core+cealign+floor_ok,1.0,95.6,1,1,1.03,98.9,1,1,0.55,98.7,1,1,0.49,99.0,1,1
A0A080ZVS2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A080ZVS5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A080ZVS7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A081AHF5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A081AVN2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A081AZP8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A081CKB9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A081XZW0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084AF08,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084AJL7,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.561,4,core+cealign+floor_ok,0.64,94.7,1,1,0.32,98.1,1,1,0.79,94.1,1,1,0.49,97.9,1,1
A0A084AR48,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084AV30,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084AYI1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084B2K4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084B4D9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084B663,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084B7G3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084B8J4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084BB06,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084FV28,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084FV70,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G098,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G330,discarded,discarded,False,4,False,ref_PmTYR,0.438,3,coreFail+ceFail,0.83,83.9,1,1,3.62,49.3,0,0,0.66,94.9,1,1,0.42,94.4,1,1
A0A084G3K0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G593,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G5H0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G6B5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G7S9,discarded,discarded,False,3,False,ref_PmTYR,0.555,3,coreFail+ceFail,0.59,89.9,1,1,4.61,53.9,0,0,0.45,97.4,1,1,0.47,94.6,1,1
A0A084G7V9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084G9G0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084GCK1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084GDW0,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.406,4,core+cealign+floor_ok,0.54,94.9,1,1,0.28,96.3,1,1,1.05,96.0,1,1,0.55,98.4,1,1
A0A084GGH5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084GGL7,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.472,2,ceFail+floor46,0.48,47.4,0,0,0.22,31.6,0,0,0.28,85.7,1,1,0.65,85.9,1,1
A0A084QC22,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QCB8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QJ67,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QQ18,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QWG9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QX23,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QY85,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084QZJ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084R0Y5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084R149,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A084R1I5,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.579,4,core+cealign+floor_ok,0.57,98.6,1,1,0.24,98.7,1,1,0.59,93.0,1,1,0.51,98.6,1,1
A0A085M8H3,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.294,4,core+cealign+floor_ok,0.7,93.5,1,1,0.33,98.3,1,1,0.33,97.8,1,1,0.2,98.6,1,1
A0A085N949,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A085NCJ6,non-canonical,discarded,False,0,True,ref_PmTYR,0.282,4,ceFail+floor53,0.94,92.7,1,1,0.76,97.5,1,1,2.15,88.5,1,1,0.84,96.7,1,1
A0A086ADX6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A086J2K3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A086N2U2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A086SV08,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A086T0Z5,non-canonical,noncanonical,False,4,True,ref_2Y9W_Abisporus,0.575,4,core+cealign+floor_ok,0.63,90.6,1,1,0.55,95.1,1,1,0.68,94.0,1,1,0.63,95.8,1,1
A0A087QSF6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087R0E2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087RFL1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087UWG6,discarded,discarded,False,1,False,ref_PmTYR,0.419,2,coreFail+ceFail,1.24,87.7,1,1,0.35,89.8,1,1,7.29,84.1,0,0,7.32,94.3,0,0
A0A087UWG8,non-canonical,noncanonical,False,2,True,ref_PmTYR,0.595,4,core+cealign+floor_ok,0.37,96.8,1,1,0.87,98.2,1,1,0.53,96.0,1,1,0.25,98.6,1,1
A0A087V2P2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087X5L9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087XJW4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087XNB6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087YDX2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A087YHH7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A089WYP0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A089X5M9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090CH20,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090CL68,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090CMR9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090CWC0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090D4S5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090KP27,discarded,discarded,False,5,False,ref_PmTYR,0.277,3,coreFail+ceFail+floor50,1.71,92.0,1,1,3.01,91.4,1,1,1.49,82.9,1,1,5.96,79.0,0,0
A0A090L4G2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090L5U2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090LAX1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090LH51,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090MKY8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A090N5Z6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091DE91,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091EJM4,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.472,4,core+cealign+floor_ok,0.26,98.5,1,1,0.4,98.8,1,1,0.46,97.4,1,1,0.08,98.8,1,1
A0A091EJW4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091EQ39,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091EQG7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091FU06,discarded,discarded,False,5,False,ref_PmTYR,0.48,3,ceFail+floor60,0.41,96.6,1,1,0.41,97.3,1,1,0.34,65.2,1,0,0.11,95.5,1,1
A0A091GBZ3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091GGF7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091H384,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091HA89,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091HDB5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091HSS0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091IFA6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091ISS4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091IY37,non-canonical,noncanonical,False,4,True,ref_PmTYR,0.464,4,core+cealign+floor_ok,0.18,91.0,1,1,0.39,95.0,1,1,0.3,87.0,1,1,0.35,92.7,1,1
A0A091JF89,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091JYW2,discarded,discarded,False,5,False,ref_PmTYR,0.48,3,ceFail+floor56,0.73,96.5,1,1,0.74,97.6,1,1,2.45,56.7,1,0,0.29,96.2,1,1
A0A091K495,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091K9P7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091L5Q5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A091L9M2,non-canonical,noncanonical,False,4,True,ref_PmTYR,0.459,4,core+cealign+floor_ok,0.34,96.5,1,1,0.52,98.1,1,1,1.96,71.3,1,1,0.12,96.9,1,1
A0A091LD51,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
