accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0A166QMK6	708197		LFIV01000129	KZL68120.1	Genomic_DNA	1
A0A166QQF3	708197		LFIV01000127	KZL68231.1	Genomic_DNA	1
A0A167BY34	1573173		LFIW01001543	KZL81883.1	Genomic_DNA	1
A0A167C8C2	1573173		LFIW01001475	KZL82263.1	Genomic_DNA	1
A0A167EJD2	1573173		LFIW01000717	KZL85207.1	Genomic_DNA	1
A0A167H3K1	1330018		KV417327	KZO91195.1	Genomic_DNA	1
A0A167PL46	1081104		AZHB01000021	OAA56769.1	Genomic_DNA	1
A0A167RB36	1081102		AZHD01000012	OAA58431.1	Genomic_DNA	1
A0A167TE01	1081102		AZHD01000009	OAA60507.1	Genomic_DNA	1
A0A167VR44	5076		CM002798	KZN90794.1	Genomic_DNA	1
A0A168E5R7	1081104		AZHB01000001	OAA73408.1	Genomic_DNA	1
A0A168EXD0	1081107		AZHA01000099	KZZ99247.1	Genomic_DNA	1
A0A168FCP7	1081109		AZGY01000003	KZZ99727.1	Genomic_DNA	1
A0A173DSG7	156531		KU980952	ANG57909.1	Genomic_DNA	1
A0A175VPP2	100816		LCTW02000467	KXX73478.1	Genomic_DNA	1
A0A175W9V9	100816		LCTW02000060	KXX80403.1	Genomic_DNA	1
A0A175WHC5	100816		LCTW02000005	KXX82952.1	Genomic_DNA	1
A0A176W503	1480154		LVLJ01001858	OAE27612.1	Genomic_DNA	1
A0A177CCF1	1460663		KV441553	OAG05313.1	Genomic_DNA	1
A0A177CCG2	1460663		KV441553	OAG05344.1	Genomic_DNA	1
A0A177CDD2	1460663		KV441552	OAG05654.1	Genomic_DNA	1
A0A177CJ83	1460663		KV441551	OAG06880.1	Genomic_DNA	1
A0A177CKF0	1460663		KV441551	OAG07786.1	Genomic_DNA	1
A0A177DIL2	5599		KV441482	OAG19040.1	Genomic_DNA	2
A0A177DP90	5599		KV441476	OAG21603.1	Genomic_DNA	1
A0A177DTC8	5599		KV441475	OAG22262.1	Genomic_DNA	1
A0A177E1Y0	5599		KV441469	OAG25985.1	Genomic_DNA	1
A0A177EUN3	254056		LVKK01000146	OAG34679.1	Genomic_DNA	1
A0A177FEY3	254056		LVKK01000014	OAG42813.1	Genomic_DNA	1
A0A177WRB5	403673		DS022308	OAJ42659.1	Genomic_DNA	1
A0A178DF33	856822		LVCJ01000003	OAL39823.1	Genomic_DNA	1
A0A178Z9S6	1367422		LVYI01000009	OAP56211.1	Genomic_DNA	1
A0A179A145	1367422		LVYI01000001	OAP65717.1	Genomic_DNA	1
A0A179UIK7	559298		GG657452	OAT07583.1	Genomic_DNA	1
A0A179UUW6	559298		GG657465	OAT11915.1	Genomic_DNA	1
A0A182ECM7	42157		UYRW01001654	VDK79619.1	Genomic_DNA	1
A0A182YW94	6526					0
A0A183C147	36090					0
A0A183C149	36090					0
A0A183IUG4	241478		UZAM01010468	VDP12492.1	Genomic_DNA	1
A0A183IUG5	241478		UZAM01010468	VDP12493.1	Genomic_DNA	1
A0A194X275	149040		KQ947420	KUJ14273.1	Genomic_DNA	1
A0A194X3G4	149040		KQ947420	KUJ14569.1	Genomic_DNA	1
A0A194X723	149040		KQ947417	KUJ15889.1	Genomic_DNA	1
A0A194XPI4	149040		KQ947407	KUJ22160.1	Genomic_DNA	1
A0A1A6H6L1	56216		LZPO01044560	OBS73934.1	Genomic_DNA	1
A0A1A7ZQ65	105023		JAAVVJ010000009	KAF7215766.1	Genomic_DNA	2
A0A1A8J7Q4	321403		HAED01019066	SBR05511.1	Transcribed_RNA	1
A0A1A8KYC4	704102		HAEF01000015	SBR37397.1	Transcribed_RNA	1
A0A1A8MPH6	704102		HAEF01017312	SBR58471.1	Transcribed_RNA	2
A0A1A8NQ30	451742		HAEH01003397	SBR71158.1	Transcribed_RNA	1
A0A1A8V6I8	105023		JAAVVJ010000001	KAF7230329.1	Genomic_DNA	3
A0A1B1B8N9	68214		CP016279	ANP55153.1	Genomic_DNA	2
A0A1B1MS06	345164		KX181731	ANS71425.1	Genomic_DNA	1
A0A1B1RS89	211835		KU554422	ANU04674.1	mRNA	1
A0A1B1RS96	211835		KU554421	ANU04673.1	mRNA	1
A0A1B1W8R6	9940		KU598956	ANW61447.1	Genomic_DNA	1
A0A1B1W8S5	9940		KU598961	ANW61456.1	Genomic_DNA	1
A0A1B7Y3U5	759273		LTAN01000007	OBR06706.1	Genomic_DNA	1
A0A1B7YUH4	759273		LTAN01000001	OBR15699.1	Genomic_DNA	1
A0A1B8AR83	36050		LYXU01000003	OBS23045.1	Genomic_DNA	1
A0A1B8AWE5	36050		LYXU01000002	OBS24843.1	Genomic_DNA	1
A0A1B8AZE2	36050		LYXU01000002	OBS25863.1	Genomic_DNA	1
A0A1B8B5T4	36050		LYXU01000001	OBS28085.1	Genomic_DNA	1
A0A1B8G8M9	342668		KV460272	OBT92185.1	Genomic_DNA	1
A0A1C1CNS0	86049		LGRB01000010	OCT50146.1	Genomic_DNA	1
A0A1C1CVI7	86049		LGRB01000008	OCT52455.1	Genomic_DNA	1
A0A1C7D000	6526					0
A0A1C7D005	6526					0
A0A1C8Y7N8	56313		KU712274	AOH95245.1	mRNA	1
A0A1C8Y7Q1	56313		KU712277	AOH95248.1	mRNA	1
A0A1C8Y7Q8	56313		KU712300	AOH95271.1	mRNA	1
A0A1C8Y7V3	56313		KU712301	AOH95272.1	mRNA	1
A0A1C9CXH8	78579		KX772413	AON76803.1	mRNA	1
A0A1C9CXH9	78579		KX772412	AON76802.1	mRNA	1
A0A1D7YF24	1904616		CP017248	AOR34213.1	Genomic_DNA	1
A0A1E1K118	2792576		FJUW01000004	CZS91580.1	Genomic_DNA	1
A0A1E1K1F0	914238		FJUX01000009	CZS91700.1	Genomic_DNA	1
A0A1E1K5H4	914238		FJUX01000015	CZS93150.1	Genomic_DNA	1
A0A1E1KMS7	2792576		FJUW01000016	CZS99301.1	Genomic_DNA	1
A0A1E1L0S7	914238		FJUX01000067	CZT04100.1	Genomic_DNA	1
A0A1E1L5I7	2792576		FJUW01000036	CZT05846.1	Genomic_DNA	1
A0A1E1LAJ5	2792576		FJUW01000042	CZT07384.1	Genomic_DNA	1
A0A1E1LRC1	914238		FJUX01000174	CZT13014.1	Genomic_DNA	1
A0A1E1LW15	38038		FJVC01000015	CZT41031.1	Genomic_DNA	1
A0A1E1M6S3	38038		FJVC01000188	CZT44807.1	Genomic_DNA	1
A0A1E1MH65	38038		FJVC01000334	CZT48431.1	Genomic_DNA	1
A0A1E1MJB4	38038		FJVC01000350	CZT48785.1	Genomic_DNA	1
A0A1E3BEK7	573508		JXNT01000005	ODM19357.1	Genomic_DNA	1
A0A1E5V3L3	888268		LWDX02052944	OEL19634.1	Genomic_DNA	1
A0A1E7FM11	635003		KV784356	OEU19209.1	Genomic_DNA	1
A0A1E7FTK4	635003		KV784354	OEU21143.1	Genomic_DNA	1
A0A1E7N234	1894		BMUB01000014	GGU92120.1	Genomic_DNA	2
A0A1F5LB03	1835702		LXJU01000017	OGE50394.1	Genomic_DNA	1
A0A1F7ZXX7	109264		LYCR01000057	OGM44332.1	Genomic_DNA	1
A0A1F8AA02	109264		LYCR01000015	OGM48562.1	Genomic_DNA	1
A0A1G4ATQ6	1209926		MJBS01000144	OHE92547.1	Genomic_DNA	1
A0A1G4AYX7	1209926		MJBS01000101	OHE94369.1	Genomic_DNA	1
A0A1G4BMT9	1209926		MJBS01000011	OHF02645.1	Genomic_DNA	1
A0A1G4BS67	1209926		MJBS01000003	OHF04166.1	Genomic_DNA	1
A0A1G9R0Y5	128104		FNET01000017	SDM16962.1	Genomic_DNA	1
A0A1H9F825	200379		FOFT01000002	SEQ33593.1	Genomic_DNA	1
A0A1I7S4X7	6326		CAJFDI010000004	CAD5227327.1	Genomic_DNA	2
A0A1I7VBE5	7209					0
A0A1I7Y3Y8	37863					0
A0A1I8AD71	37863					0
A0A1I8AYS7	6305					0
A0A1I8AZL9	6305					0
A0A1I8BFJ2	6305					0
A0A1I8EMD9	6293					0
A0A1J7IS49	1408157		KV875096	OIW30463.1	Genomic_DNA	1
A0A1J7JCM8	1408157		KV875096	OIW31089.1	Genomic_DNA	1
A0A1J7JH22	1408157		KV875098	OIW29032.1	Genomic_DNA	1
A0A1J7JKX2	1408157		KV875098	OIW28322.1	Genomic_DNA	1
A0A1J9Q3N9	1447872		LGRN01000195	OJD14819.1	Genomic_DNA	1
A0A1J9QQD4	236234		MNUE01000057	OJD30672.1	Genomic_DNA	1
A0A1J9QXP9	236234		MNUE01000033	OJD33145.1	Genomic_DNA	1
A0A1K0FZI0	307758		LT558119	SAM77097.1	Genomic_DNA	1
A0A1L5NQ81	56730		CP017104	APO70060.1	Genomic_DNA	1
A0A1L7T7V9	192010		FCQH01000007	CVK94790.1	Genomic_DNA	1
A0A1L7TEG0	192010		FCQH01000008	CVK97088.1	Genomic_DNA	1
A0A1L7THL1	192010		FCQH01000007	CVK94751.1	Genomic_DNA	1
A0A1L7TSE2	192010		FCQH01000009	CVK98217.1	Genomic_DNA	1
A0A1L7VVU2	1227346		FJOF01000008	CZR43965.1	Genomic_DNA	1
A0A1L7W232	1227346		FJOF01000010	CZR46331.1	Genomic_DNA	1
A0A1L7W6N9	1227346		FJOF01000013	CZR48228.1	Genomic_DNA	1
A0A1L7WBJ5	576137		FJOG01000001	CZR50151.1	Genomic_DNA	1
A0A1L7XCA5	576137		FJOG01000021	CZR62661.1	Genomic_DNA	1
A0A1L7XG75	576137		FJOG01000025	CZR64041.1	Genomic_DNA	1
A0A1L7XJB2	576137		FJOG01000029	CZR65057.1	Genomic_DNA	1
A0A1L7XKZ6	576137		FJOG01000032	CZR65684.1	Genomic_DNA	1
A0A1L8HHA8	8355					0
A0A1L8HNZ5	8355					0
A0A1L9NBE9	767770		KV878187	OJI86616.1	Genomic_DNA	1
A0A1L9PUQ4	1036611		KV878132	OJJ05248.1	Genomic_DNA	1
A0A1L9Q2X8	1036611		KV878139	OJJ08125.1	Genomic_DNA	1
A0A1L9RMH3	1073089		KV878212	OJJ36145.1	Genomic_DNA	1
A0A1L9SFN0	1073090		KV878343	OJJ45971.1	Genomic_DNA	1
A0A1L9SJA1	1073090		KV878341	OJJ47300.1	Genomic_DNA	1
A0A1L9SJV0	1073090		KV878341	OJJ47334.1	Genomic_DNA	1
A0A1L9T4S2	1036612		KV878595	OJJ54293.1	Genomic_DNA	1
A0A1L9USF3	767769		KV878681	OJJ74607.1	Genomic_DNA	1
A0A1L9WIS1	690307		KV878987	OJJ96059.1	Genomic_DNA	1
A0A1M2VFH5	154538		MNAD01001319	OJT06330.1	Genomic_DNA	1
A0A1M3TZH4	1137211		KV878236	OJZ92187.1	Genomic_DNA	1
A0A1M5KSP5	288992		FQUQ01000006	SHG55765.1	Genomic_DNA	1
A0A1M6FXH1	1123357		FQZG01000023	SHJ02418.1	Genomic_DNA	1
A0A1M7UXB1	1861		FRDM01000036	SHN87671.1	Genomic_DNA	1
A0A1Q3DUK8	5353		BDGU01000001	GAV98667.1	Genomic_DNA	1
A0A1Q3EU58	5353		BDGU01001940	GAW10654.1	Genomic_DNA	1
A0A1Q8RB81	708187		MPGH01000251	OLN81434.1	Genomic_DNA	1
A0A1Q8RL66	708187		MPGH01000184	OLN85068.1	Genomic_DNA	1
A0A1Q8RN62	708187		MPGH01000155	OLN85731.1	Genomic_DNA	1
A0A1Q8RQU4	708187		MPGH01000111	OLN86707.1	Genomic_DNA	1
A0A1Q8RS64	708187		MPGH01000104	OLN87155.1	Genomic_DNA	1
A0A1Q8S3Q1	708187		MPGH01000022	OLN96037.1	Genomic_DNA	1
A0A1R3RDN0	602072		KV907507	OOF92588.1	Genomic_DNA	1
A0A1R3RL00	602072		KV907500	OOF95096.1	Genomic_DNA	2
A0A1R4HGF1	360316		FUKI01000145	SJM95326.1	Genomic_DNA	1
A0A1S2PQK3	1678012		MLYO01000063	OIJ95846.1	Genomic_DNA	1
A0A1S3A9R3	9365					0
A0A1S3FPX9	10020					0
A0A1S3FZ52	10020					0
A0A1S3N7F4	8030					0
A0A1S3N8E2	8030					0
A0A1S3PMH8	8030					0
A0A1S3SDL6	8030					0
A0A1S3X216	4097					0
A0A1S3ZGA9	4097					0
A0A1S8B921	420778		JAJVCZ030000002	KAL0262866.1	Genomic_DNA	2
A0A1S8BJ90	420778		MSZU01000076	OMP87567.1	Genomic_DNA	1
A0A1S9DJX3	5062		MKZY01000005	OOO09236.1	Genomic_DNA	1
A0A1S9DK56	5062		MKZY01000005	OOO09452.1	Genomic_DNA	1
A0A1S9DQI5	5062		MKZY01000003	OOO11307.1	Genomic_DNA	1
A0A1S9RAT3	104259		LJBN01000216	OOQ82521.1	Genomic_DNA	1
A0A1U7QI44	10036					0
A0A1U7RIN9	38654					0
A0A1U7RL49	38654					0
A0A1U7RUY1	38654					0
A0A1U7SPS9	1868482					0
A0A1U7U0A7	1868482					0
A0A1U8CP38	10036					0
A0A1U9VPE0	1944648		CP019912	AQW32345.1	Genomic_DNA	1
A0A1U9ZYN5	1909395		CP017717	AQZ63063.1	Genomic_DNA	1
A0A1V4J4M7	372326		LSYS01009367	OPJ66945.1	Genomic_DNA	1
A0A1V4J513	372326		LSYS01009308	OPJ67210.1	Genomic_DNA	1
A0A1V6NTF3	60169		MDYM01000003	OQD67812.1	Genomic_DNA	1
A0A1V6PTM8	416450		MDYN01000036	OQD80358.1	Genomic_DNA	1
A0A1V6Q8G6	416450		MDYN01000010	OQD85277.1	Genomic_DNA	1
A0A1V6R0M3	60172		MDYO01000022	OQD95010.1	Genomic_DNA	1
A0A1V6RNY4	60172		MDYO01000001	OQE03495.1	Genomic_DNA	1
A0A1V6RX09	29845		MDYP01000020	OQE06024.1	Genomic_DNA	1
A0A1V6TP23	254877		MLQL01000005	OQE28031.1	Genomic_DNA	1
A0A1V6UCN1	36646		MDDG01000012	OQE36208.1	Genomic_DNA	1
A0A1V6YX06	60175		MOOB01000008	OQE91943.1	Genomic_DNA	1
A0A1V9Y4A2	1202772		JNBR01002939	OQR80550.1	Genomic_DNA	1
A0A1V9Y4B3	1202772		JNBR01002939	OQR80552.1	Genomic_DNA	1
A0A1V9Y543	74557		JNBS01005113	OQR80840.1	Genomic_DNA	1
A0A1V9Y5I4	1202772		JNBR01002849	OQR80969.1	Genomic_DNA	1
A0A1V9Y9H5	1202772		JNBR01002478	OQR82366.1	Genomic_DNA	1
A0A1V9YBP5	1202772		JNBR01002313	OQR83112.1	Genomic_DNA	1
A0A1V9YEM7	1202772		JNBR01001928	OQR84152.1	Genomic_DNA	1
A0A1V9Z5U0	1202772		JNBR01000412	OQR93368.1	Genomic_DNA	1
A0A1V9ZS86	74557		JNBS01001686	OQS00811.1	Genomic_DNA	1
A0A1V9ZSP1	74557		JNBS01001686	OQS00810.1	Genomic_DNA	1
A0A1W2FQF9	40571		FWYC01000020	SMD23886.1	Genomic_DNA	1
A0A1W2TBG8	77044		DF977455	GAP85248.1	Genomic_DNA	1
A0A1W2TRD3	77044		DF977499	GAP91030.2	Genomic_DNA	1
A0A1W5ZLE6	1234273		KX091170	ARI71056.1	mRNA	1
A0A1W7D1S4	2878388		CP021121	ARQ70955.1	Genomic_DNA	1
A0A1X6NT80	2786		KV919107	OSX71811.1	Genomic_DNA	1
A0A1Y1YHD6	1314790		MCFE01000133	ORX97417.1	Genomic_DNA	1
A0A1Y1ZEP1	1231657		MCFA01000096	ORY08686.1	Genomic_DNA	1
A0A1Y1ZKF0	1231657		MCFA01000069	ORY10740.1	Genomic_DNA	1
A0A1Y1ZS34	1231657		MCFA01000047	ORY12827.1	Genomic_DNA	1
A0A1Y2D1M5	329046		MCGO01000002	ORY53181.1	Genomic_DNA	1
A0A1Y2E7P4	1141098		MCFJ01000004	ORY67562.1	Genomic_DNA	1
A0A1Y2EBR8	1141098		MCFJ01000003	ORY69010.1	Genomic_DNA	1
A0A1Y2J1T8	1353009		KZ084089	OSD06784.1	Genomic_DNA	1
A0A1Y2LJE8	105696		KZ107860	OSS44021.1	Genomic_DNA	1
A0A1Y2LS64	105696		KZ107850	OSS46640.1	Genomic_DNA	1
A0A1Y2LTP6	105696		KZ107849	OSS47223.1	Genomic_DNA	1
A0A1Y2LV59	105696		KZ107849	OSS47097.1	Genomic_DNA	1
A0A1Z2L0K2	1940		CP021744	ARZ67808.1	Genomic_DNA	1
A0A1Z5SN13	1157616		MUNK01000392	OTA22209.1	Genomic_DNA	1
A0A1Z5SZD6	1157616		MUNK01000177	OTA27654.1	Genomic_DNA	1
A0A210PPR4	6573		NEDP02005566	OWF38462.1	Genomic_DNA	1
A0A210PWA4	6573		NEDP02005449	OWF40759.1	Genomic_DNA	1
A0A210QHJ1	6573		NEDP02003643	OWF48214.1	Genomic_DNA	1
A0A210R172	6573		NEDP02000876	OWF54790.1	Genomic_DNA	1
A0A210R239	6573		NEDP02000756	OWF55150.1	Genomic_DNA	1
A0A210R249	6573		NEDP02000756	OWF55160.1	Genomic_DNA	1
A0A210R253	6573		NEDP02000756	OWF55163.1	Genomic_DNA	1
A0A212C521	46360		MKHE01000029	OWK01087.1	Genomic_DNA	1
A0A218UTV1	40157		MUZQ01000132	OWK57139.1	Genomic_DNA	1
A0A218Z5Z3	2795749		MZNU01000188	OWP03182.1	Genomic_DNA	1
A0A222YS18	106299		KX497046	ASR73341.1	mRNA	1
A0A222YSB4	106299		KX497045	ASR73340.1	mRNA	1
A0A225W8Z8	4795		NBNE01001614	OWZ13310.1	Genomic_DNA	1
A0A225WDY0	4795		NBNE01001026	OWZ15933.1	Genomic_DNA	1
A0A225WTA2	4795		NBNE01000338	OWZ20308.1	Genomic_DNA	1
A0A225WXL0	4795		NBNE01000133	OWZ22475.1	Genomic_DNA	1
A0A225WXR8	4795		NBNE01000133	OWZ22481.1	Genomic_DNA	1
A0A225X0D9	4795		NBNE01000116	OWZ22698.1	Genomic_DNA	1
A0A226MV85	9009		MCFN01000425	OXB59040.1	Genomic_DNA	1
A0A229WBV1	746128		JAIBSC010000069	KAH1901204.1	Genomic_DNA	1
A0A229YF46	1245748		NIDN02000161	RLL95257.1	Genomic_DNA	1
A0A238BSW7	387005		KZ270008	OZC08449.1	Genomic_DNA	1
A0A238GSS3	3750		LT718523	SJK83185.1	mRNA	1
A0A238GT27	3750		LT718524	SJK83186.1	mRNA	1
A0A239C589	1564159		FZOO01000002	SNS14584.1	Genomic_DNA	1
A0A250JIN4	43		CP022098	ATB43332.1	Genomic_DNA	1
A0A251TAZ6	4232		MNCJ02000318	KAF5814683.1	Genomic_DNA	2
A0A254TX54	5061		NKJJ02000004	TPR11364.1	Genomic_DNA	1
A0A255Z219	1981099		NOXU01000025	OYQ35553.1	Genomic_DNA	1
A0A261GRE4	1926491		MRYI01000003	OZG74058.1	Genomic_DNA	1
A0A261GVB1	1926491		MRYI01000001	OZG75462.1	Genomic_DNA	1
A0A284QUC6	47428		FUEG01000002	SJL00088.1	Genomic_DNA	1
A0A284RNM6	47428		FUEG01000012	SJL10324.1	Genomic_DNA	1
A0A286ZW59	9823					0
A0A292PHN7	59557		LN891866	CUS06676.1	Genomic_DNA	1
A0A2A2CYM0	1940		NSJV01000698	PAU44200.1	Genomic_DNA	1
A0A2A2J8D8	2018661		LIAE01010614	PAV57923.1	Genomic_DNA	1
A0A2B7WN75	2060905		PDNC01000080	PGH00824.1	Genomic_DNA	1
A0A2B7WWK3	1447875		PDNB01000180	PGH00828.1	Genomic_DNA	1
A0A2B7WX14	1447875		PDNB01000176	PGH01133.1	Genomic_DNA	1
A0A2B7X6I9	2060905		PDNC01000036	PGH04686.1	Genomic_DNA	1
A0A2B7XZH1	1447875		PDNB01000033	PGH14616.1	Genomic_DNA	1
A0A2B7Y3U7	1447883		PDNA01000079	PGH15885.1	Genomic_DNA	1
A0A2B7YAT8	1447883		PDNA01000059	PGH18171.1	Genomic_DNA	1
A0A2B7YCJ2	1447875		PDNB01000002	PGH18781.1	Genomic_DNA	1
A0A2B7ZKP4	73230		PDND01000055	PGH33753.1	Genomic_DNA	1
A0A2C5X0B9	1035309		APWK03000090	PHH51566.1	Genomic_DNA	1
A0A2C9JDT0	6526					0
A0A2C9KDF9	6526					0
A0A2C9KDI8	6526					0
A0A2C9L419	6526					0
A0A2C9LHZ0	6526					0
A0A2D0NGI4	1122177		PDUD01000009	PHN07612.1	Genomic_DNA	1
A0A2D0QFY2	7998					0
A0A2D3URD8	112498		FJUY01000001	CZT14970.1	Genomic_DNA	1
A0A2D3UWI9	112498		FJUY01000001	CZT14424.1	Genomic_DNA	1
A0A2D3V8Z0	112498		FJUY01000005	CZT17969.1	Genomic_DNA	1
A0A2D3VEC3	112498		FJUY01000006	CZT18973.1	Genomic_DNA	1
A0A2G5HJW8	122368		LKMD01000105	PIA92854.1	Genomic_DNA	2
A0A2G5ICH2	122368		LKMD01000100	PIB02469.1	Genomic_DNA	2
A0A2G7G7G7	656916		NEXV01000095	PIG88774.1	Genomic_DNA	1
A0A2G8RML5	1077348		AYKW01000069	PIL22741.1	Genomic_DNA	1
A0A2G8SRB1	1077348		AYKW01000002	PIL36118.1	Genomic_DNA	1
A0A2G9RBS2	8400		KV950547	PIO25327.1	Genomic_DNA	1
A0A2G9SKI5	8400		KV922877	PIO40635.1	Genomic_DNA	1
A0A2G9SKN4	8400		KV922877	PIO40634.1	Genomic_DNA	1
A0A2H3BBQ8	1076256		KZ293441	PBK66344.1	Genomic_DNA	1
A0A2H3BRY6	1076256		KZ293420	PBK73641.1	Genomic_DNA	1
A0A2H3C2Q4	1076256		KZ293417	PBK75574.1	Genomic_DNA	1
A0A2H3D1Q0	47427		KZ293696	PBK84708.1	Genomic_DNA	1
A0A2H3DK47	47427		KZ293652	PBK95601.1	Genomic_DNA	1
A0A2H3GBU2	5518		CAAKMV010000153	VIO61791.1	Genomic_DNA	1
A0A2H3GF76	5518		CAJPIJ010000184	CAG2006374.1	Genomic_DNA	2
A0A2H3GPD7	327505		MABQ02000009	PCD26182.1	Genomic_DNA	1
A0A2H3HKI2	327505		MABQ02000003	PCD42590.1	Genomic_DNA	1
A0A2H3HRC3	5518		CAJPIJ010000078	CAG1968906.1	Genomic_DNA	2
A0A2H3S4M3	5127		CABFJX010000392	VTT78338.1	Genomic_DNA	1
A0A2H3S7A7	5127		CABFJX010000046	VTT60702.1	Genomic_DNA	1
A0A2H3SXE9	5507		MRCX01000108	RKK71778.1	Genomic_DNA	2
A0A2H3TNC8	5507		FMJY01000009	SCO90182.1	Genomic_DNA	1
A0A2H3TU20	5507		FMJY01000008	SCO89231.1	Genomic_DNA	1
A0A2H4S9M8	73501		CP023322	ATY59787.1	Genomic_DNA	1
A0A2H5BVB1	1535768		MG564782	AUG90779.1	Genomic_DNA	2
A0A2I0UTH8	1758121		KZ505639	PKU49330.1	Genomic_DNA	1
A0A2I1BV77	1392255		MSZS01000010	PKX89293.1	Genomic_DNA	1
A0A2I1CST6	1392248		MSFM01000013	PKY00677.1	Genomic_DNA	1
A0A2I1DBY6	1392248		MSFM01000002	PKY07397.1	Genomic_DNA	1
A0A2I1DEQ6	1392248		MSFM01000001	PKY08348.1	Genomic_DNA	1
A0A2I2F3S2	41067		KZ559165	PLB35279.1	Genomic_DNA	1
A0A2I2FHN1	41067		KZ559126	PLB40132.1	Genomic_DNA	1
A0A2I2FJH9	41067		KZ559123	PLB40764.1	Genomic_DNA	1
A0A2I2FVC4	1392250		MSFO01000009	PLB44561.1	Genomic_DNA	1
A0A2I2G3K9	1392250		MSFO01000005	PLB47463.1	Genomic_DNA	1
A0A2I2G3M9	1392250		MSFO01000005	PLB47479.1	Genomic_DNA	1
A0A2I2MQ46	657186		KY120419	AQZ26220.1	mRNA	1
A0A2I3HTD7	61853					0
A0A2I3N2T4	9555					0
A0A2I3S4B5	9598					0
A0A2I3S7K1	9598					0
A0A2I3SHA6	9598					0
A0A2I3SUR0	9598					0
A0A2I4AWA2	52670					0
A0A2I4CFG8	52670					0
A0A2J5HDB0	482145		KZ559682	PLN74794.1	Genomic_DNA	1
A0A2J5HIG3	482145		KZ559609	PLN76827.1	Genomic_DNA	1
A0A2J5I2K0	482145		KZ559514	PLN84065.1	Genomic_DNA	1
A0A2J6QUH0	1149755		KZ613970	PMD29913.1	Genomic_DNA	1
A0A2J6QV63	1149755		KZ613968	PMD30163.1	Genomic_DNA	1
A0A2J6R7T9	1149755		KZ613953	PMD34560.1	Genomic_DNA	1
A0A2J6R9M8	1149755		KZ613952	PMD35222.1	Genomic_DNA	1
A0A2J6RKS8	1149755		KZ613947	PMD39128.1	Genomic_DNA	1
A0A2J6RP99	1149755		KZ613945	PMD40334.1	Genomic_DNA	1
A0A2J6SBJ2	1149755		KZ613937	PMD48149.1	Genomic_DNA	1
A0A2J6T3A4	1095630		KZ613846	PMD57508.1	Genomic_DNA	1
A0A2J6TDR3	1095630		KZ613786	PMD61088.1	Genomic_DNA	1
A0A2J8M4Q3	9598					0
A0A2J8M4S4	9598		NBAG03000268	PNI54501.1	Genomic_DNA	1
A0A2K0USD3	42673		MTQA01000354	PNP60677.1	Genomic_DNA	1
A0A2K0W140	42673		MTQA01000163	PNP75997.1	Genomic_DNA	1
A0A2K0WR72	42673		MTQA01000038	PNP84734.1	Genomic_DNA	1
A0A2K2CAK1	3694		CM009290	PNT59061.1	Genomic_DNA	1
A0A2K2CAK3	3694		CM009290	PNT59063.1	Genomic_DNA	1
A0A2K2CAL3	3694		CM009290	PNT59066.1	Genomic_DNA	1
A0A2K3JW05	57577		ASHM01078029	PNX58190.1	Genomic_DNA	1
A0A2K5CLY4	37293					0
A0A2K5DIB6	37293					0
A0A2K5HBM2	336983					0
A0A2K5J8F9	336983					0
A0A2K5KUE4	9531					0
A0A2K5KUH5	9531					0
A0A2K5P5J6	9531					0
A0A2K5PG36	2715852					0
A0A2K5QUW3	2715852					0
A0A2K5QUZ5	2715852					0
A0A2K5VPR3	9541					0
A0A2K5Y8Y0	9568					0
A0A2K5YYQ6	9568					0
A0A2K6C7T7	9545					0
A0A2K6C7U2	9545					0
A0A2K6C7U5	9545					0
A0A2K6CJW6	9545					0
A0A2K6EEA8	379532					0
A0A2K6JR48	61621					0
A0A2K6JR69	61621					0
A0A2K6KAP7	61621					0
A0A2K6KAS9	61621					0
A0A2K6PAK1	61622					0
A0A2K6PAN6	61622					0
A0A2K6Q4A4	61622					0
A0A2K6TYT4	39432					0
A0A2K6TYV0	39432					0
A0A2K8T4N2	2038116		CP024785	AUB42580.1	Genomic_DNA	1
A0A2L0P0J7	29856		KY701732	AUY61967.1	mRNA	1
A0A2L2T7X4	56646		LN649229	CEI65849.1	Genomic_DNA	1
A0A2L2TIM9	56646		LN649231	CEI70822.1	Genomic_DNA	1
A0A2L2TND9	56646		LN649230	CEI62090.1	Genomic_DNA	1
A0A2L2TT53	56646		LN649230	CEI63195.1	Genomic_DNA	1
A0A2L2TZT7	56646		LN649231	CEI70796.1	Genomic_DNA	1
A0A2M9B5K9	1121954		PGFA01000003	PJJ53231.1	Genomic_DNA	1
A0A2N3N0U6	41688		NLAX01001139	PKS06048.1	Genomic_DNA	1
A0A2N3N1M7	41688		NLAX01001034	PKS06323.1	Genomic_DNA	1
A0A2N3NKM8	41688		NLAX01000002	PKS12997.1	Genomic_DNA	1
A0A2N5CVU4	1679497		CP026100	AYV49548.1	Genomic_DNA	2
A0A2N8NQV5	66423		JACHJF010000001	MBB5116905.1	Genomic_DNA	2
A0A2N8U910	72559		LT795055	SJX61209.1	Genomic_DNA	1
A0A2P2SYW5	342668		KV460206	OBU01516.1	Genomic_DNA	1
A0A2P4YG47	4796		NCKW01003394	POM76776.1	Genomic_DNA	1
A0A2P4YVC3	4796		NCKW01000022	POM81758.1	Genomic_DNA	1
