member,accession,cterm_len,n_seg,status
A0AAV5C3U7_taxID_191504_model_A,A0AAV5C3U7,160,1,ok
A0AAV5C4W7_taxID_191504_model_A,A0AAV5C4W7,126,1,ok
A0AAV5D8P6_taxID_191504_model_A,A0AAV5D8P6,126,1,ok
A0AAV5EZW6_taxID_191504_model_A,A0AAV5EZW6,126,1,ok
A0AAV5IQU0_taxID_152421_model,A0AAV5IQU0,148,1,ok
A0AAV6LBJ8_taxID_479676_model_A,A0AAV6LBJ8,168,1,ok
A0AAV6M075_taxID_37648_model,A0AAV6M075,127,1,ok
A0AAV6MNP7_taxID_37648_model_A,A0AAV6MNP7,154,1,ok
A0AAV6W4D0_taxID_168488_model,A0AAV6W4D0,138,1,ok
A0AAV6W7X4_taxID_168488_model_A,A0AAV6W7X4,141,1,ok
A0AAV6W8L2_taxID_168488_model_A,A0AAV6W8L2,155,1,ok
A0AAV6X330_taxID_168488_model,A0AAV6X330,167,1,ok
A0AAV6XAP9_taxID_168488_model,A0AAV6XAP9,172,1,ok
A0AAV6XU46_taxID_168488_model,A0AAV6XU46,149,1,ok
A0AAV6XVW6_taxID_168488_model,A0AAV6XVW6,126,1,ok
A0AAV6XZU2_taxID_168488_model_A,A0AAV6XZU2,167,1,ok
A0AAV6Y1F0_taxID_168488_model,A0AAV6Y1F0,137,1,ok
A0AAV6Y2K4_taxID_168488_model,A0AAV6Y2K4,139,1,ok
A0AAV7E4W5_taxID_158543_model_A,A0AAV7E4W5,128,1,ok
A0AAV7EML1_taxID_158543_model_A,A0AAV7EML1,169,1,ok
A0AAV7ER32_taxID_158543_model_A,A0AAV7ER32,181,1,ok
A0AAV7F0A6_taxID_158543_model_A,A0AAV7F0A6,170,1,ok
A0AAV7G994_taxID_161865_model_A,A0AAV7G994,164,1,ok
A0AAV7GC29_taxID_161865_model_A,A0AAV7GC29,155,1,ok
A0AAV7GE37_taxID_161865_model_A,A0AAV7GE37,125,1,ok
A0AAV8P7P5_taxID_4639_model_A,A0AAV8P7P5,149,1,ok
A0AAV8Q501_taxID_4639_model_A,A0AAV8Q501,169,1,ok
A0AAV8QBQ6_taxID_4639_model_A,A0AAV8QBQ6,149,1,ok
A0AAV8QF87_taxID_4639_model_A,A0AAV8QF87,169,1,ok
A0AAV8QV23_taxID_4639_model_A,A0AAV8QV23,181,1,ok
A0AAV8REC8_taxID_4639_model_A,A0AAV8REC8,161,1,ok
A0AAV8T166_taxID_1862640_model_A,A0AAV8T166,158,1,ok
A0AAV8T4D0_taxID_1862640_model_A,A0AAV8T4D0,169,1,ok
A0AAV8T5G7_taxID_1862640_model_A,A0AAV8T5G7,170,1,ok
A0AAV9BVQ4_taxID_55184_model_A,A0AAV9BVQ4,167,1,ok
A0AAV9BXJ3_taxID_55184_model_A,A0AAV9BXJ3,166,1,ok
A0AAV9DQ84_taxID_4465_model,A0AAV9DQ84,140,1,ok
A0AAV9DSD6_taxID_4465_model_A,A0AAV9DSD6,167,1,ok
A0AAV9DSK6_taxID_4465_model_A,A0AAV9DSK6,166,1,ok
A0AAV9FM47_taxID_4465_model_A,A0AAV9FM47,165,1,ok
A0AAV9FMH7_taxID_4465_model_A,A0AAV9FMH7,167,1,ok
A0AAV9K000_taxID_50273_model_A,A0AAV9K000,164,1,ok
A0AAV9KF22_taxID_50273_model_A,A0AAV9KF22,176,1,ok
A0AAV9LQQ6_taxID_50273_model_A,A0AAV9LQQ6,165,1,ok
A0AAV9LRL5_taxID_50273_model_A,A0AAV9LRL5,165,1,ok
A0AAV9LUM7_taxID_50273_model_A,A0AAV9LUM7,145,1,ok
A0AAW0KIT8_taxID_58331_model_A,A0AAW0KIT8,167,1,ok
A0AAW1KAG8_taxID_3572_model_A,A0AAW1KAG8,134,1,ok
A0AAW1NAD2_taxID_3572_model_A,A0AAW1NAD2,158,1,ok
A0AAW1XHD6_taxID_59490_model_A,A0AAW1XHD6,135,1,ok
A0AAW1XIG5_taxID_59490_model_A,A0AAW1XIG5,170,1,ok
A0AAW1XJ06_taxID_59490_model_A,A0AAW1XJ06,171,1,ok
A0AAW2BX62_taxID_425828_model_A,A0AAW2BX62,167,1,ok
A0AAW2K2Z4_taxID_300843_model,A0AAW2K2Z4,138,1,ok
A0AAW2K3I5_taxID_300843_model,A0AAW2K3I5,136,1,ok
A0AAW2K4S6_taxID_300843_model_A,A0AAW2K4S6,156,1,ok
A0AAW2KI31_taxID_300843_model,A0AAW2KI31,132,1,ok
A0AAW2KIA4_taxID_300843_model,A0AAW2KIA4,134,1,ok
A0AAW2KIN2_taxID_300843_model,A0AAW2KIN2,147,1,ok
A0AAW2KWH3_taxID_2727405_model_A,A0AAW2KWH3,156,1,ok
A0AAW2KWT0_taxID_2727405_model,A0AAW2KWT0,133,1,ok
A0AAW2KYY0_taxID_2727405_model,A0AAW2KYY0,136,1,ok
A0AAW2LMW0_taxID_300843_model,A0AAW2LMW0,137,1,ok
A0AAW2LMY5_taxID_300843_model,A0AAW2LMY5,138,1,ok
A0AAW2LQ47_taxID_300843_model,A0AAW2LQ47,157,1,ok
A0AAW2MD49_taxID_2727403_model,A0AAW2MD49,140,1,ok
A0AAW2MDW8_taxID_2727403_model,A0AAW2MDW8,138,1,ok
A0AAW2PAR5_taxID_2727405_model,A0AAW2PAR5,164,1,ok
A0AAW2PCP3_taxID_2727405_model,A0AAW2PCP3,134,1,ok
A0AAW2PDI7_taxID_2727405_model,A0AAW2PDI7,132,1,ok
A0AAW2Q464_taxID_2727403_model,A0AAW2Q464,146,1,ok
A0AAW2Q483_taxID_2727403_model,A0AAW2Q483,134,1,ok
A0AAW2Q488_taxID_2727403_model,A0AAW2Q488,138,1,ok
A0AAW2Q4N2_taxID_2727403_model,A0AAW2Q4N2,134,1,ok
A0AAW2Q6H6_taxID_2727403_model_A,A0AAW2Q6H6,164,1,ok
A0AAW2T4T7_taxID_300843_model,A0AAW2T4T7,135,1,ok
A0AAW2T5C5_taxID_300843_model,A0AAW2T5C5,138,1,ok
A0AAW2TNR2_taxID_2727402_model,A0AAW2TNR2,156,1,ok
A0AAW2TP12_taxID_2727402_model,A0AAW2TP12,137,1,ok
A0AAW2TPU7_taxID_2727402_model,A0AAW2TPU7,138,1,ok
A0AAW2TQ19_taxID_2727402_model_A,A0AAW2TQ19,155,1,ok
A0AAW2WUC3_taxID_2727402_model,A0AAW2WUC3,135,1,ok
A0AB32V1Y7_taxID_3641_model_A,A0AB32V1Y7,135,1,ok
A0AB32VJG4_taxID_3641_model_A,A0AB32VJG4,163,1,ok
A0AB32WH89_taxID_3641_model_A,A0AB32WH89,135,1,ok
A0AB32WIV2_taxID_3641_model_A,A0AB32WIV2,135,1,ok
A0AB32WLL1_taxID_3641_model_A,A0AB32WLL1,166,1,ok
A0AB40AJ23_taxID_55577_model_A,A0AB40AJ23,152,1,ok
A0AB40AKY1_taxID_55577_model,A0AB40AKY1,133,1,ok
A0AB40BNR7_taxID_55577_model,A0AB40BNR7,155,1,ok
A0AB40CL24_taxID_55577_model_A,A0AB40CL24,164,1,ok
A0ABC8RIY8_taxID_185542_model_A,A0ABC8RIY8,156,1,ok
A0ABC8RJ10_taxID_185542_model_A,A0ABC8RJ10,163,1,ok
A0ABC8RN46_taxID_185542_model_A,A0ABC8RN46,158,1,ok
A0ABC8RNA3_taxID_185542_model_A,A0ABC8RNA3,158,1,ok
A0ABC8S4A7_taxID_185542_model_A,A0ABC8S4A7,156,1,ok
A0ABC8S4N4_taxID_185542_model_A,A0ABC8S4N4,153,1,ok
A0ABC8STR4_taxID_185542_model_A,A0ABC8STR4,156,1,ok
A0ABC8T3G4_taxID_185542_model,A0ABC8T3G4,169,1,ok
A0ABC8TDF6_taxID_185542_model,A0ABC8TDF6,169,1,ok
A0ABC9AMU1_taxID_240449_model_A,A0ABC9AMU1,130,1,ok
A0ABC9C6A2_taxID_240449_model_A,A0ABC9C6A2,132,1,ok
A0ABC9CSN2_taxID_240449_model_A,A0ABC9CSN2,132,1,ok
A0ABC9D1I0_taxID_240449_model_A,A0ABC9D1I0,132,1,ok
A0ABC9D2C6_taxID_240449_model_A,A0ABC9D2C6,135,1,ok
A0ABC9F744_taxID_240449_model_A,A0ABC9F744,132,1,ok
A0ABD0UGX9_taxID_117978_model_A,A0ABD0UGX9,164,1,ok
A0ABD0UHC1_taxID_117978_model_A,A0ABD0UHC1,164,1,ok
A0ABD0V4F5_taxID_117978_model_A,A0ABD0V4F5,125,1,ok
A0ABD1G0P1_taxID_28513_model,A0ABD1G0P1,134,1,ok
A0ABD1G131_taxID_28513_model_A,A0ABD1G131,140,1,ok
A0ABD1G2M5_taxID_28513_model,A0ABD1G2M5,134,1,ok
A0ABD1G2N0_taxID_28513_model_A,A0ABD1G2N0,139,1,ok
A0ABD1G2N7_taxID_28513_model,A0ABD1G2N7,134,1,ok
A0ABD1G2P4_taxID_28513_model,A0ABD1G2P4,134,1,ok
A0ABD1G2Q8_taxID_28513_model,A0ABD1G2Q8,134,1,ok
A0ABD1G2W5_taxID_28513_model_A,A0ABD1G2W5,158,1,ok
A0ABD1G2X1_taxID_28513_model_A,A0ABD1G2X1,161,1,ok
A0ABD1G3C2_taxID_28513_model,A0ABD1G3C2,134,1,ok
A0ABD1G5Q0_taxID_28513_model,A0ABD1G5Q0,134,1,ok
A0ABD1G5U5_taxID_28513_model_A,A0ABD1G5U5,143,1,ok
A0ABD1IJ41_taxID_28513_model,A0ABD1IJ41,137,1,ok
A0ABD1N1E8_taxID_520843_model_A,A0ABD1N1E8,168,1,ok
A0ABD1N226_taxID_520843_model_A,A0ABD1N226,168,1,ok
A0ABD1PTN2_taxID_126358_model_A,A0ABD1PTN2,157,1,ok
A0ABD1QIQ6_taxID_126358_model,A0ABD1QIQ6,152,1,ok
A0ABD1QJW8_taxID_126358_model,A0ABD1QJW8,138,1,ok
A0ABD1QJX0_taxID_126358_model,A0ABD1QJX0,133,1,ok
A0ABD1QJZ0_taxID_126358_model,A0ABD1QJZ0,133,1,ok
A0ABD1QK05_taxID_126358_model_A,A0ABD1QK05,156,1,ok
A0ABD1QKA2_taxID_126358_model_A,A0ABD1QKA2,155,1,ok
A0ABD1QKB9_taxID_126358_model_A,A0ABD1QKB9,164,1,ok
A0ABD1QKF7_taxID_126358_model_A,A0ABD1QKF7,155,1,ok
A0ABD1QL93_taxID_126358_model,A0ABD1QL93,133,1,ok
A0ABD1QNH4_taxID_126358_model,A0ABD1QNH4,138,1,ok
A0ABD1QNK1_taxID_126358_model,A0ABD1QNK1,139,1,ok
A0ABD1QNK3_taxID_126358_model,A0ABD1QNK3,133,1,ok
A0ABD1QTF1_taxID_205694_model,A0ABD1QTF1,146,1,ok
A0ABD1R520_taxID_205694_model_A,A0ABD1R520,157,1,ok
A0ABD1R5X5_taxID_205694_model_A,A0ABD1R5X5,157,1,ok
A0ABD1REJ5_taxID_126358_model_A,A0ABD1REJ5,143,1,ok
A0ABD1S2W4_taxID_205694_model,A0ABD1S2W4,164,1,ok
A0ABD1S3P3_taxID_205694_model,A0ABD1S3P3,164,1,ok
A0ABD1S784_taxID_205694_model,A0ABD1S784,133,1,ok
A0ABD1S7A8_taxID_205694_model,A0ABD1S7A8,138,1,ok
A0ABD1S7B8_taxID_205694_model_A,A0ABD1S7B8,142,1,ok
A0ABD1S7F9_taxID_205694_model,A0ABD1S7F9,133,1,ok
A0ABD1S869_taxID_205694_model_A,A0ABD1S869,153,1,ok
A0ABD1S8R6_taxID_205694_model,A0ABD1S8R6,136,1,ok
A0ABD1SA41_taxID_205694_model,A0ABD1SA41,133,1,ok
A0ABD1UM57_taxID_126358_model,A0ABD1UM57,145,1,ok
A0ABD1UMA1_taxID_126358_model,A0ABD1UMA1,124,1,ok
A0ABD1UNE4_taxID_126358_model_A,A0ABD1UNE4,128,1,ok
A0ABD1WH58_taxID_205694_model,A0ABD1WH58,143,1,ok
A0ABD1WH85_taxID_205694_model,A0ABD1WH85,145,1,ok
A0ABD1WHI7_taxID_205694_model,A0ABD1WHI7,142,1,ok
A0ABD1WHW1_taxID_205694_model_A,A0ABD1WHW1,124,1,ok
A0ABD1WKW7_taxID_205694_model_A,A0ABD1WKW7,142,1,ok
A0ABD2RGW4_taxID_62892_model_A,A0ABD2RGW4,162,1,ok
A0ABD2V818_taxID_62892_model_A,A0ABD2V818,177,1,ok
A0ABD2YAZ4_taxID_153742_model_A,A0ABD2YAZ4,156,1,ok
A0ABD2YPG3_taxID_153742_model,A0ABD2YPG3,147,1,ok
A0ABD2YPK6_taxID_153742_model_A,A0ABD2YPK6,156,1,ok
A0ABD2YQ77_taxID_153742_model,A0ABD2YQ77,148,1,ok
A0ABD2YRV5_taxID_153742_model,A0ABD2YRV5,147,1,ok
A0ABD2YS32_taxID_153742_model,A0ABD2YS32,129,1,ok
A0ABD2ZJR8_taxID_153742_model_A,A0ABD2ZJR8,164,1,ok
A0ABD3B960_taxID_1961234_model,A0ABD3B960,146,1,ok
A0ABD3CPL3_taxID_1961234_model,A0ABD3CPL3,138,1,ok
A0ABD3CQK5_taxID_1961234_model,A0ABD3CQK5,138,1,ok
A0ABD3CS12_taxID_1961234_model_A,A0ABD3CS12,154,1,ok
A0ABD3DM87_taxID_1961234_model,A0ABD3DM87,167,1,ok
A0ABD3DZ56_taxID_1961234_model_A,A0ABD3DZ56,150,1,ok
A0ABD3E9R6_taxID_1961234_model,A0ABD3E9R6,138,1,ok
A0ABD3KR64_taxID_34317_model_A,A0ABD3KR64,127,1,ok
A0ABD3S801_taxID_265156_model,A0ABD3S801,162,1,ok
A0ABD3S9X0_taxID_265156_model,A0ABD3S9X0,138,1,ok
A0ABD3SA37_taxID_265156_model_A,A0ABD3SA37,141,1,ok
A0ABD3SAE6_taxID_265156_model,A0ABD3SAE6,141,1,ok
A0ABD3SAF9_taxID_265156_model_A,A0ABD3SAF9,155,1,ok
A0ABD3UI54_taxID_265156_model,A0ABD3UI54,131,1,ok
A0ABM0NHT7_taxID_102107_model_A,A0ABM0NHT7,168,1,ok
A0ABM0NHT8_taxID_102107_model_A,A0ABM0NHT8,155,1,ok
A0ABM0NHT9_taxID_102107_model_A,A0ABM0NHT9,132,1,ok
A0ABM0NHU1_taxID_102107_model_A,A0ABM0NHU1,145,1,ok
A0ABM0NHU2_taxID_102107_model_A,A0ABM0NHU2,158,1,ok
A0ABM0PAN0_taxID_102107_model_A,A0ABM0PAN0,134,1,ok
A0ABM1G0K4_taxID_28526_model_A,A0ABM1G0K4,180,1,ok
A0ABM1HEZ2_taxID_28526_model_A,A0ABM1HEZ2,163,1,ok
A0ABM1HFP9_taxID_28526_model_A,A0ABM1HFP9,161,1,ok
A0ABM1HFQ0_taxID_28526_model_A,A0ABM1HFQ0,161,1,ok
A0ABM2BFA3_taxID_3635_model_A,A0ABM2BFA3,129,1,ok
A0ABM2BFF6_taxID_3635_model_A,A0ABM2BFF6,157,1,ok
A0ABM2BG05_taxID_3635_model_A,A0ABM2BG05,129,1,ok
A0ABM2Z6Z4_taxID_3635_model_A,A0ABM2Z6Z4,155,1,ok
A0ABM3BZA6_taxID_3635_model_A,A0ABM3BZA6,128,1,ok
A0ABM3IXC8_taxID_326968_model_A,A0ABM3IXC8,156,1,ok
A0ABM4UF46_taxID_13443_model_A,A0ABM4UF46,130,1,ok
A0ABM4WM52_taxID_13443_model_A,A0ABM4WM52,151,1,ok
A0ABP0Z3S1_taxID_252529_model_A,A0ABP0Z3S1,157,1,ok
A0ABQ7U7N3_taxID_4113_model_A,A0ABQ7U7N3,160,1,ok
A0ABQ7VPZ5_taxID_4113_model_A,A0ABQ7VPZ5,176,1,ok
A0ABQ9KH86_taxID_3981_model,A0ABQ9KH86,131,1,ok
A0ABQ9LLP2_taxID_3981_model,A0ABQ9LLP2,126,1,ok
A0ABQ9LNS4_taxID_3981_model,A0ABQ9LNS4,168,1,ok
A0ABR0D5Q5_taxID_160366_model,A0ABR0D5Q5,138,1,ok
A0ABR0D5S0_taxID_160366_model,A0ABR0D5S0,126,1,ok
A0ABR0D5S4_taxID_160366_model,A0ABR0D5S4,139,1,ok
A0ABR0D5T0_taxID_160366_model,A0ABR0D5T0,126,1,ok
A0ABR0D5U2_taxID_160366_model,A0ABR0D5U2,137,1,ok
A0ABR0D5V8_taxID_160366_model_A,A0ABR0D5V8,155,1,ok
A0ABR0D6F7_taxID_160366_model,A0ABR0D6F7,135,1,ok
A0ABR0D6R5_taxID_160366_model_A,A0ABR0D6R5,141,1,ok
A0ABR0D716_taxID_160366_model,A0ABR0D716,137,1,ok
A0ABR0D729_taxID_160366_model,A0ABR0D729,139,1,ok
A0ABR0D7K4_taxID_160366_model,A0ABR0D7K4,148,1,ok
A0ABR0DD62_taxID_160366_model,A0ABR0DD62,142,1,ok
A0ABR0DD87_taxID_160366_model,A0ABR0DD87,139,1,ok
A0ABR0DDY3_taxID_160366_model,A0ABR0DDY3,139,1,ok
A0ABR0DDZ8_taxID_160366_model,A0ABR0DDZ8,138,1,ok
A0ABR0DEK1_taxID_160366_model,A0ABR0DEK1,139,1,ok
A0ABR0NPN6_taxID_29729_model,A0ABR0NPN6,165,1,ok
A0ABR0PMZ1_taxID_29729_model_A,A0ABR0PMZ1,129,1,ok
A0ABR0PN04_taxID_29729_model_A,A0ABR0PN04,165,1,ok
A0ABR0PRA6_taxID_29729_model_A,A0ABR0PRA6,153,1,ok
A0ABR0QG22_taxID_29729_model_A,A0ABR0QG22,158,1,ok
A0ABR0VAR3_taxID_99300_model_A,A0ABR0VAR3,157,1,ok
A0ABR0VCD9_taxID_99300_model_A,A0ABR0VCD9,134,1,ok
A0ABR0VDD6_taxID_99300_model_A,A0ABR0VDD6,157,1,ok
A0ABR0VEP2_taxID_99300_model,A0ABR0VEP2,138,1,ok
A0ABR0X6S9_taxID_99300_model,A0ABR0X6S9,126,1,ok
A0ABR0XE67_taxID_99300_model_A,A0ABR0XE67,153,1,ok
A0ABR0XE71_taxID_99300_model,A0ABR0XE71,147,1,ok
A0ABR0XEB1_taxID_99300_model_A,A0ABR0XEB1,143,1,ok
A0ABR0XER5_taxID_99300_model,A0ABR0XER5,240,1,ok
A0ABR1ZTK2_taxID_183260_model_A,A0ABR1ZTK2,168,1,ok
A0ABR2A8A9_taxID_183260_model_A,A0ABR2A8A9,157,1,ok
A0ABR2ALX2_taxID_183260_model_A,A0ABR2ALX2,144,1,ok
A0ABR2BPU0_taxID_183260_model_A,A0ABR2BPU0,165,1,ok
A0ABR2BQ36_taxID_183260_model_A,A0ABR2BQ36,155,1,ok
A0ABR2C3L8_taxID_183260_model_A,A0ABR2C3L8,164,1,ok
A0ABR2C3M0_taxID_183260_model_A,A0ABR2C3M0,136,1,ok
A0ABR2C3M9_taxID_183260_model_A,A0ABR2C3M9,136,1,ok
A0ABR2C3Q6_taxID_183260_model_A,A0ABR2C3Q6,137,1,ok
A0ABR2C3R3_taxID_183260_model_A,A0ABR2C3R3,130,1,ok
A0ABR2ELU3_taxID_183260_model_A,A0ABR2ELU3,159,1,ok
A0ABR2F7P9_taxID_183260_model_A,A0ABR2F7P9,167,1,ok
A0ABR2FCK0_taxID_183260_model_A,A0ABR2FCK0,168,1,ok
A0ABR2MPP7_taxID_2320717_model_A,A0ABR2MPP7,150,1,ok
A0ABR2N542_taxID_2320717_model_A,A0ABR2N542,131,1,ok
A0ABR2NDC0_taxID_183260_model_A,A0ABR2NDC0,136,1,ok
A0ABR2NDC2_taxID_183260_model_A,A0ABR2NDC2,129,1,ok
A0ABR2NDC4_taxID_183260_model_A,A0ABR2NDC4,136,1,ok
A0ABR2NDD0_taxID_183260_model_A,A0ABR2NDD0,136,1,ok
A0ABR2NDI8_taxID_183260_model_A,A0ABR2NDI8,136,1,ok
A0ABR2NKN6_taxID_183260_model_A,A0ABR2NKN6,167,1,ok
A0ABR2R3S8_taxID_183260_model_A,A0ABR2R3S8,159,1,ok
A0ABR2RMZ9_taxID_183260_model_A,A0ABR2RMZ9,136,1,ok
A0ABR2RNA1_taxID_183260_model_A,A0ABR2RNA1,164,1,ok
A0ABR2RNL3_taxID_183260_model_A,A0ABR2RNL3,129,1,ok
A0ABR2RNV6_taxID_183260_model_A,A0ABR2RNV6,166,1,ok
A0ABR2RQU3_taxID_183260_model_A,A0ABR2RQU3,144,1,ok
A0ABR2S5K8_taxID_183260_model_A,A0ABR2S5K8,155,1,ok
A0ABR2S5R8_taxID_183260_model_A,A0ABR2S5R8,154,1,ok
A0ABR2SNW7_taxID_183260_model_A,A0ABR2SNW7,157,1,ok
A0ABS8RU68_taxID_4076_model,A0ABS8RU68,165,1,ok
A0ABS8VLK7_taxID_4076_model_A,A0ABS8VLK7,172,1,ok
A0ABU6RUJ9_taxID_79078_model_A,A0ABU6RUJ9,157,1,ok
A0ABU6S3H3_taxID_79078_model_A,A0ABU6S3H3,156,1,ok
A0ABU6S3R9_taxID_79078_model_A,A0ABU6S3R9,147,1,ok
A0ABU6SE88_taxID_79078_model,A0ABU6SE88,147,1,ok
A0ABU6SHH7_taxID_79078_model_A,A0ABU6SHH7,155,1,ok
A0ABU6TQ45_taxID_79078_model_A,A0ABU6TQ45,152,1,ok
A0ABU6U6J8_taxID_79078_model,A0ABU6U6J8,159,1,ok
A0ABU6V8F0_taxID_79078_model_A,A0ABU6V8F0,155,1,ok
A0ABU6YLY4_taxID_79078_model_A,A0ABU6YLY4,147,1,ok
A0ABU6YV63_taxID_79078_model_A,A0ABU6YV63,154,1,ok
A0ABU6ZR61_taxID_79078_model_A,A0ABU6ZR61,159,1,ok
A0ABY9BLX9_taxID_29760_model_A,A0ABY9BLX9,177,1,ok
A0ABY9CMC3_taxID_29760_model_A,A0ABY9CMC3,134,1,ok
A0ABY9CMT7_taxID_29760_model_A,A0ABY9CMT7,167,1,ok
A0AC41YFA1_taxID_326968_model_A,A0AC41YFA1,156,1,ok
A0AC58TLK9_taxID_4097_model_A,A0AC58TLK9,159,1,ok
A0ACB0J7N9_taxID_57577_model_A,A0ACB0J7N9,147,1,ok
A0ACB0JXW5_taxID_57577_model_A,A0ACB0JXW5,128,1,ok
A0ACB0KQP9_taxID_57577_model_A,A0ACB0KQP9,160,1,ok
A0ACB0KWA4_taxID_57577_model_A,A0ACB0KWA4,147,1,ok
A0ACB7TUN8_taxID_55571_model,A0ACB7TUN8,142,1,ok
A0ACB7TVJ3_taxID_55571_model_A,A0ACB7TVJ3,149,1,ok
A0ACB7TVM3_taxID_55571_model,A0ACB7TVM3,133,1,ok
A0ACB7UNM0_taxID_55571_model_A,A0ACB7UNM0,164,1,ok
A0ACB7VRA3_taxID_55571_model,A0ACB7VRA3,137,1,ok
A0ACB7VRS0_taxID_55571_model,A0ACB7VRS0,141,1,ok
A0ACB7VRZ0_taxID_55571_model,A0ACB7VRZ0,140,1,ok
A0ACB7VS42_taxID_55571_model,A0ACB7VS42,142,1,ok
A0ACB7X7I8_taxID_229202_model_A,A0ACB7X7I8,168,1,ok
A0ACB7XEH0_taxID_229202_model_A,A0ACB7XEH0,169,1,ok
A0ACB7YUF3_taxID_229202_model_A,A0ACB7YUF3,157,1,ok
A0ACB8NFF0_taxID_2711_model_A,A0ACB8NFF0,157,1,ok
A0ACB8ZYK7_taxID_4217_model_A,A0ACB8ZYK7,159,1,ok
A0ACB8ZZ10_taxID_4217_model_A,A0ACB8ZZ10,159,1,ok
A0ACB9B610_taxID_4217_model_A,A0ACB9B610,161,1,ok
A0ACB9B924_taxID_4217_model_A,A0ACB9B924,164,1,ok
A0ACB9DFT0_taxID_185202_model_A,A0ACB9DFT0,166,1,ok
A0ACB9F2E9_taxID_13427_model_A,A0ACB9F2E9,165,1,ok
A0ACB9F2Z1_taxID_13427_model,A0ACB9F2Z1,166,1,ok
A0ACB9I797_taxID_185202_model_A,A0ACB9I797,159,1,ok
A0ACB9KHK2_taxID_167791_model_A,A0ACB9KHK2,151,1,ok
A0ACB9KHK9_taxID_167791_model_A,A0ACB9KHK9,151,1,ok
A0ACB9KHN3_taxID_167791_model_A,A0ACB9KHN3,170,1,ok
A0ACB9KQ01_taxID_167791_model_A,A0ACB9KQ01,151,1,ok
A0ACB9P225_taxID_119954_model_A,A0ACB9P225,126,1,ok
A0ACB9R5F0_taxID_119954_model_A,A0ACB9R5F0,174,1,ok
A0ACB9R753_taxID_119954_model_A,A0ACB9R753,171,1,ok
A0ACC0AC67_taxID_4058_model_A,A0ACC0AC67,168,1,ok
A0ACC0GG18_taxID_1840588_model_A,A0ACC0GG18,152,1,ok
A0ACC0GM13_taxID_1840588_model_A,A0ACC0GM13,154,1,ok
A0ACC0LAU0_taxID_49168_model_A,A0ACC0LAU0,167,1,ok
A0ACC0PR38_taxID_49168_model_A,A0ACC0PR38,168,1,ok
A0ACC0TNQ4_taxID_3694_model_A,A0ACC0TNQ4,154,1,ok
A0ACC0TNS4_taxID_3694_model_A,A0ACC0TNS4,147,1,ok
A0ACC0TNT1_taxID_3694_model_A,A0ACC0TNT1,157,1,ok
A0ACC0TNW6_taxID_3694_model_A,A0ACC0TNW6,147,1,ok
A0ACC0TP89_taxID_3694_model_A,A0ACC0TP89,147,1,ok
A0ACC0TPJ8_taxID_3694_model_A,A0ACC0TPJ8,147,1,ok
A0ACC0TPP5_taxID_3694_model_A,A0ACC0TPP5,147,1,ok
A0ACC0TPQ2_taxID_3694_model_A,A0ACC0TPQ2,147,1,ok
A0ACC0XL08_taxID_434235_model,A0ACC0XL08,167,1,ok
A0ACC1WWQ1_taxID_155640_model,A0ACC1WWQ1,165,1,ok
A0ACC2KJ36_taxID_3435_model_A,A0ACC2KJ36,138,1,ok
A0ACC2KJ49_taxID_3435_model_A,A0ACC2KJ49,160,1,ok
A0ACC2L3H4_taxID_3435_model,A0ACC2L3H4,166,1,ok
A0ACC2L7E1_taxID_3435_model_A,A0ACC2L7E1,148,1,ok
A0ACC2L7J1_taxID_3435_model_A,A0ACC2L7J1,159,1,ok
A0ACC3L380_taxID_71139_model_A,A0ACC3L380,127,1,ok
A0ACC4BDJ0_taxID_43335_model_A,A0ACC4BDJ0,144,1,ok
A0ACC4BED5_taxID_43335_model,A0ACC4BED5,170,1,ok
A0ACC4D453_taxID_43335_model_A,A0ACC4D453,147,1,ok
A0ACC4D4C9_taxID_43335_model_A,A0ACC4D4C9,147,1,ok
A0ACC4D503_taxID_43335_model_A,A0ACC4D503,147,1,ok
A0ACC4D5P1_taxID_43335_model_A,A0ACC4D5P1,125,1,ok
A0ACD5UEE1_taxID_4498_model_A,A0ACD5UEE1,130,1,ok
A0ACD5UF24_taxID_4498_model_A,A0ACD5UF24,137,1,ok
A0ACD5UFS2_taxID_4498_model_A,A0ACD5UFS2,130,1,ok
A0ACD5UW14_taxID_4498_model_A,A0ACD5UW14,153,1,ok
A0ACD5V1A7_taxID_4498_model_A,A0ACD5V1A7,137,1,ok
A0ACD5V285_taxID_4498_model_A,A0ACD5V285,130,1,ok
A0ACD5VUI5_taxID_4498_model_A,A0ACD5VUI5,140,1,ok
A0ACD5W531_taxID_4498_model_A,A0ACD5W531,130,1,ok
A0ACD5WKW3_taxID_4498_model_A,A0ACD5WKW3,130,1,ok
A0T1D3_taxID_4565_model_A,A0T1D3,136,1,ok
A0T1D5_taxID_4565_model_A,A0T1D5,136,1,ok
A0T1D6_taxID_4565_model_A,A0T1D6,136,1,ok
A2Q4Q3_taxID_3880_model_A,A2Q4Q3,129,1,ok
A2Q4Q4_taxID_3880_model_A,A2Q4Q4,167,1,ok
A3F9I9_taxID_577493_model_A,A3F9I9,146,1,ok
A5AZ52_taxID_29760_model_A,A5AZ52,166,1,ok
A5BPY3_taxID_29760_model_A,A5BPY3,167,1,ok
A5X3J4_taxID_39946_model_A,A5X3J4,132,1,ok
A5X3J7_taxID_39947_model,A5X3J7,124,1,ok
