sequence_id,filter_status
A0A0L1IR14,canonical
A0A0L1IVZ5,canonical
A0A0L1IXW8,canonical
A0A0L1JH90,canonical
A0A0L1JHV9,canonical
A0A0L1JIN5,canonical
A0A0L6U6B2,canonical
A0A0L6UHL7,canonical
A0A0L6VMV5,canonical
A0A0L8FPZ6,canonical
A0A0L8GQB8,canonical
A0A0L8HYV5,canonical
A0A0L8I5G4,canonical
A0A0L8J8Y0,canonical
A0A0L8JM97,canonical
A0A0L8KT78,canonical
A0A0L8LAR0,canonical
A0A0L8M4B5,canonical
A0A0L8M4C5,canonical
A0A0L9U315,canonical
A0A0L9VFM6,canonical
A0A0L9VFW5,canonical
A0A0M2GKY8,canonical
A0A0M2GZN4,canonical
A0A0M3HW24,canonical
A0A0M3IBJ1,canonical
A0A0M3J581,canonical
A0A0M3K8B7,canonical
A0A0M3KA58,canonical
A0A0M3KDC4,canonical
A0A0M3M730,canonical
A0A0M3TBA3,canonical
A0A0M4DRR3,canonical
A0A0M4MAU7,canonical
A0A0M6Y0M3,canonical
A0A0M8N0I4,canonical
A0A0M8NS36,canonical
A0A0M8QIS7,canonical
A0A0M9ER85,canonical
A0A0M9ERT3,canonical
A0A0M9ETD6,canonical
A0A0M9EWC2,canonical
A0A0M9F0D9,canonical
A0A0M9F576,canonical
A0A0M9WB41,canonical
A0A0N0DBY3,canonical
A0A0N0DC34,canonical
A0A0N0DDD1,canonical
A0A0N0H3U4,canonical
A0A0N0ZT96,canonical
A0A0N1H7B4,canonical
A0A0N1HAY8,canonical
A0A0N1HXY4,canonical
A0A0N1P0I4,canonical
A0A0N4SWM7,canonical
A0A0N4U1W5,canonical
A0A0N4U462,canonical
A0A0N4UF68,canonical
A0A0N4UH71,canonical
A0A0N4VH14,canonical
A0A0N4W206,canonical
A0A0N4W2K4,canonical
A0A0N4W319,canonical
A0A0N4W3N3,canonical
A0A0N4WJP6,canonical
A0A0N4WK64,canonical
A0A0N4X1J9,canonical
A0A0N4X7Y7,canonical
A0A0N4XC55,canonical
A0A0N4XV58,canonical
A0A0N4XV59,canonical
A0A0N4YHN0,canonical
A0A0N4YNX1,canonical
A0A0N4ZAV1,canonical
A0A0N4ZH21,canonical
A0A0N4ZUJ2,canonical
A0A0N4ZWQ0,canonical
A0A0N5AGM7,canonical
A0A0N5BLW3,canonical
A0A0N5BTH1,canonical
A0A0N5BZ94,canonical
A0A0N5C291,canonical
A0A0N5CG53,canonical
A0A0N5CHB0,canonical
A0A0N5CJV0,canonical
A0A0N5CNE5,canonical
A0A0N5D763,canonical
A0A0N7EI22,canonical
A0A0N7H8Q0,canonical
A0A0N7HV29,canonical
A0A0N7YL27,canonical
A0A0N9DV50,canonical
A0A0N9DV65,canonical
A0A0N9HGV8,canonical
A0A0N9HQF2,canonical
A0A0N9HUR6,canonical
A0A0N9LXU7,canonical
A0A0N9VSI6,canonical
A0A0P0BZ27,canonical
A0A0P0WEZ4,canonical
A0A0P1AML5,canonical
A0A0P1AW40,canonical
A0A0P1AY18,canonical
A0A0P1AY43,canonical
A0A0P1B2I3,canonical
A0A0P1FFJ7,canonical
A0A0P7APX3,canonical
A0A0P7AYL1,canonical
A0A0P7AZ30,canonical
A0A0P7B6C2,canonical
A0A0P7B6M1,canonical
A0A0P7BCC7,canonical
A0A0P7BFC0,canonical
A0A0P7BKW4,canonical
A0A0P7BUG0,canonical
A0A0P7XBT8,canonical
A0A0P7YXS6,canonical
A0A0P7ZSV8,canonical
A0A0Q3M1Y0,canonical
A0A0Q3N0S9,canonical
A0A0Q3PGP4,canonical
A0A0R0D5V2,canonical
A0A0R0GQB4,canonical
A0A0R0GYN5,canonical
A0A0R0JBC8,canonical
A0A0R0JCW2,canonical
A0A0R0LTG5,canonical
A0A0R2Y939,canonical
A0A0R3PT20,canonical
A0A0R3R4J2,canonical
A0A0R3RGG0,canonical
A0A0R3RHW7,canonical
A0A0R3RSJ5,canonical
A0A0S2FCJ0,canonical
A0A0S2SVY3,canonical
A0A0S3Q2G5,canonical
A0A0S3RT48,canonical
A0A0S3RT50,canonical
A0A0S3S2K2,canonical
A0A0S4LNR0,canonical
A0A0S4QMR3,canonical
A0A0S4TM49,canonical
A0A0S4TX46,canonical
A0A0S4U8D6,canonical
A0A0S4V1M6,canonical
A0A0U1M3S2,canonical
A0A0U1M7Z5,canonical
A0A0U1MAB1,canonical
A0A0U1TTF5,canonical
A0A0U1VG68,canonical
A0A0U2D7M5,canonical
A0A0U2DXN3,canonical
A0A0U3KNS5,canonical
A0A0U3ND85,canonical
A0A0U5C6D2,canonical
A0A0U5C9K9,canonical
A0A0U5CC61,canonical
A0A0U5G353,canonical
A0A0U5GGT1,canonical
A0A0U9HU61,canonical
A0A0V0IHG3,canonical
A0A0W0EZ29,canonical
A0A0W0EZ38,canonical
A0A0W0F0K7,canonical
A0A0W0FIC5,canonical
A0A0W0GDC0,canonical
A0A0W7VMU8,canonical
A0A0W7W3G9,canonical
A0A0W7WYA7,canonical
A0A0W7WZ21,canonical
A0A0W8BY92,canonical
A0A0W8C3P5,canonical
A0A0W8CBY9,canonical
A0A0W8CFP1,canonical
A0A0W8CSU7,canonical
A0A0W8DI56,canonical
A0A0W8DVC6,canonical
A0A0X3NRP7,canonical
A0A0X3Q9U6,canonical
A0A0X3VR41,canonical
A0A0Y0HPL2,canonical
A0A100I6A4,canonical
A0A100IQL8,canonical
A0A100JPF4,canonical
A0A100WRM8,canonical
A0A100Y8Z3,canonical
A0A101J743,canonical
A0A101M9I9,canonical
A0A101MLX7,canonical
A0A101MR60,canonical
A0A101N565,canonical
A0A101NIJ2,canonical
A0A101NKQ7,canonical
A0A101NV74,canonical
A0A101P6K5,canonical
A0A101QUU6,canonical
A0A101R4N3,canonical
A0A101RWK5,canonical
A0A101SWH6,canonical
A0A101SXR6,canonical
A0A101TBM6,canonical
A0A101U6G7,canonical
A0A102PM76,canonical
A0A103PNW8,canonical
A0A103PWC4,canonical
A0A106A3A2,canonical
A0A106UV91,canonical
A0A107FN97,canonical
A0A108CDW8,canonical
A0A108IP97,canonical
A0A108U4M8,canonical
A0A109Y9Y9,canonical
A0A110AXN9,canonical
A0A117DZY6,canonical
A0A117E182,canonical
A0A117E211,canonical
A0A117MLS2,canonical
A0A117NXX7,canonical
A0A117P530,canonical
A0A117PT81,canonical
A0A117RCM1,canonical
A0A118JXA6,canonical
A0A118K103,canonical
A0A118K104,canonical
A0A118K108,canonical
A0A118KK65,canonical
A0A124BUX3,canonical
A0A124C387,canonical
A0A124GWH9,canonical
A0A124HCX7,canonical
A0A124HPH4,canonical
A0A124HYZ7,canonical
A0A124I005,canonical
A0A124I9G6,canonical
A0A124IDG4,canonical
A0A124SHT3,canonical
A0A125T1B4,canonical
A0A125T1B5,canonical
A0A127I0D0,canonical
A0A127Z996,canonical
A0A132BEL0,canonical
A0A132PQI8,canonical
A0A135LB50,canonical
A0A135LG02,canonical
A0A135LM00,canonical
A0A135LUD3,canonical
A0A135RMZ4,canonical
A0A135RNQ4,canonical
A0A135RQT6,canonical
A0A135RS26,canonical
A0A135RS91,canonical
A0A135RSH1,canonical
A0A135RUD9,canonical
A0A135RW48,canonical
A0A135RZK9,canonical
A0A135S0P5,canonical
A0A135S3G6,canonical
A0A135S3P0,canonical
A0A135S3P5,canonical
A0A135S4L3,canonical
A0A135S4U4,canonical
A0A135SAA3,canonical
A0A135SAX1,canonical
A0A135SBU0,canonical
A0A135SC70,canonical
A0A135SDX5,canonical
A0A135SGH4,canonical
A0A135SGW1,canonical
A0A135SHP2,canonical
A0A135SM69,canonical
A0A135SQH1,canonical
A0A135SUC7,canonical
A0A135SV65,canonical
A0A135SXA3,canonical
A0A135T0G8,canonical
A0A135T100,canonical
A0A135T2T3,canonical
A0A135T4G4,canonical
A0A135T5S7,canonical
A0A135T9P2,canonical
A0A135T9S5,canonical
A0A135TH42,canonical
A0A135TH91,canonical
A0A135TMP6,canonical
A0A135TPT1,canonical
A0A135TSL1,canonical
A0A135TTE1,canonical
A0A135TTG2,canonical
A0A135TTJ8,canonical
A0A135U0S7,canonical
A0A135U3N3,canonical
A0A135U459,canonical
A0A135U630,canonical
A0A135UB78,canonical
A0A135UC61,canonical
A0A135UJF2,canonical
A0A135UQQ8,canonical
A0A135USI1,canonical
A0A135UX03,canonical
A0A135UXL8,canonical
A0A135UYD8,canonical
A0A135UYT4,canonical
A0A135V346,canonical
A0A135V3G6,canonical
A0A135V5Z9,canonical
A0A135V7B2,canonical
A0A135WCR1,canonical
A0A136IKH1,canonical
A0A136IKR7,canonical
A0A136ILZ0,canonical
A0A136IM69,canonical
A0A136IM80,canonical
A0A136IMC1,canonical
A0A136IMD0,canonical
A0A136INA1,canonical
A0A136INC9,canonical
A0A136INM5,canonical
A0A136INV6,canonical
A0A136IPD1,canonical
A0A136IQD4,canonical
A0A136IS40,canonical
A0A136ISR9,canonical
A0A136IST3,canonical
A0A136IUL0,canonical
A0A136IUM9,canonical
A0A136IVH6,canonical
A0A136IZ96,canonical
A0A136J3H2,canonical
A0A136J918,canonical
A0A136J9K5,canonical
A0A136JFC0,canonical
A0A136JKK4,canonical
A0A137NPV3,canonical
A0A137NQ81,canonical
A0A137NQN3,canonical
A0A137NUB7,canonical
A0A137NY78,canonical
A0A137NYB7,canonical
A0A137NZ43,canonical
A0A137P2U0,canonical
A0A137P2U9,canonical
A0A137P2V9,canonical
A0A137P353,canonical
A0A137P4I7,canonical
A0A137P4K7,canonical
A0A137P4L3,canonical
A0A137P4M5,canonical
A0A137P649,canonical
A0A137P667,canonical
A0A137P762,canonical
A0A137P7E0,canonical
A0A137P7Q8,canonical
A0A137P8T8,canonical
A0A137PAH5,canonical
A0A137PAT2,canonical
A0A137PAW4,canonical
A0A137PC40,canonical
A0A137PC55,canonical
A0A137PC66,canonical
A0A137PC75,canonical
A0A137PC76,canonical
A0A137PDD6,canonical
A0A137PEX6,canonical
A0A137PEX7,canonical
A0A137PFI2,canonical
A0A137PGY5,canonical
A0A137PJ00,canonical
A0A137PJ55,canonical
A0A139GZD1,canonical
A0A139H1A4,canonical
A0A139H2H4,canonical
A0A139H2N1,canonical
A0A139H494,canonical
A0A139H5V8,canonical
A0A139H835,canonical
A0A139H8Y2,canonical
A0A139HFA6,canonical
A0A139HS50,canonical
A0A139HSY9,canonical
A0A139HT25,canonical
A0A139HWZ2,canonical
A0A139HZC9,canonical
A0A139HZN1,canonical
A0A139I097,canonical
A0A139I0D1,canonical
A0A139I8P4,canonical
A0A139IGI5,canonical
A0A139X072,canonical
A0A140CTD1,canonical
A0A140KXU8,canonical
A0A141PG56,canonical
A0A142DA85,canonical
A0A143BUH9,canonical
A0A143C0H9,canonical
A0A143PNK1,canonical
A0A146EXW0,canonical
A0A146F475,canonical
A0A146F7M9,canonical
A0A146FM76,canonical
A0A146FPZ7,canonical
A0A146PCI2,canonical
A0A147AH67,canonical
A0A150GSZ2,canonical
A0A150RNV4,canonical
A0A150TIY7,canonical
A0A150X4H6,canonical
A0A151GMN0,canonical
A0A151GX82,canonical
A0A151MVL6,canonical
A0A151NRJ9,canonical
A0A151NSM3,canonical
A0A151P161,canonical
A0A151R8K1,canonical
A0A151R8P6,canonical
A0A151T7G3,canonical
A0A158C0S9,canonical
A0A158FM56,canonical
A0A158GFY2,canonical
A0A158GQ64,canonical
A0A158I8U8,canonical
A0A158IB94,canonical
A0A158IZL9,canonical
A0A158JMF3,canonical
A0A158KTI3,canonical
A0A158KUU5,canonical
A0A158L420,canonical
A0A158P622,canonical
A0A158P6C4,canonical
A0A158P795,canonical
A0A158P8V6,canonical
A0A158PD03,canonical
A0A158PFS7,canonical
A0A158PLH5,canonical
A0A158PQY2,canonical
A0A158Q514,canonical
A0A158Q6U1,canonical
A0A158QQB3,canonical
A0A158QXF3,canonical
A0A158QXY4,canonical
A0A158QYB7,canonical
A0A160P4Z8,canonical
A0A160TMJ0,canonical
A0A161VHR9,canonical
A0A161VWW8,canonical
A0A161W2S5,canonical
A0A161W8U8,canonical
A0A161WG29,canonical
A0A161YMD9,canonical
A0A162A591,canonical
A0A162JG37,canonical
A0A162K920,canonical
A0A162KDQ5,canonical
A0A162MRN0,canonical
A0A162Q605,canonical
A0A163AGV4,canonical
A0A163B884,canonical
A0A163BNN1,canonical
A0A163DMR5,canonical
A0A163ELR8,canonical
A0A163EMQ2,canonical
A0A163FA92,canonical
A0A163HMT0,canonical
A0A163HZN4,canonical
A0A163IS79,canonical
A0A163K839,canonical
A0A163KNP0,canonical
A0A163KVN4,canonical
A0A163LKQ2,canonical
A0A163MEU3,canonical
A0A164MPH2,canonical
A0A164PRN3,canonical
A0A164PRP8,canonical
A0A164PTM7,canonical
A0A164PTP3,canonical
A0A164PTP5,canonical
A0A164RA64,canonical
A0A164RAH3,canonical
A0A164RBJ3,canonical
A0A164SP08,canonical
A0A164TCQ0,canonical
A0A164WC69,canonical
A0A164ZTV5,canonical
A0A165BB62,canonical
A0A165C107,canonical
A0A165DIB8,canonical
A0A165ELT2,canonical
A0A165F8M0,canonical
A0A165FWQ7,canonical
A0A165HIH0,canonical
A0A165J5C9,canonical
A0A165JGF1,canonical
A0A165JGH2,canonical
A0A165R782,canonical
A0A165TU36,canonical
A0A165V412,canonical
A0A165XBZ9,canonical
A0A165YMC5,canonical
A0A166AA12,canonical
A0A166ALV4,canonical
A0A166C3P3,canonical
A0A166CKA0,canonical
A0A166CLK7,canonical
A0A166DTI6,canonical
A0A166DTU7,canonical
A0A166DTV9,canonical
A0A166DZ37,canonical
A0A166DZK8,canonical
A0A166DZL8,canonical
A0A166DZM7,canonical
A0A166DZQ5,canonical
A0A166E746,canonical
A0A166EDE1,canonical
A0A166F114,canonical
A0A166F148,canonical
A0A166F1S8,canonical
A0A166LLY6,canonical
A0A166LSS0,canonical
A0A166MVC7,canonical
A0A166PAB6,canonical
A0A166PW93,canonical
A0A166QLI8,canonical
A0A166QMK6,canonical
A0A166QQF3,canonical
A0A166RQG5,canonical
A0A166S0X4,canonical
A0A166T4G5,canonical
A0A166TV69,canonical
A0A166UER9,canonical
A0A166V0I9,canonical
A0A166WVH1,canonical
A0A166XAQ1,canonical
A0A166Y7S8,canonical
A0A166ZRY6,canonical
A0A167B4D4,canonical
A0A167BY34,canonical
A0A167C0L1,canonical
A0A167C8C2,canonical
A0A167DP73,canonical
A0A167EGD5,canonical
A0A167EH62,canonical
A0A167EI78,canonical
A0A167EJD2,canonical
A0A167GGE3,canonical
A0A167H3K1,canonical
A0A167IBL6,canonical
A0A167J7M6,canonical
A0A167LIV8,canonical
A0A167LSW1,canonical
A0A167MK44,canonical
A0A167PL46,canonical
A0A167RB36,canonical
A0A167RCQ6,canonical
A0A167T934,canonical
A0A167TE01,canonical
A0A167TEZ2,canonical
A0A167UWJ4,canonical
A0A167VR44,canonical
A0A167YJN6,canonical
A0A167YSY6,canonical
A0A168BK43,canonical
A0A168D8M7,canonical
A0A168DG81,canonical
A0A168E5R7,canonical
A0A168EW41,canonical
A0A168F2E9,canonical
A0A168FCP7,canonical
A0A168GH67,canonical
A0A168,canonical
A0A172DC01,canonical
A0A172MLG4,canonical
A0A172S1H6,canonical
A0A173DSG7,canonical
A0A173DSH2,canonical
A0A173MG86,canonical
A0A175VPP2,canonical
A0A175VT61,canonical
A0A175VT74,canonical
A0A175VV54,canonical
A0A175VZT6,canonical
A0A175W227,canonical
A0A175W2K8,canonical
A0A175W545,canonical
A0A175W8L1,canonical
A0A175W978,canonical
A0A175W9V9,canonical
A0A175WHC5,canonical
A0A176VDF6,canonical
A0A176VEH7,canonical
A0A176VEY3,canonical
A0A176VIK0,canonical
A0A176VKC3,canonical
A0A176VQY9,canonical
A0A176VS61,canonical
A0A176VZ75,canonical
A0A176W193,canonical
A0A176W503,canonical
A0A176W6H1,canonical
A0A176W8I4,canonical
A0A176WB99,canonical
A0A176WCD1,canonical
A0A176WCF4,canonical
A0A176WCM7,canonical
A0A176WD67,canonical
A0A176WEU2,canonical
A0A176WFY1,canonical
A0A176WGP9,canonical
A0A176WHM5,canonical
A0A176WIF4,canonical
A0A176WJD7,canonical
A0A176WL12,canonical
A0A177BYL1,canonical
A0A177BZU8,canonical
A0A177C1E5,canonical
A0A177C3Z0,canonical
A0A177C4C2,canonical
A0A177C8T4,canonical
A0A177CAH2,canonical
A0A177CCF1,canonical
A0A177CCG2,canonical
A0A177CDD2,canonical
A0A177CDK5,canonical
A0A177CJ83,canonical
A0A177CKF0,canonical
A0A177CM76,canonical
A0A177CN05,canonical
A0A177CNN5,canonical
A0A177CUZ4,canonical
A0A177D6G4,canonical
A0A177D939,canonical
A0A177D9T1,canonical
A0A177DH89,canonical
A0A177DH95,canonical
A0A177DHU3,canonical
A0A177DIL2,canonical
A0A177DK85,canonical
A0A177DM13,canonical
A0A177DMT7,canonical
A0A177DMZ0,canonical
A0A177DP90,canonical
A0A177DQF3,canonical
A0A177DTC8,canonical
A0A177DXP3,canonical
A0A177E1Y0,canonical
A0A177E2B8,canonical
A0A177E2Y1,canonical
A0A177E3H5,canonical
A0A177EUN3,canonical
A0A177EWA1,canonical
A0A177FEY3,canonical
A0A177SND3,canonical
A0A177T6I1,canonical
A0A177TK21,canonical
A0A177TSF4,canonical
A0A177V8V0,canonical
A0A177V9R6,canonical
A0A177V9S0,canonical
A0A177VB12,canonical
A0A177WCF2,canonical
A0A177WE35,canonical
A0A177WGV0,canonical
A0A177WID7,canonical
A0A177WIF3,canonical
A0A177WM68,canonical
A0A177WRA1,canonical
A0A177WRB0,canonical
A0A177WRB5,canonical
A0A177WTC8,canonical
A0A177WTK4,canonical
A0A177WVJ9,canonical
A0A177X0C6,canonical
A0A178C9K7,canonical
A0A178CTE4,canonical
A0A178DF33,canonical
A0A178EW52,canonical
A0A178FCH7,canonical
A0A178Y408,canonical
A0A178Z9S6,canonical
A0A178ZXE3,canonical
A0A179A145,canonical
A0A179EWV4,canonical
A0A179FL78,canonical
A0A179G2Q4,canonical
A0A179G9B5,canonical
A0A179GFV1,canonical
A0A179HB00,canonical
A0A179HCZ8,canonical
A0A179HK07,canonical
A0A179HS62,canonical
A0A179HU87,canonical
A0A179I0M2,canonical
A0A179IBT8,canonical
A0A179IC64,canonical
A0A179IMT0,canonical
A0A179UBU9,canonical
A0A179UBW7,canonical
A0A179UEZ2,canonical
A0A179UGG1,canonical
A0A179UIK7,canonical
A0A179UUW6,canonical
A0A180G831,canonical
A0A180GX38,canonical
A0A182EHB0,canonical
A0A182EMX1,canonical
A0A182YW94,canonical
A0A183B2C3,canonical
A0A183BBY8,canonical
A0A183BN41,canonical
A0A183BN42,canonical
A0A183C147,canonical
A0A183C149,canonical
A0A183CK25,canonical
A0A183CU95,canonical
A0A183CYD4,canonical
A0A183G8L0,canonical
A0A183H2G1,canonical
A0A183IUG4,canonical
A0A183IUG5,canonical
A0A183IVI7,canonical
A0A183JE54,canonical
A0A183JGS8,canonical
A0A183LLU9,canonical
A0A183M2R9,canonical
A0A183PIV9,canonical
A0A183PYW0,canonical
A0A183RNS7,canonical
A0A183TCN8,canonical
A0A183TFI9,canonical
A0A183UG61,canonical
A0A183UKS6,canonical
A0A183UXR0,canonical
A0A183UY55,canonical
A0A183V5H8,canonical
A0A191UXZ3,canonical
A0A191WEQ3,canonical
A0A191Z0T6,canonical
A0A193BIZ8,canonical
A0A193BIZ9,canonical
A0A193BJ00,canonical
A0A193BJ01,canonical
A0A193BJ02,canonical
A0A193BJ03,canonical
A0A193BJ04,canonical
A0A193BJ05,canonical
A0A193BJ06,canonical
A0A193BJ07,canonical
A0A193BJ08,canonical
A0A193BJ09,canonical
A0A193BJ10,canonical
A0A193BJ11,canonical
A0A193BJ12,canonical
A0A193BJ13,canonical
A0A193BJ14,canonical
A0A193BJ15,canonical
A0A193BJ16,canonical
A0A193BJ17,canonical
A0A193BJ18,canonical
A0A193BJ19,canonical
A0A193BJ20,canonical
A0A193BJ21,canonical
A0A193BJ22,canonical
A0A193BJ24,canonical
A0A193BJ25,canonical
A0A193BJ26,canonical
A0A193DUA5,canonical
A0A194VAU2,canonical
A0A194VBC9,canonical
A0A194VP03,canonical
A0A194VQC6,canonical
A0A194W4Q8,canonical
A0A194WCI2,canonical
A0A194WSI0,canonical
A0A194X1Z0,canonical
A0A194X275,canonical
A0A194X3G4,canonical
A0A194X431,canonical
A0A194X4J9,canonical
A0A194X723,canonical
A0A194XAS3,canonical
A0A194XE82,canonical
A0A194XG95,canonical
A0A194XJ83,canonical
A0A194XK23,canonical
A0A194XN78,canonical
A0A194XPI4,canonical
A0A199VCW6,canonical
A0A199VDI5,canonical
A0A199VDJ0,canonical
A0A199VDT9,canonical
A0A199XNB6,canonical
A0A1A0RL07,canonical
A0A1A0W1B4,canonical
A0A1A6H6L1,canonical
A0A1A7XHU0,canonical
A0A1A7ZQ65,canonical
A0A1A8AYF2,canonical
A0A1A8CQ50,canonical
A0A1A8J7Q4,canonical
A0A1A8JCJ1,canonical
A0A1A8KYC4,canonical
A0A1A8MPH6,canonical
A0A1A8NQ30,canonical
A0A1A8QU06,canonical
A0A1A8V6I8,canonical
A0A1B1B1R3,canonical
A0A1B1B8N9,canonical
A0A1B1CHR9,canonical
A0A1B1M2R3,canonical
A0A1B1M9M2,canonical
A0A1B1MJ07,canonical
A0A1B1MS06,canonical
A0A1B1RS89,canonical
A0A1B1RS96,canonical
A0A1B1W8R6,canonical
A0A1B1W8S5,canonical
A0A1B2EVM5,canonical
A0A1B2LSS7,canonical
A0A1B4FMK1,canonical
A0A1B4FNC0,canonical
A0A1B4FRU2,canonical
A0A1B4FUQ8,canonical
A0A1B5KYY4,canonical
A0A1B6Q6C0,canonical
A0A1B7LXJ9,canonical
A0A1B7NAD1,canonical
A0A1B7NUR7,canonical
A0A1B7NXV0,canonical
A0A1B7NYA4,canonical
A0A1B7P2S2,canonical
A0A1B7P8D4,canonical
A0A1B7XRL3,canonical
A0A1B7XS17,canonical
A0A1B7XSC0,canonical
A0A1B7XTQ0,canonical
A0A1B7Y3U5,canonical
A0A1B7Y8K3,canonical
A0A1B7YD73,canonical
A0A1B7YDE6,canonical
A0A1B7YLJ3,canonical
A0A1B7YRL2,canonical
A0A1B7YUH4,canonical
A0A1B7YUH9,canonical
A0A1B7YV68,canonical
A0A1B8AGE8,canonical
A0A1B8AHN9,canonical
A0A1B8AJY6,canonical
A0A1B8AQ15,canonical
A0A1B8AR83,canonical
A0A1B8ARE9,canonical
A0A1B8AVY5,canonical
A0A1B8AWE5,canonical
A0A1B8AX68,canonical
A0A1B8AZE2,canonical
A0A1B8B0A6,canonical
A0A1B8B5T4,canonical
A0A1B8G8M9,canonical
A0A1B8GPV7,canonical
A0A1B8GTG5,canonical
A0A1B8XYP0,canonical
A0A1C1CL76,canonical
A0A1C1CNE5,canonical
A0A1C1CNS0,canonical
A0A1C1CVI7,canonical
A0A1C3V8M1,canonical
A0A1C3Y9T3,canonical
A0A1C3Y9U9,canonical
A0A1C3YLW6,canonical
A0A1C7D000,canonical
A0A1C7D005,canonical
A0A1C7MJW4,canonical
A0A1C8P8J1,canonical
A0A1C8Y7N8,canonical
A0A1C8Y7Q1,canonical
A0A1C8Y7Q8,canonical
A0A1C8Y7R2,canonical
A0A1C8Y7R3,canonical
A0A1C8Y7V3,canonical
A0A1C9CXH8,canonical
A0A1C9CXH9,canonical
A0A1D1Z645,canonical
A0A1D1ZH17,canonical
A0A1D2J845,canonical
A0A1D2J8Q5,canonical
A0A1D2J9Y9,canonical
A0A1D2JCS3,canonical
A0A1D2JJY4,canonical
A0A1D3E0C1,canonical
A0A1D3K542,canonical
A0A1D6JCC2,canonical
A0A1D6JET7,canonical
A0A1D6N9K8,canonical
A0A1D7VP15,canonical
A0A1D7YF24,canonical
A0A1D7YL38,canonical
A0A1D8G415,canonical
A0A1D8P699,canonical
A0A1D8TVF9,canonical
A0A1D9LEY9,canonical
A0A1D9LLW6,canonical
A0A1D9PTG4,canonical
A0A1D9PVH8,canonical
A0A1D9Q0H7,canonical
A0A1D9QFS6,canonical
A0A1E1G7U0,canonical
A0A1E1JS04,canonical
A0A1E1JXU9,canonical
A0A1E1K118,canonical
A0A1E1K1F0,canonical
A0A1E1K5H4,canonical
A0A1E1K7Q4,canonical
A0A1E1KAI7,canonical
A0A1E1KGV6,canonical
A0A1E1KI13,canonical
A0A1E1KMS7,canonical
A0A1E1KQ70,canonical
A0A1E1KSL0,canonical
A0A1E1KU53,canonical
A0A1E1L0S7,canonical
A0A1E1L5I7,canonical
A0A1E1LAJ5,canonical
A0A1E1LCS6,canonical
A0A1E1LIA3,canonical
A0A1E1LM99,canonical
A0A1E1LN68,canonical
A0A1E1LNK0,canonical
A0A1E1LRC1,canonical
A0A1E1LTR2,canonical
A0A1E1LW15,canonical
A0A1E1M4H9,canonical
A0A1E1M657,canonical
A0A1E1M6S3,canonical
A0A1E1M8A8,canonical
A0A1E1MFI0,canonical
A0A1E1MGK4,canonical
A0A1E1MH65,canonical
A0A1E1MIB6,canonical
A0A1E1MJB4,canonical
A0A1E1MLZ3,canonical
A0A1E1MVL4,canonical
A0A1E2VE74,canonical
A0A1E3B9D8,canonical
A0A1E3BEK7,canonical
A0A1E3FW90,canonical
A0A1E3V4Z2,canonical
A0A1E5P225,canonical
A0A1E5PJ66,canonical
A0A1E5PZA3,canonical
A0A1E5PZI2,canonical
A0A1E5UM04,canonical
A0A1E5UXN7,canonical
A0A1E5V3L3,canonical
A0A1E5VN09,canonical
A0A1E5WH95,canonical
A0A1E5WHX8,canonical
A0A1E5WJW0,canonical
A0A1E5WNI9,canonical
A0A1E7F8K2,canonical
A0A1E7FM11,canonical
A0A1E7FTK4,canonical
A0A1E7LN78,canonical
A0A1E7LZP5,canonical
A0A1E7N234,canonical
A0A1F5L4P2,canonical
A0A1F5L654,canonical
A0A1F5L929,canonical
A0A1F5LB03,canonical
A0A1F7ZLT4,canonical
A0A1F7ZW72,canonical
A0A1F7ZXX7,canonical
A0A1F8A303,canonical
A0A1F8A6I4,canonical
A0A1F8A877,canonical
A0A1F8AA02,canonical
A0A1G4ANR7,canonical
A0A1G4ATQ6,canonical
A0A1G4ATZ7,canonical
A0A1G4AYX7,canonical
A0A1G4BFW7,canonical
A0A1G4BMT9,canonical
A0A1G4BS67,canonical
A0A1G4V5R8,canonical
A0A1G5SEQ3,canonical
A0A1G5ZDT2,canonical
A0A1G5ZXY5,canonical
A0A1G6IKW8,canonical
A0A1G6RZ21,canonical
A0A1G6US90,canonical
A0A1G7BK70,canonical
A0A1G7EV08,canonical
A0A1G7EVK2,canonical
A0A1G7JAM5,canonical
A0A1G7K2Z2,canonical
A0A1G7L190,canonical
A0A1G9L3I7,canonical
A0A1G9LEN0,canonical
A0A1G9LQ44,canonical
A0A1G9MEV9,canonical
A0A1G9R0Y5,canonical
A0A1G9XZA0,canonical
A0A1G9Z9J2,canonical
A0A1H0A5D2,canonical
A0A1H0C516,canonical
A0A1H1Q0J6,canonical
A0A1H1YK07,canonical
A0A1H2G3G0,canonical
A0A1H2XCC9,canonical
A0A1H3CW61,canonical
A0A1H3FTE7,canonical
A0A1H3PKM2,canonical
A0A1H3QIE8,canonical
A0A1H3SYD2,canonical
A0A1H4MIY2,canonical
A0A1H4VYS7,canonical
A0A1H5RXH7,canonical
A0A1H5XBP9,canonical
A0A1H6AG70,canonical
A0A1H6UN47,canonical
A0A1H6UVC1,canonical
A0A1H6YXJ5,canonical
A0A1H7K5B5,canonical
A0A1H7L321,canonical
A0A1H7NHR1,canonical
A0A1H7NPW0,canonical
A0A1H7Q7S9,canonical
A0A1H8D0T2,canonical
A0A1H8F0D9,canonical
A0A1H8F7S5,canonical
A0A1H8KQ84,canonical
A0A1H8TPG2,canonical
A0A1H9F825,canonical
A0A1H9TR89,canonical
