rep1	rep2	min_tm
A0A7C8NGK8_taxID_2813651_model_A	A0A7C8NXU1_taxID_2813651_model_A	0.8267
A0A222YS18_taxID_106299_model	A0ABD3VAS0_taxID_1069815_model	0.8267
A0AAN6YT11_taxID_2074819_model	A0AAN7ADW1_taxID_1536484_model	0.8266
A0A2T9ZGW2_taxID_133381_model_A	A0A2U1JAK2_taxID_133377_model_A	0.8266
A0ABR1G981_taxID_44056_model_A	F0YBS6_taxID_44056_model	0.8265
A0AAV2YAN2_taxID_4803_model	A0AAV2ZDU1_taxID_4803_model	0.8265
A0A9W9MFP2_taxID_2972120_model	A0AAD6D6A6_taxID_3151616_model	0.8265
A0A0D2JSE2_taxID_1442371_model	W3XKJ8_taxID_1229662_model	0.8264
A0A8B8BJX3_taxID_6565_model	K1PI66_taxID_29159_model_A	0.8264
A0ABD3VAS0_taxID_1069815_model	A0ABD3VFH0_taxID_1069815_model	0.8264
A0A1Y2JMB7_taxID_375_model	A0ABV2RXN8_taxID_375_model	0.8263
A0A4Y9SBZ4_taxID_2561931_model_A	A0A561T0L1_taxID_1128676_model_A	0.8263
A0A6G1G9W7_taxID_1392243_model_A	A0A9P4NQG6_taxID_1048955_model_A	0.8260
A0AAD5X2U5_taxID_64517_model	A0ABQ8FHW6_taxID_1357716_model	0.8260
A0ABR1G7F2_taxID_44056_model	A0ABR1GDH9_taxID_44056_model	0.8260
A0A210QME8_taxID_6573_model	A0A222YS18_taxID_106299_model	0.8258
A0A6J3LW51_taxID_1314786_model	A0A8H7AFZ9_taxID_364733_model_A	0.8256
A0A9W8DNF5_taxID_78921_model	A0A9W8DW82_taxID_78921_model	0.8255
A0A8H4RD19_taxID_354080_model	A0A9P4JTJ6_taxID_1513339_model	0.8255
A0A210QME8_taxID_6573_model	A0ABD3VAS0_taxID_1069815_model	0.8255
A0AAV9GFL8_taxID_3040156_model	A0AAV9GWB4_taxID_3040156_model	0.8254
A0A507BB61_taxID_1093900_model	A0AAV9GWB4_taxID_3040156_model	0.8254
A0AAV9UA50_taxID_1796055_model	A0AAV9VLZ7_taxID_1796055_model	0.8254
A0A8H5B6S5_taxID_2480587_model_A	A0A8H6YHY9_taxID_230812_model_A	0.8254
A0A1I6VK36_taxID_376730_model_A	A0ABT6FUS9_taxID_2996052_model_A	0.8254
A0A101MLX7_taxID_48697_model	A0A9W9NW18_taxID_5077_model	0.8252
A0A561T0L1_taxID_1128676_model_A	A0ABW1X6F3_taxID_162170_model_A	0.8249
A0A507DWN6_taxID_109895_model	A0ABQ8FHW6_taxID_1357716_model	0.8249
A0A1Y2I086_taxID_765915_model	R7QH23_taxID_2769_model	0.8249
A0AA40T4C7_taxID_2593771_model_A	A0ABR7X9J7_taxID_534635_model_A	0.8247
A0AAD7UE96_taxID_2483200_model	F0YBS6_taxID_44056_model	0.8244
A0ABW1X6F3_taxID_162170_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8243
A0A8B6CJB5_taxID_29158_model	A0A8W8MDV3_taxID_29159_model	0.8243
A0A9P4LGD6_taxID_210430_model	A0AAV9GWB4_taxID_3040156_model	0.8240
A0A6G1MEA1_taxID_2813651_model_A	A0A7C8NGK8_taxID_2813651_model_A	0.8240
A0A521CC92_taxID_686389_model_A	A0A561T0L1_taxID_1128676_model_A	0.8240
A0A6J8E904_taxID_42192_model	A0A6J8EA39_taxID_42192_model	0.8239
A0A286UXE3_taxID_2282107_model	A0AAW0GI35_taxID_2478898_model	0.8238
A0A8K1LL24_taxID_364589_model	A0ABQ9DKS8_taxID_1566151_model	0.8236
A0AAV2Z0Q5_taxID_4803_model	A0AAV2ZDU1_taxID_4803_model	0.8235
A0ABX1MAQ9_taxID_417115_model_A	A0ABZ0HU16_taxID_3080828_model_A	0.8235
A0A507DWN6_taxID_109895_model	A0AAD5X2U5_taxID_64517_model	0.8235
A0A7W9ZFQ6_taxID_189_model_A	W4M1T4_taxID_1429439_model	0.8233
A0A3M2LQ63_taxID_2483351_model_A	A0A8J3BUV9_taxID_53372_model_A	0.8232
A0AAN8NKR9_taxID_74498_model	G1XSL1_taxID_756982_model	0.8232
A0AAE0I6T4_taxID_516989_model	A0AAV9GFL8_taxID_3040156_model	0.8231
A0A9P9WK24_taxID_1658444_model_A	A0ACC8EKA8_taxID_794803_model_A	0.8229
A0AAJ0MR40_taxID_588809_model	F8MV64_taxID_510951_model	0.8229
A0ABT8KZU3_taxID_3051826_model_A	A0ABX1MAQ9_taxID_417115_model_A	0.8227
A0A210QME8_taxID_6573_model	U5Y3T5_taxID_73031_model	0.8227
A0A7R7XXA9_taxID_1220207_model	A0AAV9XIV8_taxID_2528407_model	0.8226
A0A4P9YUC2_taxID_1712513_model	A0A4P9Z2E4_taxID_1712513_model_A	0.8226
A0A9W7Y8G3_taxID_147472_model	A0A9W8H676_taxID_1126814_model	0.8225
A0ABD2KGI9_taxID_97005_model	A0ABD2MC55_taxID_157864_model	0.8224
A0A0D2D9V1_taxID_569365_model	A0AAV9GWB4_taxID_3040156_model	0.8224
A0AAD5XXJ6_taxID_447962_model	R7QH23_taxID_2769_model	0.8224
A0AAW2MB30_taxID_2727403_model	A0AAW2PFE9_taxID_2727405_model	0.8222
A0A6J8EA39_taxID_42192_model	A0ABD3VAS0_taxID_1069815_model	0.8222
A0A210QME8_taxID_6573_model	A0ABQ9EE55_taxID_220873_model	0.8221
A0A507EUL6_taxID_246404_model_A	A0A507FDJ6_taxID_246404_model_A	0.8221
A0A8J3BUV9_taxID_53372_model_A	A0ABT8KZU3_taxID_3051826_model_A	0.8220
A0AAV9XIV8_taxID_2528407_model	A0ACC8EKA8_taxID_794803_model_A	0.8219
A0A0D2D206_taxID_1851006_model	W3XKJ8_taxID_1229662_model	0.8219
A0AAV2Z5P0_taxID_4803_model	K3WTH8_taxID_431595_model	0.8219
A0A014PNW6_taxID_568076_model_A	A0AAV9XIV8_taxID_2528407_model	0.8219
A0A1I4S2G6_taxID_52442_model_A	A0A285BU58_taxID_44577_model_A	0.8217
A0AAV2YLR3_taxID_4803_model_A	A0AAV2ZDU1_taxID_4803_model	0.8215
A0A8H4RD19_taxID_354080_model	W3XKJ8_taxID_1229662_model	0.8215
A0A1Y2LAB1_taxID_1293890_model_A	A0ABM7Q8X4_taxID_2675101_model_A	0.8215
A0A858R6E5_taxID_1709002_model_A	A0A9X1T348_taxID_2907202_model_A	0.8214
A0A0D2D206_taxID_1851006_model	A0A9P4JTJ6_taxID_1513339_model	0.8213
A0ACC2S963_taxID_34485_model_A	A0ACC2T3B9_taxID_34485_model	0.8213
A0A7D3Y0J0_taxID_2739433_model	A0ABZ0TQ63_taxID_1173583_model	0.8212
A0A1Y2HM72_taxID_765915_model	A0A1Y2HSP2_taxID_765915_model	0.8212
A0ABQ3YUV3_taxID_113563_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8211
A0A0N5CHB0_taxID_174720_model	A0ABD2K7K4_taxID_157864_model	0.8211
A0ABT5BA12_taxID_2995305_model_A	A0ABZ0TQ63_taxID_1173583_model	0.8211
A0ACC2SFX5_taxID_34485_model	A0ACC2T9U2_taxID_34485_model	0.8211
A0A0D2D9V1_taxID_569365_model	A0AAJ0BD24_taxID_438768_model	0.8210
A0A1I5PK02_taxID_1079859_model_A	A0A937KDI5_taxID_2494733_model_A	0.8210
A0ACC2SFX5_taxID_34485_model	A0ACC2U885_taxID_34485_model	0.8210
A0A210R2J5_taxID_6573_model	A0ABD3VAS0_taxID_1069815_model	0.8210
A0ABD2LYB3_taxID_157864_model	A0ABD2M4S6_taxID_157864_model	0.8209
A0A8E2F331_taxID_574774_model_A	A0A9P5DU41_taxID_44412_model_A	0.8209
A0A8H4RD19_taxID_354080_model	A0A8H5J9Q5_taxID_751941_model	0.8209
A0A918P5V7_taxID_1225769_model_A	A0ABY0TIF9_taxID_1231_model	0.8209
A0AAN6YT11_taxID_2074819_model	W3XKJ8_taxID_1229662_model	0.8205
A0A2S9E9Y7_taxID_200451_model	A0A3M8TNP8_taxID_303_model	0.8205
A0A1H7Q7S9_taxID_183556_model_A	A0A521CC92_taxID_686389_model_A	0.8205
A0A1Y2LAB1_taxID_1293890_model_A	A0A255XTK6_taxID_2022747_model_A	0.8204
A0A0C3Q4S8_taxID_1051891_model	A0AAW0GI35_taxID_2478898_model	0.8204
A0A448YWC2_taxID_183589_model	A0A7S4AB65_taxID_44445_model	0.8204
A0A167H3K1_taxID_1330018_model_A	A0AAD5V4M1_taxID_2056292_model	0.8204
A0ABD2HV04_taxID_157864_model	A0ABD2M4S6_taxID_157864_model	0.8204
A0A914HSN4_taxID_31243_model	A0ABD2HV04_taxID_157864_model	0.8203
A0A8E2F331_taxID_574774_model_A	A0A9Q9RQ73_taxID_5127_model_A	0.8203
A0A914H5F4_taxID_31243_model	A0ABD2HV04_taxID_157864_model	0.8202
A0A2T9ZGW2_taxID_133381_model_A	A0ACC1HST6_taxID_68401_model	0.8201
A0A561T0L1_taxID_1128676_model_A	A0A562UDK5_taxID_652788_model_A	0.8201
A0A7C8NXU1_taxID_2813651_model_A	A0A7C8RKC7_taxID_2813651_model_A	0.8200
A0ACC1PKT5_taxID_42375_model	F2TQ63_taxID_653446_model_A	0.8200
A0A8H3WRY4_taxID_702518_model	W9HKZ6_taxID_660029_model	0.8200
A0ACC2SZ27_taxID_34485_model	A0ACC2T4I7_taxID_34485_model	0.8198
A0ACC2U085_taxID_34485_model	A0ACC2U885_taxID_34485_model	0.8197
A0A0L0T3A5_taxID_578462_model	A0A1Y2HSP2_taxID_765915_model	0.8190
A0ABQ3YUV3_taxID_113563_model_A	A0ABW1X6F3_taxID_162170_model_A	0.8189
A0AAN6YT11_taxID_2074819_model	A0ABR1US72_taxID_335842_model	0.8189
A0A2T9ZGW2_taxID_133381_model_A	A0A2U1IVG1_taxID_133377_model	0.8188
A0A1R4H6E4_taxID_360316_model_A	A0AA40T4C7_taxID_2593771_model_A	0.8186
A0A1R0H9J9_taxID_133383_model_A	A0A1R1YED9_taxID_133412_model_A	0.8186
A0ACC2T351_taxID_34485_model_A	A0ACC2TWG8_taxID_34485_model_A	0.8184
A0A4S2H0H1_taxID_2029849_model	A0ABS1DFY7_taxID_1088_model	0.8183
A0A0D2D9V1_taxID_569365_model	A0A0G2GB29_taxID_158046_model	0.8183
A0ACC2SZ27_taxID_34485_model	A0ACC2U7B3_taxID_34485_model	0.8182
A0A0N4U462_taxID_318479_model	A0A3P7PY95_taxID_318479_model	0.8181
A0ABT8KZU3_taxID_3051826_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8180
A0A1Y2LAB1_taxID_1293890_model_A	A0A858R6E5_taxID_1709002_model_A	0.8180
A0A210QME8_taxID_6573_model	A0A8B6ECL8_taxID_29158_model_A	0.8179
A0A9X1T348_taxID_2907202_model_A	A0ABM7Q8X4_taxID_2675101_model_A	0.8178
A0A6N1APE8_taxID_286727_model_A	A0ABU8D3Y1_taxID_1792846_model_A	0.8178
A0A8H3J0U5_taxID_116794_model	A0A8H7IQP6_taxID_45133_model_A	0.8177
A0ABD2M171_taxID_157864_model	A0ABD2MC55_taxID_157864_model	0.8176
A0A507DWN6_taxID_109895_model	A0A507ECB4_taxID_109895_model	0.8176
A0A165TU36_taxID_1314782_model	A0AAD5V4M1_taxID_2056292_model	0.8176
A0A6V1V8T3_taxID_2829_model	A0ABR1G7F2_taxID_44056_model	0.8174
A0A0N5CHB0_taxID_174720_model	A0ACB0YTT5_taxID_390850_model	0.8174
A0A8B6CJB5_taxID_29158_model	A0AAE0T9M7_taxID_2493646_model	0.8173
A0A1G5ZXY5_taxID_1165689_model	A0ABV2I0A5_taxID_1209948_model	0.8172
A0AAV2ZDU1_taxID_4803_model	K3WTH8_taxID_431595_model	0.8171
A0A1R1PS93_taxID_1213189_model_A	A0A1R1Y0C8_taxID_133412_model_A	0.8171
D0N9N0_taxID_403677_model	V9EUD3_taxID_1317065_model	0.8171
A0A210QME8_taxID_6573_model	K1RE44_taxID_29159_model	0.8171
A0AAE0T9M7_taxID_2493646_model	A0ABD3VAS0_taxID_1069815_model	0.8171
A0A3F2RHN5_taxID_325452_model	A0A8T1WA89_taxID_221518_model	0.8171
A0AAN7ADW1_taxID_1536484_model	A0AAV9GWB4_taxID_3040156_model	0.8170
A0A319DU28_taxID_1448320_model	A0A9P4MY33_taxID_1513339_model	0.8170
A0AAV9WJA4_taxID_47236_model	S7ZZK0_taxID_1284197_model_A	0.8169
A0ABN8LS46_taxID_104178_model_A	A0ABN8Q7Y1_taxID_104178_model_A	0.8169
A0A6J4HUK3_taxID_310071_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8169
A0A8J3BUV9_taxID_53372_model_A	A0A8J7GKX2_taxID_619741_model_A	0.8169
A0ABR1FH00_taxID_44056_model	A0ABR1G981_taxID_44056_model_A	0.8168
A0A8B8EFI5_taxID_6565_model	A0ABD3VAS0_taxID_1069815_model	0.8168
A0A7R7XXA9_taxID_1220207_model	A0A8E2F331_taxID_574774_model_A	0.8168
A0A6A6UAE3_taxID_703497_model	A0A9P4NY90_taxID_1048955_model_A	0.8165
A0A1V6R4C4_taxID_29845_model	A0A9P5GB19_taxID_36656_model	0.8163
A0A420RTM5_taxID_5507_model	A0A4Q2V7C7_taxID_451672_model	0.8160
A0A1G6RZ21_taxID_1419277_model	W4LRD4_taxID_1429438_model	0.8160
A0A2U1JAK2_taxID_133377_model_A	A0A9W7ZWB9_taxID_417184_model_A	0.8160
A0A0L0GEJ5_taxID_667725_model_A	A0A7R9V365_taxID_1486919_model	0.8159
A0A2R2MNF5_taxID_7574_model	T1F079_taxID_6412_model_A	0.8159
A0A8T1WG94_taxID_109152_model	A0AAV0UD26_taxID_86335_model	0.8159
A0A8T2V804_taxID_49495_model	A0AAF6B471_taxID_1480154_model_A	0.8158
A0A561T0L1_taxID_1128676_model_A	A0ABR4YW72_taxID_431269_model_A	0.8158
A0A255XTK6_taxID_2022747_model_A	A3K3J4_taxID_388399_model_A	0.8156
A0AAE0T9M7_taxID_2493646_model	A0ABQ9EE55_taxID_220873_model	0.8156
A0A8H5J9Q5_taxID_751941_model	A0ABR1US72_taxID_335842_model	0.8156
A0A6J8E904_taxID_42192_model	A0ABD3VAS0_taxID_1069815_model	0.8155
A0A8H5LGT6_taxID_42677_model	W9HKZ6_taxID_660029_model	0.8155
A0A210QME8_taxID_6573_model	A0A222YSB4_taxID_106299_model	0.8154
A0A1L9RA92_taxID_1073089_model	A0A9W9MFP2_taxID_2972120_model	0.8154
A0AAD5X3D7_taxID_64517_model	A0ABR4NG22_taxID_2732419_model_A	0.8153
A0A1V6SJE6_taxID_254877_model	A0A9W9L8K5_taxID_126998_model	0.8153
A0A914V7H0_taxID_2011161_model	A0AAF5RUD6_taxID_6293_model	0.8152
A0A222YSB4_taxID_106299_model	A0A8B8EFI5_taxID_6565_model	0.8150
A0A507ECB4_taxID_109895_model	A0AAD5X2U5_taxID_64517_model	0.8150
A0A2T9ZGW2_taxID_133381_model_A	A0A9W7ZWB9_taxID_417184_model_A	0.8149
A0AAV2YAN2_taxID_4803_model	K3WTH8_taxID_431595_model	0.8148
A0A2B7X5B2_taxID_2060905_model	C0NXG2_taxID_447093_model	0.8148
A0A8W8JTC5_taxID_29159_model_A	A0A8W8JXI3_taxID_29159_model_A	0.8147
A0ABT6FUS9_taxID_2996052_model_A	W2URW0_taxID_1286632_model_A	0.8146
A0A7R9M988_taxID_334625_model	A0ABX3CAH5_taxID_1903179_model	0.8145
A0A0D2D206_taxID_1851006_model	A0A0D2JSE2_taxID_1442371_model	0.8145
A0AAV9VLZ7_taxID_1796055_model	G1XQQ0_taxID_756982_model	0.8144
A0A1H7Q7S9_taxID_183556_model_A	A0ABW1X6F3_taxID_162170_model_A	0.8144
A0A9W7ZTN6_taxID_417184_model_A	A0ACC1HJ19_taxID_68401_model_A	0.8144
A0A8J7GKX2_taxID_619741_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8142
A0A8W8JXI3_taxID_29159_model_A	K1QE57_taxID_29159_model_A	0.8142
A0A9W8H676_taxID_1126814_model	A0ACC1IVH2_taxID_61397_model	0.8142
A0A6G1MEA1_taxID_2813651_model_A	A0A7C8RKC7_taxID_2813651_model_A	0.8141
A0A7C8RKC7_taxID_2813651_model_A	A0AAV9VMU8_taxID_1796055_model_A	0.8141
A0A6J8E904_taxID_42192_model	A0A8B8BDB7_taxID_6565_model	0.8140
A0ABN8NRX3_taxID_104759_model	V4A5X3_taxID_225164_model_A	0.8140
A0A9D4FNI9_taxID_45954_model	A0ABD3VFH0_taxID_1069815_model	0.8139
A0A1M6FXH1_taxID_1123357_model	A0A420ME85_taxID_5507_model	0.8138
A0A8H3FR24_taxID_172621_model_A	A0A9N9LXW2_taxID_595503_model_A	0.8137
A0A507DWN6_taxID_109895_model	A0AAD5XMD9_taxID_109894_model	0.8137
A0A507BB61_taxID_1093900_model	W3XKJ8_taxID_1229662_model	0.8136
A0A3F2RHN5_taxID_325452_model	A0A8T1WG94_taxID_109152_model	0.8136
A0A4Y9SBZ4_taxID_2561931_model_A	A0ABX1MAQ9_taxID_417115_model_A	0.8135
A0A8H4RCD7_taxID_354080_model	A0ACC8EKA8_taxID_794803_model_A	0.8133
A0A210QME8_taxID_6573_model	A0ABQ9EBE2_taxID_220873_model_A	0.8133
A0A255XTK6_taxID_2022747_model_A	A0A858R6E5_taxID_1709002_model_A	0.8132
A0A222YSB4_taxID_106299_model	A0A8B6CJB5_taxID_29158_model	0.8132
A0A101NKQ7_taxID_67285_model_A	A0A6H9V3S2_taxID_2615112_model_A	0.8132
A0A0C9WDK0_taxID_994086_model	A0AAD5V4M1_taxID_2056292_model	0.8132
A0A1R1PS93_taxID_1213189_model_A	A0A9W7ZWB9_taxID_417184_model_A	0.8131
A0A210R2L1_taxID_6573_model	A0A8S3QCE6_taxID_6550_model	0.8131
A0AAV9WFZ0_taxID_47236_model	A0ACC8EKA8_taxID_794803_model_A	0.8130
A0A562UDK5_taxID_652788_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8130
A0A1G5ZXY5_taxID_1165689_model	Q1QPI1_taxID_323097_model_A	0.8129
A0AAN8MJL4_taxID_47235_model_A	A0AAV9U1M6_taxID_1796055_model	0.8129
A0A4Y9SBZ4_taxID_2561931_model_A	A0ABZ0HU16_taxID_3080828_model_A	0.8127
A0AAV0UGV2_taxID_86335_model	G4ZQT5_taxID_1094619_model	0.8127
A0A1R1PS93_taxID_1213189_model_A	A0A2U1J1R3_taxID_133377_model_A	0.8126
D7F7N9_taxID_430697_model_A	D7F7P5_taxID_291907_model_A	0.8124
A0A6J4HUK3_taxID_310071_model_A	A0ABR4YW72_taxID_431269_model_A	0.8123
A0A101MLX7_taxID_48697_model	A0A9W9HKK0_taxID_1132637_model	0.8123
A0A7H0LH09_taxID_653931_model	A0ABV2I0A5_taxID_1209948_model	0.8122
A0A2N5U4U9_taxID_200324_model	A0A4T0FMD4_taxID_1540922_model_A	0.8122
A0A179UIK7_taxID_559298_model_A	A0A1L9T5J5_taxID_1036612_model_A	0.8122
A0A507ECB4_taxID_109895_model	A0ABQ8FHW6_taxID_1357716_model	0.8121
A0A561T0L1_taxID_1128676_model_A	A0A6J4HUK3_taxID_310071_model_A	0.8121
A0ACC2SZ27_taxID_34485_model	A0ACC2U085_taxID_34485_model	0.8120
A0ABD2KGI9_taxID_97005_model	A0ABD2M171_taxID_157864_model	0.8120
A0A167H3K1_taxID_1330018_model_A	M5C5W9_taxID_1108050_model	0.8120
A0A521CC92_taxID_686389_model_A	A0A8J3BUV9_taxID_53372_model_A	0.8120
A0A101MLX7_taxID_48697_model	A0A1V6SJE6_taxID_254877_model	0.8118
A0A222YS18_taxID_106299_model	A0A8B8BDB7_taxID_6565_model	0.8118
A0ACC2S963_taxID_34485_model_A	A0ACC2U085_taxID_34485_model	0.8116
A0A255XTK6_taxID_2022747_model_A	A0A973WA96_taxID_1404411_model_A	0.8116
A0ABR1G981_taxID_44056_model_A	A0ABR1GDH9_taxID_44056_model	0.8115
A0A317SGF7_taxID_42249_model	A0ABM9AE91_taxID_1641715_model	0.8115
A0A9W8CXW5_taxID_1286918_model	A0ACC1MA94_taxID_417176_model_A	0.8115
A0A8B6CJB5_taxID_29158_model	K1RE44_taxID_29159_model	0.8115
M2RUH5_taxID_665912_model	W6ZHH7_taxID_930090_model	0.8114
A0A7R7XXA9_taxID_1220207_model	A0A9W9K980_taxID_116970_model	0.8113
A0A1R1PS93_taxID_1213189_model_A	A0A1R1Y573_taxID_133412_model_A	0.8110
A0ABR4TSS6_taxID_1353532_model	A0ABR5Y6J9_taxID_220697_model	0.8110
A0A9P4MY33_taxID_1513339_model	A0A9Q9RQ73_taxID_5127_model_A	0.8109
A0A014PNW6_taxID_568076_model_A	A0A5N5D1B5_taxID_45133_model_A	0.8109
A0A973WA96_taxID_1404411_model_A	A0ABM7Q8X4_taxID_2675101_model_A	0.8108
A0ABR4YW72_taxID_431269_model_A	A0ABW1X6F3_taxID_162170_model_A	0.8107
A0A8B6CJB5_taxID_29158_model	A0ABD3VFH0_taxID_1069815_model	0.8107
A0ACC2SZ27_taxID_34485_model	A0ACC2T9U2_taxID_34485_model	0.8107
A0A562MFH3_taxID_39844_model	Q1QPI1_taxID_323097_model_A	0.8105
A0A3N4HNW1_taxID_1160509_model	A0A8H7IQP6_taxID_45133_model_A	0.8105
A0ABD3VAS0_taxID_1069815_model	U5Y3T5_taxID_73031_model	0.8105
A0A485KB07_taxID_120398_model_A	A0A485LNI1_taxID_120398_model	0.8105
A0A0D2D9V1_taxID_569365_model	A0AAN6YT11_taxID_2074819_model	0.8104
A0A8H4RD19_taxID_354080_model	A0ABR1US72_taxID_335842_model	0.8104
A0A6G1MEA1_taxID_2813651_model_A	A0A7C8NXU1_taxID_2813651_model_A	0.8104
A0A1M5EK35_taxID_237373_model_A	A0A327RH85_taxID_440515_model_A	0.8102
A0A222YS18_taxID_106299_model	K1RE44_taxID_29159_model	0.8102
A0A9N8KBE8_taxID_2773714_model	A0A9P8G4G9_taxID_46634_model_A	0.8101
A0A0D2Y718_taxID_660025_model	W9HKZ6_taxID_660029_model	0.8101
A0A8B8ERQ6_taxID_6565_model_A	A0A8W8K3U7_taxID_29159_model_A	0.8100
A0AA35SH85_taxID_519541_model	A0AAV7JPI2_taxID_111878_model	0.8100
A0A7R7XXA9_taxID_1220207_model	A0AAN5YXU1_taxID_293939_model_A	0.8100
A0A1G5ZDT2_taxID_1165689_model	A0A7H0LH09_taxID_653931_model	0.8100
A0A9P4MY33_taxID_1513339_model	A0AAN5YXU1_taxID_293939_model_A	0.8099
D7F7N8_taxID_541221_model_A	D7F7N9_taxID_430697_model_A	0.8099
A0AA40DQR4_taxID_260670_model_A	A0AAN6TAP9_taxID_2074819_model_A	0.8098
A0ABR4YW72_taxID_431269_model_A	A0ABT8KZU3_taxID_3051826_model_A	0.8098
A0A1Y2LAB1_taxID_1293890_model_A	A0A9X1T348_taxID_2907202_model_A	0.8098
A0A2U1J1R3_taxID_133377_model_A	A0A9W7ZWB9_taxID_417184_model_A	0.8097
A0ABR1FH00_taxID_44056_model	F0YBS6_taxID_44056_model	0.8097
A0A7S3XY60_taxID_2829_model	A0ABR1G8A5_taxID_44056_model	0.8096
A0A6M5YW59_taxID_2774151_model	A0ABT5BA12_taxID_2995305_model_A	0.8096
A0A7M5WYG4_taxID_252671_model	A0A7M6DQ32_taxID_252671_model	0.8096
A0A7C8NGK8_taxID_2813651_model_A	G1X7Q1_taxID_756982_model_A	0.8096
A0ACC2T3B9_taxID_34485_model	A0ACC2U085_taxID_34485_model	0.8095
A0A448ZLY4_taxID_183589_model	A0A7S1B601_taxID_216773_model	0.8095
A0A074RSY5_taxID_1423351_model	A0A9P3G846_taxID_48140_model	0.8095
A0A2G5BDP2_taxID_763665_model_A	A0ABQ8PFV0_taxID_1424467_model	0.8094
A0A9W9K980_taxID_116970_model	A0AAV9XIV8_taxID_2528407_model	0.8094
A0A1H8F7S5_taxID_917_model_A	A0A1I0B865_taxID_917_model_A	0.8094
A0A521CC92_taxID_686389_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.8093
A0A222YS18_taxID_106299_model	A0A6J8EA39_taxID_42192_model	0.8093
A0A1L5PR01_taxID_303_model	A0A1S2TDC3_taxID_169669_model	0.8093
A0A914H5F4_taxID_31243_model	A0ABD2M4S6_taxID_157864_model	0.8093
A0A9W9K980_taxID_116970_model	A0ACC8EKA8_taxID_794803_model_A	0.8092
A0A1H7Q7S9_taxID_183556_model_A	A0ABX1MAQ9_taxID_417115_model_A	0.8092
A0A9P5GB19_taxID_36656_model	A0A9W4MKU2_taxID_99116_model	0.8092
A0A7C8RKC7_taxID_2813651_model_A	A0AAN8N233_taxID_47235_model	0.8091
A0A0G2GB29_taxID_158046_model	A0AAN7ADW1_taxID_1536484_model	0.8091
A0A9X0BRX4_taxID_1303715_model	A0AAD6D6A6_taxID_3151616_model	0.8091
A0A562UDK5_taxID_652788_model_A	A0ABZ0HU16_taxID_3080828_model_A	0.8091
A0A436ZMY2_taxID_97331_model	A0A7C8NGK8_taxID_2813651_model_A	0.8090
S7ZZK0_taxID_1284197_model_A	W7HVJ8_taxID_1043628_model_A	0.8090
A0A222YS18_taxID_106299_model	A0ABQ9EE55_taxID_220873_model	0.8089
A0A024GPM3_taxID_65357_model	A0A0P1AML5_taxID_4781_model	0.8089
A0A6A3VUU9_taxID_53985_model_A	A0A8T1WL70_taxID_109152_model	0.8089
A0ABN1IGD7_taxID_584605_model_A	A0ABV5GMN6_taxID_998845_model_A	0.8089
A0A9W3BB61_taxID_6526_model	A0AAE0T9M7_taxID_2493646_model	0.8088
A0A6J4HUK3_taxID_310071_model_A	A0A8J7GKX2_taxID_619741_model_A	0.8088
A0A858R6E5_taxID_1709002_model_A	A0A973WA96_taxID_1404411_model_A	0.8087
A0A562MFH3_taxID_39844_model	A0ABV2I0A5_taxID_1209948_model	0.8086
A0A1R0H9J9_taxID_133383_model_A	A0A1R1Y573_taxID_133412_model_A	0.8086
A0AAV0UD26_taxID_86335_model	A0AAV0UGV2_taxID_86335_model	0.8086
A0A316L4G5_taxID_2201895_model_A	A0A6P0UL92_taxID_472055_model_A	0.8086
A0A1G7EVK2_taxID_641691_model_A	A0A6P0UFZ0_taxID_504488_model_A	0.8086
A0A8H5J9Q5_taxID_751941_model	W3XKJ8_taxID_1229662_model	0.8085
A0A6A6UAE3_taxID_703497_model	A0A6A6UE26_taxID_703497_model	0.8085
A0A8H5J9Q5_taxID_751941_model	A0AAN6YT11_taxID_2074819_model	0.8085
A0A0L0SML6_taxID_578462_model	A0A0L0TBD6_taxID_578462_model	0.8085
A0A3E0DHW6_taxID_238540_model_A	A0A562SAP7_taxID_510947_model_A	0.8083
A0A8H7IQP6_taxID_45133_model_A	W3XKJ8_taxID_1229662_model	0.8083
A0AAN6YT11_taxID_2074819_model	A0AAV9GFL8_taxID_3040156_model	0.8082
A0ACC2U7B3_taxID_34485_model	A0ACC2U885_taxID_34485_model	0.8079
A0AAN5YXU1_taxID_293939_model_A	A0ACC8EKA8_taxID_794803_model_A	0.8078
A0A317VAN4_taxID_1448314_model	A0A8H5ZVG9_taxID_209559_model	0.8078
A0A316L4G5_taxID_2201895_model_A	W2URW0_taxID_1286632_model_A	0.8077
A0A6V1V8T3_taxID_2829_model	A0ABR1G981_taxID_44056_model_A	0.8076
A0A0A3XNH3_taxID_375_model_A	A0A1Y2JMB7_taxID_375_model	0.8076
A0AAD7UE96_taxID_2483200_model	A0ABR1GDH9_taxID_44056_model	0.8076
A0A9P5DU41_taxID_44412_model_A	A0ACC1S194_taxID_57161_model	0.8076
