name	majority_kingdom	frac_Fungi	frac_Metazoa	frac_Bacteria	frac_Viridiplantae	frac_Other_Eukaryota	frac_Unknown
A0ABY7DU75_taxID_6604_model	Metazoa	0.0000	0.6667	0.0000	0.0000	0.0000	0.3333
A0ABD2M4S6_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6G0L3_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8DL31_taxID_42192_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ8PGU0_taxID_1424467_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
R1DV14_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A5C4MAR0_taxID_2585211_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0L8FPZ6_taxID_37653_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAE4B0Y3_taxID_137267_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
R1DG64_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC2U6X5_taxID_34485_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A388LXR0_taxID_69332_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
R1CV39_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B8UEC6_taxID_419612_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1R1XH13_taxID_133412_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A074W6F3_taxID_1043004_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAW1PJY0_taxID_41462_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A2U1J1R3_taxID_133377_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0Y0HPL2_taxID_211853_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A521CC92_taxID_686389_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9X1U998_taxID_2911009_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8B6GUE4_taxID_29158_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
R1E1C7_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A238URH8_taxID_1938746_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3N4LW77_taxID_1051890_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR3TC55_taxID_856260_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9W9W781_taxID_1131564_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABX1MAQ9_taxID_417115_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
R7THS2_taxID_283909_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A238WEM5_taxID_1214787_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
B7GA89_taxID_556484_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A383V433_taxID_3088_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABQ6N7K7_taxID_2962635_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000
D7F7Q2_taxID_55704_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAF6AWZ7_taxID_1480154_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A2P6U0E0_taxID_3076_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABT2ZPY2_taxID_2984134_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A5C3FY00_taxID_84753_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
H2A0L0_taxID_102329_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A6V7XS50_taxID_390850_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
Q21NZ9_taxID_203122_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAD5DNT7_taxID_2649997_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A507F3F5_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y0C4U3_taxID_482462_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ACC2U885_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR9BSA8_taxID_2774143_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC1PEW3_taxID_42375_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9N9LXW2_taxID_595503_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A139I097_taxID_113226_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5XMD9_taxID_109894_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2B4SG55_taxID_50429_model_A	Metazoa	0.0000	0.5000	0.0000	0.0000	0.0000	0.5000
A0AAV9GFL8_taxID_3040156_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
W4H5H4_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
B8J766_taxID_455488_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABR4TSS6_taxID_1353532_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABR2XQM0_taxID_138064_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAV9ILT6_taxID_3028027_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
F4NVT9_taxID_684364_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABY7EU49_taxID_6604_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABR6YEY6_taxID_2762297_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8B8EFI5_taxID_6565_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A3P3YML5_taxID_37360_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
R1CU85_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A024CHH0_taxID_104660_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8A1MPW2_taxID_5037_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ8PFV0_taxID_1424467_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0G4IUF0_taxID_37360_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2A2JDX4_taxID_2018661_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
E3REK7_taxID_861557_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9K3LNV3_taxID_303405_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ABQ3YUV3_taxID_113563_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABR1CMH9_taxID_51031_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAD7UE96_taxID_2483200_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A222YSB4_taxID_106299_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A507DWN6_taxID_109895_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
M7TED0_taxID_1287681_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
W9HKZ6_taxID_660029_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A167RCQ6_taxID_5076_model	Fungi	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000
A0A7S1T768_taxID_31354_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC2RRJ6_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3P3YJM5_taxID_37360_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A914VGJ7_taxID_2011161_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8B6EUU7_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A432M9S8_taxID_1927959_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ACC1HST6_taxID_68401_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR2XQ66_taxID_138064_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6A6U210_taxID_703497_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A9G933_taxID_448385_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A0A1UJW0_taxID_1086054_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2T9ZGW2_taxID_133381_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0G4IUQ3_taxID_37360_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABN7W897_taxID_4874_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A918SV45_taxID_543356_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0L0SBE5_taxID_578462_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A6J8E904_taxID_42192_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC2U7B3_taxID_34485_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A166CKA0_taxID_1314776_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A5N5D1B5_taxID_45133_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC3YYZ1_taxID_5467_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA39XPR0_taxID_869390_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A2B7X5B2_taxID_2060905_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
D7F7N9_taxID_430697_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABY0GL25_taxID_119927_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A0L0SHB1_taxID_578462_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G1X3U2_taxID_756982_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P7HHT8_taxID_40199_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8J4S5D5_taxID_1284355_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0ACC2URU6_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6FJF9_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A7R9M988_taxID_334625_model	Metazoa	0.0000	0.5000	0.5000	0.0000	0.0000	0.0000
A0ABU5KX76_taxID_2219225_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A937KDI5_taxID_2494733_model_A	Bacteria	0.0000	0.0000	0.5000	0.0000	0.0000	0.5000
D8PI13_taxID_330214_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2S2CSR8_taxID_2202148_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8S3RU87_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A507ENT8_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA40AMQ6_taxID_314023_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABU3LA82_taxID_3076079_model_A	Unknown	0.0000	0.0000	0.5000	0.0000	0.0000	0.5000
A0A286UXE3_taxID_2282107_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
N4XMY1_taxID_665024_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
R1D043_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABY8UC38_taxID_3088_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A0N4X7Y7_taxID_6290_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABN8LS46_taxID_104178_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6A6UE26_taxID_703497_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1M6UBL7_taxID_156994_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABD2K750_taxID_157864_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A319DU28_taxID_1448320_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4Z1K5V5_taxID_87229_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S2D0S4_taxID_3111310_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000
A0ABM1VVY2_taxID_6500_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC2SRV0_taxID_34485_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9K3LRN8_taxID_303405_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A6G8RXV7_taxID_2715164_model	Unknown	0.0000	0.0000	0.5000	0.0000	0.0000	0.5000
Q2Y722_taxID_323848_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2R2MNF5_taxID_7574_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0D2D9V1_taxID_569365_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1MA94_taxID_417176_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7H8QRN6_taxID_121627_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5XXJ6_taxID_447962_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAJ6N653_taxID_2736_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8S3QWT6_taxID_6550_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
G1XSL1_taxID_756982_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A813K9V7_taxID_89957_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAU7KSU2_taxID_2950874_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7S3K2N9_taxID_44058_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
Q8FPM1_taxID_196164_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8J5XMZ9_taxID_2081491_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACB5SAS9_taxID_310453_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A937DCB0_taxID_874423_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0AAV2YLR3_taxID_4803_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0AAV2YAN2_taxID_4803_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A7E6EME7_taxID_2607531_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A0U9HU61_taxID_105231_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAV7JPI2_taxID_111878_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0AAV5TCG8_taxID_358040_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
F2TQ63_taxID_653446_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABV6PMV7_taxID_511108_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABR7X9J7_taxID_534635_model_A	Unknown	0.0000	0.0000	0.5000	0.0000	0.0000	0.5000
A0A1R1YG85_taxID_133412_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7X5ASN3_taxID_265726_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A8W8K3X4_taxID_29159_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
G4Z7X0_taxID_1094619_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1G5ZDT2_taxID_1165689_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2U1IVG1_taxID_133377_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAN8JC93_taxID_87958_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4V1WUM4_taxID_119927_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7E6EPK6_taxID_2607531_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8W8K3U7_taxID_29159_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABW2YH98_taxID_262323_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A939M8N2_taxID_2823807_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A074RSY5_taxID_1423351_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR0RJ42_taxID_1635080_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A921V415_taxID_325452_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A7S4QPD7_taxID_49249_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
R1E2E0_taxID_2903_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ACC1S194_taxID_57161_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A3M8TNP8_taxID_303_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0ABP0KF76_taxID_1381693_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9W8M5N8_taxID_417176_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A812NUF4_taxID_1628268_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000
A0AAE0LYH8_taxID_516989_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A7S2BQH6_taxID_236787_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A6A6UAE3_taxID_703497_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7R9E5Y2_taxID_170555_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A137PC55_taxID_796925_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B6EDW2_taxID_29158_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACB7IQP8_taxID_5321_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A9P4LGD6_taxID_210430_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A8B8BGL0_taxID_6565_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A137P4M5_taxID_796925_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A812QP07_taxID_1628268_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A0E0PEB1_taxID_4529_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABW3H6J2_taxID_1219257_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A3D9L4M1_taxID_1122208_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
F9F9P2_taxID_660025_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9XUT0_taxID_78915_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5XEV4_taxID_109957_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR2V953_taxID_138068_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A9P4U804_taxID_1392251_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AAD9AGU9_taxID_1836956_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA39H3A8_taxID_289476_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A8B8ETR2_taxID_6565_model_A	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
W4GNY0_taxID_112090_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A9P9WK24_taxID_1658444_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1H9YHF0_taxID_1231_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9W4W5M6_taxID_2664923_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABQ9DKS8_taxID_1566151_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A811SJ34_taxID_422564_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A4U8UYX4_taxID_34508_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A9N8JDS5_taxID_2773715_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0ABD2KGI9_taxID_97005_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A210R2J1_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A2N3MXV9_taxID_41688_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1G5SEQ3_taxID_51642_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A7M6DQ32_taxID_252671_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A507EUL6_taxID_246404_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAF5PZK9_taxID_6293_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A163IS79_taxID_5454_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A183C147_taxID_36090_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A210R249_taxID_6573_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ABS1MHS4_taxID_2802282_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A2T7PF37_taxID_400727_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A1I0B865_taxID_917_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A317SGF7_taxID_42249_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0AA88QFI1_taxID_112253_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0ABR1WCT8_taxID_335842_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A7S2JTA5_taxID_1333877_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1W6SSH7_taxID_1288494_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A9K3KBA8_taxID_303405_model_A	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A1E7FTK4_taxID_635003_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A0D2FU82_taxID_1442369_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
I2FTP4_taxID_120017_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AA40T4C7_taxID_2593771_model_A	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A507EJC1_taxID_246404_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ABR1FJ54_taxID_44056_model_A	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A2P6U1N3_taxID_3076_model_A	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0AAD8AV10_taxID_112525_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0A4P9X7U9_taxID_1555241_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A1Y1VY46_taxID_61395_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0AAD5DEJ1_taxID_2649997_model	Viridiplantae	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
A0A4Q2V7C7_taxID_451672_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0ACB0YFD1_taxID_390850_model	Metazoa	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
A0ACC1L5T1_taxID_1286919_model	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
F0Y9F1_taxID_44056_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
A0A812BCK9_taxID_158019_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A6G1KGG9_taxID_1314801_model	Unknown	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
A0A1L5PR01_taxID_303_model	Bacteria	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
A0A8K0RUZ8_taxID_61284_model_A	Fungi	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
A0A425CIB3_taxID_542832_model	Other_Eukaryota	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
