rep1	rep2	min_tm
A0A8B8F0Y1_taxID_6565_model	A0ABY7EX19_taxID_6604_model	0.5534
A0ABR4K145_taxID_176178_model	S8ARG7_taxID_1284197_model	0.5534
A0ABN8LP07_taxID_104178_model	A0ABN8N4G6_taxID_104759_model_A	0.5531
A0A4S4MP01_taxID_2447956_model	A0A6G1HLY0_taxID_703511_model_A	0.5528
A0A077ZGT3_taxID_36087_model	A0A0V0YE73_taxID_6337_model	0.5528
A0A6J8BR51_taxID_42192_model_A	A0A8S3THT1_taxID_6550_model	0.5528
A0A238C4W2_taxID_387005_model	A0A3P7DNC2_taxID_6293_model	0.5527
A0AAD7XMM2_taxID_2483200_model	F0Y635_taxID_44056_model	0.5527
A0A9D4MZZ2_taxID_45954_model	A0ABY7EVT9_taxID_6604_model	0.5526
A0A1I4T9J4_taxID_44574_model_A	A0ABW7AQ69_taxID_3351344_model	0.5526
A0ABR1FXH8_taxID_44056_model	F0Y9F1_taxID_44056_model	0.5523
A0ABN8LLM9_taxID_104178_model_A	A0ABN8LP07_taxID_104178_model	0.5523
A0A0V0YE73_taxID_6337_model	A0A0V1DE70_taxID_45882_model	0.5522
A0A166CKA0_taxID_1314776_model	A0A1Y2B8A2_taxID_329046_model	0.5522
A0AAD4EYT8_taxID_669026_model_A	B2VY53_taxID_426418_model	0.5522
I2FTP4_taxID_120017_model_A	W3VU69_taxID_84754_model	0.5522
A0A077ZGT3_taxID_36087_model	A0A0V0TGR2_taxID_144512_model	0.5520
A0A183I077_taxID_387005_model	A0A1I7VEA5_taxID_7209_model	0.5519
A0A0V0TGR2_taxID_144512_model	A0A0V1KD92_taxID_6337_model	0.5519
A0A4U0XX60_taxID_329884_model	F9G554_taxID_660025_model	0.5519
A0A163HZN4_taxID_5454_model_A	A0A6G1HLY0_taxID_703511_model_A	0.5518
A0A067BRT6_taxID_695850_model	A0A067C156_taxID_695850_model_A	0.5518
A0A0D3G0L1_taxID_65489_model_A	A0ABD1H6K2_taxID_28513_model	0.5517
A0AAD7ULC6_taxID_2483200_model	A0ABR1FIC3_taxID_44056_model	0.5517
A0A250IQN3_taxID_1294270_model_A	A0AAN5XIX5_taxID_1396_model_A	0.5517
A0A8J1T8Q4_taxID_6347_model	W6NCB7_taxID_6289_model	0.5515
A0A4U0XX60_taxID_329884_model	A0A8H5Z2U4_taxID_1567541_model	0.5514
A0A8B6BKM4_taxID_29158_model_A	A0A8B6G957_taxID_29158_model_A	0.5512
A0A0L8ICD6_taxID_37653_model	A0A0L8IDI7_taxID_37653_model	0.5511
A0A8B6BMR6_taxID_29158_model_A	A0A8B6CNP6_taxID_29158_model	0.5509
A0ABR2XFG3_taxID_138064_model_A	B2VY53_taxID_426418_model	0.5508
A0ABQ8FNS3_taxID_1357716_model_A	A0ABR4NFV2_taxID_2732419_model_A	0.5507
A0A0N4SWM8_taxID_6280_model	A0A1I7VEA5_taxID_7209_model	0.5504
A0A085M8H3_taxID_68888_model	A0A0V0YE73_taxID_6337_model	0.5502
A0A0N4SWM8_taxID_6280_model	A0A183I077_taxID_387005_model	0.5501
A0A0V1BIN6_taxID_6334_model	A0A0V1KR57_taxID_6335_model	0.5501
A0A0V0TGR2_taxID_144512_model	A0A0V1I3Y0_taxID_268475_model	0.5499
A0ABQ8FNS3_taxID_1357716_model_A	A0ABQ8FNS5_taxID_1357716_model	0.5498
A0A7S7SGR7_taxID_1473598_model	Q01WC9_taxID_234267_model	0.5498
A0A8H4YZH8_taxID_48485_model	A0A9N8JDS5_taxID_2773715_model_A	0.5494
A0A8B6G9L0_taxID_29158_model_A	A0ABD3VH26_taxID_1069815_model	0.5494
A0A7S2JHL4_taxID_1333877_model	A0A7S2JHQ4_taxID_1333877_model	0.5493
A0ACC0V4A4_taxID_47278_model	S8ARG7_taxID_1284197_model	0.5493
A0A9N8JDS5_taxID_2773715_model_A	A0AA37L8J5_taxID_700344_model_A	0.5491
A0A1G5SEQ3_taxID_51642_model_A	A0A8E0V7V4_taxID_52442_model_A	0.5491
A0A0G2GEG2_taxID_420778_model_A	A0AA37L8J5_taxID_700344_model_A	0.5489
A0A8H7EGD0_taxID_1187904_model	S3CMF3_taxID_1116229_model	0.5489
A0A0V1JHS7_taxID_6337_model	A0A0V1KD92_taxID_6337_model	0.5484
A0A8H7EGD0_taxID_1187904_model	B2VY53_taxID_426418_model	0.5484
A0ABD0JMJ5_taxID_370345_model	B5RHQ6_taxID_515353_model	0.5483
A0A0B7BDN3_taxID_1028688_model_A	B5RHQ8_taxID_515354_model	0.5483
A0A5J5BCR2_taxID_561372_model_A	A0ABD1H5D5_taxID_28513_model	0.5480
A0A0V1BIN6_taxID_6334_model	A0A0V1ESS6_taxID_6337_model	0.5477
A0A183C149_taxID_36090_model	W6NCB7_taxID_6289_model	0.5476
A0A1G5SEQ3_taxID_51642_model_A	A0A285BU58_taxID_44577_model_A	0.5475
A0A4Q2V7C7_taxID_451672_model	A0ABR2XFG3_taxID_138064_model_A	0.5474
A0A0V0TGR2_taxID_144512_model	A0A0V1DE70_taxID_45882_model	0.5472
A0AA37L8J5_taxID_700344_model_A	A0ABR2XFG3_taxID_138064_model_A	0.5472
A0A9W7ZRQ5_taxID_78921_model	A0A9W8B9V6_taxID_2761393_model_A	0.5471
A0A0V0YE73_taxID_6337_model	A0A0V1KR57_taxID_6335_model	0.5469
A0A6J8E972_taxID_42192_model	A0A8B8ESA4_taxID_6565_model_A	0.5469
A0A8B6BKM4_taxID_29158_model_A	A0A8B8F0Y1_taxID_6565_model	0.5468
A0A915N8X1_taxID_6303_model	A0AA39HID6_taxID_289476_model	0.5465
A0A0P7APX3_taxID_78410_model	S8ARG7_taxID_1284197_model	0.5464
A0A085M8H3_taxID_68888_model	A0A0V1I3Y0_taxID_268475_model	0.5463
A0A0V0YE73_taxID_6337_model	A0A5S6QIU3_taxID_70415_model	0.5461
A0A024TEL4_taxID_157072_model	A0A6G0X2P4_taxID_100861_model_A	0.5461
A0A2A6BT42_taxID_54126_model	A0A915N8X1_taxID_6303_model	0.5459
A0A5N6JRM5_taxID_61186_model	B2VY53_taxID_426418_model	0.5459
A0A285BU58_taxID_44577_model_A	Q2Y722_taxID_323848_model_A	0.5458
A0A2P5YJV4_taxID_3634_model_A	A0A8K0IA90_taxID_13894_model	0.5457
A0A814MII4_taxID_1234261_model_A	A0A8S2MFL9_taxID_1234261_model	0.5456
A0A8H4YZH8_taxID_48485_model	A0AAD4EYT8_taxID_669026_model_A	0.5456
A0A2R5GU51_taxID_2315210_model	A0A813K9V7_taxID_89957_model	0.5454
A0A1Y2CTX0_taxID_329046_model	A0A507EXS7_taxID_246404_model	0.5453
A0A4U0XX60_taxID_329884_model	A0ACC0V4A4_taxID_47278_model	0.5450
A0A085M8H3_taxID_68888_model	A0A0V1BIN6_taxID_6334_model	0.5445
A0A8H4QR39_taxID_354080_model_A	A0A9W8TQN1_taxID_114810_model	0.5442
A0A498S2C2_taxID_6277_model_A	A0A4E9FIB1_taxID_6279_model	0.5442
A0AAD9KZ40_taxID_27915_model	A0AAJ8BCI9_taxID_8187_model	0.5441
A0AA36CWW9_taxID_96644_model	A0AAF3EKL4_taxID_2138241_model	0.5441
A0A0R3RX42_taxID_1147741_model_A	A0A3P7DNC2_taxID_6293_model	0.5440
A0AAF3EKL4_taxID_2138241_model	A0AAN4ZCE4_taxID_1317129_model	0.5440
A0A0V0YE73_taxID_6337_model	A0A0V1BIN6_taxID_6334_model	0.5438
A0A5N6JRM5_taxID_61186_model	A0A8H4YZH8_taxID_48485_model	0.5438
A0A8H5UJH2_taxID_48507_model_A	A0A8K0RUZ8_taxID_61284_model_A	0.5438
A0A8H2WDY0_taxID_456999_model	A0A8H3A1U9_taxID_456999_model	0.5438
A0A507EXS7_taxID_246404_model	A0A507F697_taxID_246404_model	0.5436
A0A183C149_taxID_36090_model	A0ABD2I4S2_taxID_97005_model	0.5431
A0A4U0XX60_taxID_329884_model	G1X3U2_taxID_756982_model_A	0.5428
A0A6J8CL61_taxID_42192_model_A	A0A8B6GY87_taxID_29158_model_A	0.5426
A0A5J9TU90_taxID_38414_model	A0A8K0IA90_taxID_13894_model	0.5425
A0A1I7VEA5_taxID_7209_model	A0AAF5PZK9_taxID_6293_model	0.5425
A0A0D3G0L1_taxID_65489_model_A	A0ABD1H5D5_taxID_28513_model	0.5425
A0A9P7HHT8_taxID_40199_model	A0ABQ0CQG4_taxID_79588_model_A	0.5425
A0A3P7DNC2_taxID_6293_model	A0A4E9FIB1_taxID_6279_model	0.5424
A0A183I077_taxID_387005_model	A0A4E9FIB1_taxID_6279_model	0.5422
A0A6A5SIC2_taxID_706981_model	A0A9N8JDS5_taxID_2773715_model_A	0.5422
A0A6A4NQJ9_taxID_3870_model	A0AAD2E0S8_taxID_56036_model	0.5422
A0A1I7VEA5_taxID_7209_model	A0A4E9FIB1_taxID_6279_model	0.5421
A0A8K0IA90_taxID_13894_model	A0AA88AFA7_taxID_3494_model_A	0.5419
A0A183C149_taxID_36090_model	A0A2A6BT42_taxID_54126_model	0.5418
A0A8H3A1U9_taxID_456999_model	A0A8H7LVB4_taxID_456999_model	0.5413
A0A0V1G4S3_taxID_6337_model	A0A0V1KR57_taxID_6335_model	0.5411
A0A179HCZ8_taxID_33203_model	A0AAD4EYT8_taxID_669026_model_A	0.5410
A0A2A6BT42_taxID_54126_model	A0AA36CWW9_taxID_96644_model	0.5410
A0ABR1FIC3_taxID_44056_model	F0Y635_taxID_44056_model	0.5410
A0A8H7EGD0_taxID_1187904_model	A0ABR2XFG3_taxID_138064_model_A	0.5410
D7F7N6_taxID_541230_model_A	D7F7N8_taxID_541221_model_A	0.5410
A0ABQ0CQG4_taxID_79588_model_A	S8ARG7_taxID_1284197_model	0.5409
A0A0E0PEB1_taxID_4529_model	A0A8K0IA90_taxID_13894_model	0.5408
A0A067D814_taxID_695850_model	A0A6G0X2P4_taxID_100861_model_A	0.5408
A0A0N4SWM8_taxID_6280_model	A0A1I9G629_taxID_6279_model	0.5407
A0A163HZN4_taxID_5454_model_A	S8ARG7_taxID_1284197_model	0.5407
A0A4E9FIB1_taxID_6279_model	A0AAF5PZK9_taxID_6293_model	0.5406
A0A9N8JDS5_taxID_2773715_model_A	S3CMF3_taxID_1116229_model	0.5403
A0A0V1BIN6_taxID_6334_model	A0A0V1G4S3_taxID_6337_model	0.5400
A0A0R3RX42_taxID_1147741_model_A	A0A238C4W2_taxID_387005_model	0.5400
A0A0A1UJW0_taxID_1086054_model	A0AA39UQR7_taxID_153913_model_A	0.5399
A0A024TEL4_taxID_157072_model	A0A3R6VRZ5_taxID_157072_model	0.5399
A0A0D2PWI2_taxID_945553_model	A0A977TE70_taxID_36659_model	0.5397
A0A183I077_taxID_387005_model	A0AAF5PZK9_taxID_6293_model	0.5396
A0A0A7CPE6_taxID_1202772_model	A0A1V9YBP5_taxID_1202772_model	0.5396
A0A8H4YZH8_taxID_48485_model	A0ABR2XFG3_taxID_138064_model_A	0.5396
A0A8B6GYH0_taxID_29158_model_A	A0A8S3R6L7_taxID_6550_model_A	0.5393
A0A2G8L6J4_taxID_307972_model	A0AAV4IQ38_taxID_1093978_model	0.5391
A0A6J8AZI7_taxID_42192_model	A0A8B8F0Y1_taxID_6565_model	0.5390
A0A135SGH4_taxID_703756_model	A0AAI9YQA0_taxID_1209916_model	0.5389
A0A183C149_taxID_36090_model	A0A1I7VBE5_taxID_7209_model	0.5388
A0A163HZN4_taxID_5454_model_A	A0ABR4K145_taxID_176178_model	0.5388
A0A444ZR13_taxID_3818_model	A0A6A4NQJ9_taxID_3870_model	0.5387
A0ACC0V4A4_taxID_47278_model	L7JPW8_taxID_1143193_model	0.5385
A0A3P7DNC2_taxID_6293_model	A0A8R1TKI8_taxID_6282_model	0.5385
A0A9P8ZYD0_taxID_152316_model	K3V6C2_taxID_1028729_model	0.5385
A0A0V1ESS6_taxID_6337_model	A0A0V1KR57_taxID_6335_model	0.5385
A0A085M8H3_taxID_68888_model	A0A0V1JHS7_taxID_6337_model	0.5384
A0A0V1BIN6_taxID_6334_model	A0A0V1KD92_taxID_6337_model	0.5383
A0A8E0V7V4_taxID_52442_model_A	Q2Y722_taxID_323848_model_A	0.5383
A0A6A5SIC2_taxID_706981_model	S3CMF3_taxID_1116229_model	0.5379
A0A8B6BKM4_taxID_29158_model_A	A0A8S3R6L7_taxID_6550_model_A	0.5378
A0A0V1BIN6_taxID_6334_model	A0A0V1DE70_taxID_45882_model	0.5378
A0A397DXJ3_taxID_112090_model	A0A3R6VRZ5_taxID_157072_model	0.5378
A0AAD7ULC6_taxID_2483200_model	A0ABR1GFH3_taxID_44056_model	0.5372
A0A6G1HLY0_taxID_703511_model_A	A0AAD5DEJ1_taxID_2649997_model	0.5371
A0ABQ0CQG4_taxID_79588_model_A	F9G554_taxID_660025_model	0.5371
A0A5N6JRM5_taxID_61186_model	A0A8H7EGD0_taxID_1187904_model	0.5370
A0AAD9L024_taxID_27915_model	A0ABW7AQ69_taxID_3351344_model	0.5368
A0A7S2W132_taxID_1034831_model	F0Y635_taxID_44056_model	0.5367
A0A6A5SIC2_taxID_706981_model	A0ABR2XFG3_taxID_138064_model_A	0.5366
A0ABR2XFG3_taxID_138064_model_A	S3CMF3_taxID_1116229_model	0.5364
A0AB34FH03_taxID_1247861_model	A0ACC0V4A4_taxID_47278_model	0.5363
A0A0D3G0L1_taxID_65489_model_A	A0A8K0IA90_taxID_13894_model	0.5362
A0AA39HID6_taxID_289476_model	A0ABD2I4S2_taxID_97005_model	0.5362
A0A077ZGT3_taxID_36087_model	A0A0V1I3Y0_taxID_268475_model	0.5362
A0A0R3RX42_taxID_1147741_model_A	A0A1I7VEA5_taxID_7209_model	0.5361
A0A6G1HLY0_taxID_703511_model_A	A0A8H5Z2U4_taxID_1567541_model	0.5356
A0A8H3A1U9_taxID_456999_model	A0A8H8P6Z0_taxID_456999_model	0.5356
A0A5N6JRM5_taxID_61186_model	A0AAD4EYT8_taxID_669026_model_A	0.5355
A0A0N4SWM8_taxID_6280_model	A0A0R3RX42_taxID_1147741_model_A	0.5355
A0A1Y2CS79_taxID_329046_model	A0A507FDN0_taxID_246404_model	0.5354
A0AA36CWW9_taxID_96644_model	A0AAN4ZCE4_taxID_1317129_model	0.5354
Q54QT0_taxID_44689_model_A	Q54QT1_taxID_44689_model	0.5352
A0A238C4W2_taxID_387005_model	A0A498S2C2_taxID_6277_model_A	0.5352
A0A9N8WZP9_taxID_5518_model	A0A9P8ZYD0_taxID_152316_model	0.5351
A0A4Q2V7C7_taxID_451672_model	A0ABR3V8J2_taxID_85995_model	0.5351
A0A8B6GSA5_taxID_29158_model	A0AAN8JKH5_taxID_87958_model	0.5350
A0A0P7APX3_taxID_78410_model	L7JPW8_taxID_1143193_model	0.5350
A0A507F697_taxID_246404_model	A0A507FDN0_taxID_246404_model	0.5350
A0A4Q2V7C7_taxID_451672_model	S3CMF3_taxID_1116229_model	0.5350
A0A507F875_taxID_246404_model	A0A507F8P2_taxID_246404_model	0.5348
A0A0V1G4S3_taxID_6337_model	A0A5S6QIU3_taxID_70415_model	0.5348
A0ACC1PD21_taxID_42375_model	F0X9X8_taxID_655863_model	0.5347
A0A5N6JRM5_taxID_61186_model	A0A6A5SIC2_taxID_706981_model	0.5345
R0ISP9_taxID_671987_model	W6ZHH7_taxID_930090_model	0.5343
A0A6P8I080_taxID_6105_model	A0ABN8LP07_taxID_104178_model	0.5343
A0A0V0S806_taxID_6336_model	A0A0V1KR57_taxID_6335_model	0.5342
A0A166CKA0_taxID_1314776_model	A0A8H6MRC0_taxID_2175907_model	0.5341
A0A163HZN4_taxID_5454_model_A	A0A9P7HHT8_taxID_40199_model	0.5340
A0A4Q2V7C7_taxID_451672_model	A0AA37L8J5_taxID_700344_model_A	0.5339
A0A0V1ESS6_taxID_6337_model	A0A5S6QIU3_taxID_70415_model	0.5339
A0A7C8Q0E6_taxID_2813651_model	A0AAD6NB37_taxID_5083_model_A	0.5338
A0A024TEL4_taxID_157072_model	A0A485L8F1_taxID_120398_model	0.5337
A0A0V0TGR2_taxID_144512_model	A0A0V1JHS7_taxID_6337_model	0.5335
A0A3S0ZXU8_taxID_188477_model	A0ABD3VH26_taxID_1069815_model	0.5333
A0A5Q4BMU6_taxID_2078593_model	A0ACC1PD21_taxID_42375_model	0.5332
A0A8H6R1E0_taxID_1287682_model	A0AAN4PFQ7_taxID_293939_model	0.5331
A0A9K3LNV3_taxID_303405_model	A0ABW7AQ69_taxID_3351344_model	0.5328
A0A0V0S806_taxID_6336_model	A0A0V0YE73_taxID_6337_model	0.5328
A0A1I7VBE5_taxID_7209_model	W2TLA4_taxID_51031_model	0.5327
A0A8S3RHI5_taxID_6550_model_A	K1Q6D2_taxID_29159_model	0.5327
A0A8J1XGG3_taxID_6347_model	W6NCB7_taxID_6289_model	0.5327
A0A4Q2V7C7_taxID_451672_model	A0A8H6GM20_taxID_100902_model	0.5325
A0A5M9J7X0_taxID_38448_model	A0A8H4YZH8_taxID_48485_model	0.5321
A0A8H3A1U9_taxID_456999_model	A0A8H7H787_taxID_456999_model	0.5321
A0A8H7E8W0_taxID_1187904_model	A0ABR2XFG3_taxID_138064_model_A	0.5319
A0A0V1KD92_taxID_6337_model	A0A0V1KR57_taxID_6335_model	0.5318
A0A0N4SWM8_taxID_6280_model	A0A4E9FIB1_taxID_6279_model	0.5318
A0A177X0C6_taxID_403673_model	F4NVT9_taxID_684364_model	0.5318
A0A0V1DE70_taxID_45882_model	A0A0V1KR57_taxID_6335_model	0.5317
W4H175_taxID_112090_model	W4H234_taxID_112090_model	0.5317
A0A1I7VEA5_taxID_7209_model	A0A238C4W2_taxID_387005_model	0.5315
A0A317XLV9_taxID_1882483_model	W3VU69_taxID_84754_model	0.5314
A0A6G1HLY0_taxID_703511_model_A	A0ABR4KUJ7_taxID_1810923_model	0.5311
A0A6J8CIJ4_taxID_42192_model	A0A8S3THT1_taxID_6550_model	0.5311
A0A7D5Z204_taxID_500148_model	S8ARG7_taxID_1284197_model	0.5310
A0A0F7RVY0_taxID_49012_model_A	A0A4U7KZ21_taxID_280036_model_A	0.5309
A0A0V1I3Y0_taxID_268475_model	A0A0V1KR57_taxID_6335_model	0.5308
A0AAD9QB69_taxID_6130_model	A0ABN8LLM9_taxID_104178_model_A	0.5307
N4XMY1_taxID_665024_model	W6ZHH7_taxID_930090_model	0.5306
A0A0V1JHS7_taxID_6337_model	A0A0V1KR57_taxID_6335_model	0.5302
A0A0P7APX3_taxID_78410_model	F9G554_taxID_660025_model	0.5302
A0A5N6JRM5_taxID_61186_model	A0AA37L8J5_taxID_700344_model_A	0.5301
A0A397GN90_taxID_41047_model	A0A8H3S9D4_taxID_91492_model_A	0.5299
A0A4Q2V7C7_taxID_451672_model	A0A8H7E8W0_taxID_1187904_model	0.5298
A0A5Q4BMU6_taxID_2078593_model	A0A9P7UD37_taxID_1209932_model	0.5297
A0A8H3H4T7_taxID_456999_model	A0A8H8PB78_taxID_456999_model	0.5297
A0A067D814_taxID_695850_model	W4H234_taxID_112090_model	0.5295
A0A238C4W2_taxID_387005_model	A0A4E9FIB1_taxID_6279_model	0.5295
A0A5N6JRM5_taxID_61186_model	S3CMF3_taxID_1116229_model	0.5294
A0A6J8ENF3_taxID_42192_model_A	A0A8B6CPY6_taxID_29158_model_A	0.5294
A0ABN8LLM9_taxID_104178_model_A	A0ABN8SN36_taxID_104178_model	0.5293
A0A9P7HHT8_taxID_40199_model	A0ABR4K145_taxID_176178_model	0.5292
A0A1V6PRI1_taxID_416450_model	A0A6A5SIC2_taxID_706981_model	0.5291
A0ABY7ESX1_taxID_6604_model	A0ABY7EVT9_taxID_6604_model	0.5290
A0A6J8AZI7_taxID_42192_model	A0A8B6GY87_taxID_29158_model_A	0.5290
A0A024TEL4_taxID_157072_model	A0A397DXJ3_taxID_112090_model	0.5289
A0A4S4MP01_taxID_2447956_model	A0A4U0XX60_taxID_329884_model	0.5289
A0A0V1BIN6_taxID_6334_model	A0A0V1JHS7_taxID_6337_model	0.5288
A0A6A5SIC2_taxID_706981_model	A0A8H4YZH8_taxID_48485_model	0.5288
A0A9N7UE72_taxID_8262_model	A0ACC2HA47_taxID_75939_model	0.5284
A0A0F8A0A1_taxID_1043627_model	F9G554_taxID_660025_model	0.5284
A0A0P7APX3_taxID_78410_model	A0A9P7HHT8_taxID_40199_model	0.5283
A0A238C4W2_taxID_387005_model	A0A8R1TKI8_taxID_6282_model	0.5280
A0A166CKA0_taxID_1314776_model	A0A1Y1HT28_taxID_105231_model	0.5279
A0A8B6BMR6_taxID_29158_model_A	A0A8B6CPY6_taxID_29158_model_A	0.5278
A0A3R6VRZ5_taxID_157072_model	A0A6G0X2P4_taxID_100861_model_A	0.5277
A0A0B7A0D2_taxID_1028688_model	A0ABD0K492_taxID_370345_model	0.5276
A0A4S4MP01_taxID_2447956_model	A0A8H5Z2U4_taxID_1567541_model	0.5273
A0A183I077_taxID_387005_model	A0A8R1TKI8_taxID_6282_model	0.5271
A0A0V1DE70_taxID_45882_model	A0A5S6QIU3_taxID_70415_model	0.5271
A0A9P7HHT8_taxID_40199_model	A0ACC0V4A4_taxID_47278_model	0.5271
A0A139HFA6_taxID_321146_model_A	A0A2S6BQA0_taxID_357750_model	0.5269
A0A0G2GEG2_taxID_420778_model_A	A0A9N8JDS5_taxID_2773715_model_A	0.5267
A0A1Y2CS79_taxID_329046_model	A0A507EXS7_taxID_246404_model	0.5267
A0A1I9G629_taxID_6279_model	A0A238C4W2_taxID_387005_model	0.5266
A0A0V1I3Y0_taxID_268475_model	A0A5S6QIU3_taxID_70415_model	0.5266
A0ABD3VH26_taxID_1069815_model	K1Q6D2_taxID_29159_model	0.5265
A0AAD5UGL0_taxID_261099_model	A0ABQ8EZ86_taxID_1357716_model	0.5264
A0A5M9J7X0_taxID_38448_model	A0A9N8JDS5_taxID_2773715_model_A	0.5262
A0A6P8I080_taxID_6105_model	A0ABN8LLM9_taxID_104178_model_A	0.5262
A0AAV4IQ38_taxID_1093978_model	A0ABM1VVY2_taxID_6500_model	0.5261
A0A8H5Z2U4_taxID_1567541_model	A0ABR4K145_taxID_176178_model	0.5261
A0A066RUA7_taxID_1654360_model	A0AA42B8L4_taxID_1215918_model	0.5260
A0ABR4K145_taxID_176178_model	F9G554_taxID_660025_model	0.5260
A0AA88YDI9_taxID_66713_model	K1Q6D2_taxID_29159_model	0.5260
A0ABD2I4S2_taxID_97005_model	W6NCB7_taxID_6289_model	0.5258
A0A2C5YKI6_taxID_2004952_model	A0A5Q4BMU6_taxID_2078593_model	0.5258
A0A8K0IA90_taxID_13894_model	A0ABD1H5D5_taxID_28513_model	0.5257
A0A5M9J7X0_taxID_38448_model	A0ABR2XFG3_taxID_138064_model_A	0.5257
G1X3U2_taxID_756982_model_A	S8ARG7_taxID_1284197_model	0.5257
A0AA37L8J5_taxID_700344_model_A	A0ABR3V8J2_taxID_85995_model	0.5256
A0A8B6BMR6_taxID_29158_model_A	A0A8B6GY87_taxID_29158_model_A	0.5254
A0A4U0XX60_taxID_329884_model	A0ABQ0CQG4_taxID_79588_model_A	0.5251
A0A0V0S806_taxID_6336_model	A0A0V1DE70_taxID_45882_model	0.5250
A0A8H7E8W0_taxID_1187904_model	S3CMF3_taxID_1116229_model	0.5250
A0A179HCZ8_taxID_33203_model	A0A1V6PRI1_taxID_416450_model	0.5249
A0A3R6VRZ5_taxID_157072_model	A0A485L8F1_taxID_120398_model	0.5249
A0A8K0IA90_taxID_13894_model	A0ABD1H6K2_taxID_28513_model	0.5247
A0A6J8CIJ8_taxID_42192_model	A0A8S3SWK0_taxID_6550_model	0.5247
A0A085M8H3_taxID_68888_model	A0A0V0TGR2_taxID_144512_model	0.5245
A0A179HCZ8_taxID_33203_model	A0A4Q2V7C7_taxID_451672_model	0.5245
A0A183C149_taxID_36090_model	A0AAN4ZCE4_taxID_1317129_model	0.5245
A0A0V0S806_taxID_6336_model	A0A0V1JHS7_taxID_6337_model	0.5244
A0A6J8ENF3_taxID_42192_model_A	A0A8B6GY87_taxID_29158_model_A	0.5243
A0A2C5YKI6_taxID_2004952_model	A0A9P7UD37_taxID_1209932_model	0.5243
A0ABQ8FNS5_taxID_1357716_model	A0ABR4NFV2_taxID_2732419_model_A	0.5243
A0A0N4SWM8_taxID_6280_model	A0A498S2C2_taxID_6277_model_A	0.5242
A0A0V0S806_taxID_6336_model	A0A0V1KD92_taxID_6337_model	0.5240
A0A0F8A0A1_taxID_1043627_model	A0A6G1HLY0_taxID_703511_model_A	0.5239
A0A7C8MQB2_taxID_323545_model	A0ABR0JJU7_taxID_1016849_model_A	0.5239
A0A0N0DC34_taxID_179993_model	A0AAN5YXZ8_taxID_282268_model	0.5237
A0A8B6CNP6_taxID_29158_model	A0A8B6G9L0_taxID_29158_model_A	0.5236
A0A397DXJ3_taxID_112090_model	A0A485L8F1_taxID_120398_model	0.5236
A0AAE3YLB9_taxID_137266_model_A	A0AAE4C8H8_taxID_137266_model_A	0.5235
A0ABQ0CQG4_taxID_79588_model_A	G1X3U2_taxID_756982_model_A	0.5235
A0A067D814_taxID_695850_model	A0A1V9YBP5_taxID_1202772_model	0.5234
A0AA37L8J5_taxID_700344_model_A	B2VY53_taxID_426418_model	0.5234
A0A0B7A0D2_taxID_1028688_model	A0A2T7PF41_taxID_400727_model	0.5233
A0AAD9QB69_taxID_6130_model	A0ABN8LP07_taxID_104178_model	0.5233
A0AAD4EYT8_taxID_669026_model_A	A0ABR2XFG3_taxID_138064_model_A	0.5233
A0A210R253_taxID_6573_model	A0A8B6GYH0_taxID_29158_model_A	0.5232
A0A0V0S806_taxID_6336_model	A0A0V1ESS6_taxID_6337_model	0.5232
A0A6J8ENF3_taxID_42192_model_A	A0A8B6G957_taxID_29158_model_A	0.5231
A0A0V1JHS7_taxID_6337_model	A0A5S6QIU3_taxID_70415_model	0.5230
A0A8H5Z2U4_taxID_1567541_model	A0ABQ0CQG4_taxID_79588_model_A	0.5230
A0A0V0S806_taxID_6336_model	A0A0V1G4S3_taxID_6337_model	0.5229
A0A0G2GEG2_taxID_420778_model_A	A0A4Q2V7C7_taxID_451672_model	0.5224
A0A0V0S806_taxID_6336_model	A0A0V1I3Y0_taxID_268475_model	0.5224
A0A1I7VEA5_taxID_7209_model	A0A8R1TKI8_taxID_6282_model	0.5223
A0A0V1G4S3_taxID_6337_model	A0A915I8K9_taxID_13658_model	0.5223
A0A8H7E8W0_taxID_1187904_model	A0AA37L8J5_taxID_700344_model_A	0.5221
A0A077ZGT3_taxID_36087_model	A0A0V1BIN6_taxID_6334_model	0.5219
A0A0R3RX42_taxID_1147741_model_A	A0A183I077_taxID_387005_model	0.5218
A0A0L8ICD6_taxID_37653_model	A0AAV4IQ38_taxID_1093978_model	0.5218
A0A4Q2V7C7_taxID_451672_model	A0A5M9J7X0_taxID_38448_model	0.5218
A0A6J8CL61_taxID_42192_model_A	A0A8B6G957_taxID_29158_model_A	0.5216
A0A3R7WQH8_taxID_112090_model	A0A485L8F1_taxID_120398_model	0.5216
A0A0V1JHS7_taxID_6337_model	W6NCB7_taxID_6289_model	0.5214
A0A210R253_taxID_6573_model	A0A8B8F0Y1_taxID_6565_model	0.5214
A0A0V1I3Y0_taxID_268475_model	W6NCB7_taxID_6289_model	0.5213
A0AA36DH95_taxID_96644_model_A	A0ABD2I4S2_taxID_97005_model	0.5211
A0ABD3VH26_taxID_1069815_model	W6NCB7_taxID_6289_model	0.5210
A0A210R253_taxID_6573_model	A0A8B8ESA4_taxID_6565_model_A	0.5209
A0A8H4YZH8_taxID_48485_model	A0AA37L8J5_taxID_700344_model_A	0.5209
A0A1H7K5B5_taxID_1233_model_A	A0A8E0V7V4_taxID_52442_model_A	0.5207
