member,accession,cterm_len,n_seg,status
A0A9P8KCL2_taxID_46634_model,A0A9P8KCL2,177,1,ok
A0A9P8MT67_taxID_111463_model,A0A9P8MT67,143,1,ok
A0A9P8N0Q3_taxID_111463_model,A0A9P8N0Q3,124,1,ok
A0A9P8N2E9_taxID_111463_model_A,A0A9P8N2E9,218,1,ok
A0A084AYI1_taxID_1280523_model_A,A0A084AYI1,224,1,ok
A0A084QJ67_taxID_1283841_model_A,A0A084QJ67,224,1,ok
A0A0A1SZ60_taxID_1531966_model_A,A0A0A1SZ60,216,1,ok
A0A0B7JMD6_taxID_29856_model_A,A0A0B7JMD6,223,1,ok
A0A0F7ZYT2_taxID_1043627_model_A,A0A0F7ZYT2,214,1,ok
A0A0L0NDW4_taxID_1163406_model_A,A0A0L0NDW4,219,1,ok
A0A136JFC0_taxID_196109_model_A,A0A136JFC0,213,1,ok
A0A167EGD5_taxID_1081107_model,A0A167EGD5,218,1,ok
A0A179HB00_taxID_33203_model_A,A0A179HB00,217,1,ok
A0A179IBT8_taxID_2714763_model,A0A179IBT8,218,1,ok
A0A2H4SJ54_taxID_73501_model,A0A2H4SJ54,222,1,ok
A0A2K3QJU1_taxID_45235_model_A,A0A2K3QJU1,218,1,ok
A0A2N6P261_taxID_176275_model,A0A2N6P261,218,1,ok
A0A2S4KWC6_taxID_94208_model_A,A0A2S4KWC6,218,1,ok
A0A2S7YNR6_taxID_176275_model,A0A2S7YNR6,217,1,ok
A0A2U3EA21_taxID_33203_model_A,A0A2U3EA21,217,1,ok
A0A3M2S0U8_taxID_2010991_model_A,A0A3M2S0U8,221,1,ok
A0A428R260_taxID_1325734_model_A,A0A428R260,213,1,ok
A0A428S2T1_taxID_1325733_model_A,A0A428S2T1,221,1,ok
A0A428UZM7_taxID_131363_model_A,A0A428UZM7,221,1,ok
A0A430L3T0_taxID_1147111_model_A,A0A430L3T0,221,1,ok
A0A9N9XWR8_taxID_160290_model,A0A9N9XWR8,217,1,ok
A0A9N9YPG7_taxID_160324_model_A,A0A9N9YPG7,216,1,ok
A0A9N9ZGP9_taxID_160281_model_A,A0A9N9ZGP9,216,1,ok
A0A9P7PVI4_taxID_1294629_model_A,A0A9P7PVI4,221,1,ok
A0A9P7QM48_taxID_1967640_model_A,A0A9P7QM48,221,1,ok
A0A9P7SG79_taxID_1649127_model_A,A0A9P7SG79,221,1,ok
A0A9P7SQ62_taxID_1623583_model_A,A0A9P7SQ62,221,1,ok
A0A9P8YAV9_taxID_1682393_model,A0A9P8YAV9,221,1,ok
A0A9P9KM55_taxID_169388_model_A,A0A9P9KM55,212,1,ok
A0A9Q8VHK7_taxID_2060973_model_A,A0A9Q8VHK7,217,1,ok
A0A9W8W7V2_taxID_1435070_model_A,A0A9W8W7V2,213,1,ok
A0AAI8YEM3_taxID_933095_model_A,A0AAI8YEM3,222,1,ok
A0AB34G1W5_taxID_1247861_model_A,A0AB34G1W5,217,1,ok
A0ABQ0CQG5_taxID_79588_model_A,A0ABQ0CQG5,218,1,ok
A0ABQ7PI35_taxID_1623583_model_A,A0ABQ7PI35,221,1,ok
A0ABR1SFY0_taxID_335849_model_A,A0ABR1SFY0,219,1,ok
A0ABR1UD57_taxID_990691_model_A,A0ABR1UD57,219,1,ok
A0ACA9TFL9_taxID_1349383_model_A,A0ACA9TFL9,223,1,ok
A0ACB9ZAH5_taxID_110542_model_A,A0ACB9ZAH5,221,1,ok
A0ACC0DM41_taxID_110542_model_A,A0ACC0DM41,224,1,ok
A0ACC0QMC4_taxID_1328300_model_A,A0ACC0QMC4,216,1,ok
A0ACC1MLA8_taxID_93591_model_A,A0ACC1MLA8,217,1,ok
A0ACC1RIB5_taxID_57161_model_A,A0ACC1RIB5,218,1,ok
A0ACD3Z1I3_taxID_2747967_model_A,A0ACD3Z1I3,216,1,ok
J4KM64_taxID_655819_model,J4KM64,217,1,ok
M1W198_taxID_1111077_model_A,M1W198,221,1,ok
A0A9P8N751_taxID_111463_model,A0A9P8N751,164,1,ok
A0A9P8SF21_taxID_111463_model,A0A9P8SF21,142,1,ok
A0A9P8SK06_taxID_111463_model,A0A9P8SK06,130,1,ok
A0A9P8VZR4_taxID_1576542_model,A0A9P8VZR4,428,1,ok
A0A9P9AAI5_taxID_936078_model,A0A9P9AAI5,168,1,ok
A0A9P9AC83_taxID_936078_model,A0A9P9AC83,123,1,ok
A0A9P9CYR3_taxID_256645_model,A0A9P9CYR3,157,1,ok
A0A9P9DH90_taxID_256645_model,A0A9P9DH90,179,1,ok
A0A9P9E097_taxID_256645_model_A,A0A9P9E097,294,1,ok
A0A9P9E535_taxID_256645_model_A,A0A9P9E535,134,1,ok
A0A9P9EIM9_taxID_256645_model,A0A9P9EIM9,399,1,ok
A0A9P9IZ74_taxID_256645_model,A0A9P9IZ74,180,1,ok
A0A9P9J9F7_taxID_1079267_model_A,A0A9P9J9F7,447,1,ok
A0A0P7BFC0_taxID_78410_model_A,A0A0P7BFC0,446,1,ok
A0A9P9WK24_taxID_1658444_model_A,A0A9P9WK24,387,1,ok
A0A2T3YVK6_taxID_1042311_model_A,A0A2T3YVK6,195,1,ok
A0A8H6AXV0_taxID_1964551_model,A0A8H6AXV0,210,1,ok
A0A9P9A454_taxID_152316_model_A,A0A9P9A454,198,1,ok
W3XNJ3_taxID_1229662_model_A,W3XNJ3,196,1,ok
A0A9Q5NFF1_taxID_108892_model_A,A0A9Q5NFF1,152,1,ok
A0A9Q8PG69_taxID_5499_model,A0A9Q8PG69,202,1,ok
A0A9Q8URF0_taxID_5499_model,A0A9Q8URF0,154,1,ok
A0A9Q8WN77_taxID_145971_model_A,A0A9Q8WN77,363,1,ok
A0A9Q8Z733_taxID_95742_model,A0A9Q8Z733,203,1,ok
A0A9Q9AK53_taxID_215465_model,A0A9Q9AK53,209,1,ok
A0A9Q9B2J7_taxID_215465_model,A0A9Q9B2J7,153,1,ok
A0A2G5HTG4_taxID_122368_model,A0A2G5HTG4,172,1,ok
A0A2S6C9X9_taxID_357750_model,A0A2S6C9X9,168,1,ok
A0A9P3D0K0_taxID_84275_model,A0A9P3D0K0,167,1,ok
A0A9Q9DV52_taxID_95742_model,A0A9Q9DV52,183,1,ok
A0A9Q9RQ73_taxID_5127_model_A,A0A9Q9RQ73,403,1,ok
A0A1L7SRP7_taxID_192010_model_A,A0A1L7SRP7,403,1,ok
A0A8H5I5E5_taxID_751941_model_A,A0A8H5I5E5,403,1,ok
A0A8H5JKQ2_taxID_42672_model_A,A0A8H5JKQ2,403,1,ok
A0A9P8DHJ5_taxID_1042133_model_A,A0A9P8DHJ5,421,1,ok
A0A9W4P7V8_taxID_1303716_model,A0A9W4P7V8,386,1,ok
A0A9W4UAS1_taxID_1303443_model_A,A0A9W4UAS1,177,1,ok
A0A9W4ULZ7_taxID_1303443_model,A0A9W4ULZ7,182,1,ok
A0A9W4XG49_taxID_1303443_model_A,A0A9W4XG49,138,1,ok
A0A9W4XKP6_taxID_1303443_model,A0A9W4XKP6,135,1,ok
A0A9W4XWD3_taxID_1303443_model,A0A9W4XWD3,176,1,ok
A0A9W7SSJ9_taxID_418781_model,A0A9W7SSJ9,203,1,ok
A0A6G1LHH1_taxID_161662_model,A0A6G1LHH1,196,1,ok
A0A9W8RLY5_taxID_1237075_model_A,A0A9W8RLY5,397,1,ok
A0A9W8RNA8_taxID_1237075_model,A0A9W8RNA8,380,1,ok
A0A9W8TQB9_taxID_114810_model,A0A9W8TQB9,112,1,ok
A0A9W8UQ41_taxID_2231603_model,A0A9W8UQ41,129,1,ok
A0A168F2E9_taxID_1081108_model,A0A168F2E9,128,1,ok
A0A9W8VIW2_taxID_1237075_model,A0A9W8VIW2,185,1,ok
A0A9W8X1Z9_taxID_749621_model_A,A0A9W8X1Z9,152,1,ok
A0A9W8XEL1_taxID_1932322_model,A0A9W8XEL1,224,1,ok
A0A9W8XWX0_taxID_1932322_model,A0A9W8XWX0,327,1,ok
A0A9W8Z3C7_taxID_1191159_model_A,A0A9W8Z3C7,202,1,ok
A0A9W8ZND0_taxID_749634_model,A0A9W8ZND0,221,1,ok
A0A9P4WZQ1_taxID_1769908_model,A0A9P4WZQ1,221,1,ok
A0A9W8X6H4_taxID_749621_model,A0A9W8X6H4,221,1,ok
A0A9W9BY78_taxID_749621_model,A0A9W9BY78,293,1,ok
A0A6A6TQ10_taxID_1314788_model,A0A6A6TQ10,212,1,ok
A0A9W9DSJ3_taxID_153920_model_A,A0A9W9DSJ3,424,1,ok
A0A9W9E8A8_taxID_2034170_model_A,A0A9W9E8A8,184,1,ok
A0A9W9G6A9_taxID_1131581_model,A0A9W9G6A9,404,1,ok
A0A0M8NS36_taxID_229535_model,A0A0M8NS36,404,1,ok
A0A9W4J4I1_taxID_1612424_model,A0A9W4J4I1,403,1,ok
A0A9W4MKU2_taxID_99116_model,A0A9W4MKU2,393,1,ok
A0A9W9H0G7_taxID_126998_model,A0A9W9H0G7,389,1,ok
A0A9W9HKK0_taxID_1132637_model,A0A9W9HKK0,397,1,ok
A0A9W9IP98_taxID_2972119_model,A0A9W9IP98,395,1,ok
A0A9W9K980_taxID_116970_model,A0A9W9K980,370,1,ok
A0A9W9L8K5_taxID_126998_model,A0A9W9L8K5,415,1,ok
A0A9W9NW18_taxID_5077_model,A0A9W9NW18,385,1,ok
A0A9W9VBH4_taxID_293559_model,A0A9W9VBH4,383,1,ok
A0A9W9W781_taxID_1131564_model,A0A9W9W781,407,1,ok
A0A9W9WQE3_taxID_1303715_model,A0A9W9WQE3,306,1,ok
A0A9X0AKT3_taxID_352851_model,A0A9X0AKT3,205,1,ok
A0A8H2VKB5_taxID_28548_model,A0A8H2VKB5,205,1,ok
A0A9X0C4D4_taxID_1882269_model,A0A9X0C4D4,376,1,ok
A0A2I1CR74_taxID_1392248_model,A0A2I1CR74,376,1,ok
A0A383URA9_taxID_2867405_model,A0A383URA9,174,1,ok
A0A9W4DAM0_taxID_1689686_model,A0A9W4DAM0,187,1,ok
N1J8Z1_taxID_546991_model,N1J8Z1,178,1,ok
A0AA35MIP6_taxID_1926264_model,A0AA35MIP6,77,1,ok
A0AA38JMF4_taxID_2804957_model,A0AA38JMF4,149,1,ok
A0A0D0CV66_taxID_944289_model,A0A0D0CV66,148,1,ok
A0A284RME6_taxID_47428_model,A0A284RME6,233,1,ok
A0A2H3BYM4_taxID_1076256_model,A0A2H3BYM4,236,1,ok
A0A4Z0A5G8_taxID_135208_model_A,A0A4Z0A5G8,149,1,ok
A0A8A5MZC0_taxID_47428_model,A0A8A5MZC0,233,1,ok
A0A9P5MS95_taxID_152965_model_A,A0A9P5MS95,149,1,ok
A0A9W8TXL8_taxID_2804962_model,A0A9W8TXL8,149,1,ok
A0AA38NPT6_taxID_2804958_model,A0AA38NPT6,149,1,ok
A0AA39JQW3_taxID_47425_model,A0AA39JQW3,149,1,ok
A0ABQ8QIG9_taxID_40481_model,A0ABQ8QIG9,149,1,ok
A0ACB8RHH7_taxID_40419_model,A0ACB8RHH7,149,1,ok
A0ACB8T765_taxID_48021_model,A0ACB8T765,150,1,ok
D6RL64_taxID_240176_model,D6RL64,147,1,ok
A0AA38RMA6_taxID_41990_model,A0AA38RMA6,122,1,ok
A0AA38VH97_taxID_91930_model,A0AA38VH97,123,1,ok
A0AA38W327_taxID_91930_model_A,A0AA38W327,198,1,ok
A0AA39CFY0_taxID_386627_model,A0AA39CFY0,176,1,ok
A0AA39L820_taxID_5046_model_A,A0AA39L820,145,1,ok
A0AA39PA08_taxID_153914_model,A0AA39PA08,232,1,ok
A0AA39QZS5_taxID_184061_model_A,A0AA39QZS5,411,1,ok
A0AA39R8U1_taxID_184061_model,A0AA39R8U1,146,1,ok
A0AA39TCK8_taxID_153914_model,A0AA39TCK8,149,1,ok
A0AA39P9P0_taxID_153914_model,A0AA39P9P0,156,1,ok
A0AA39QC71_taxID_153913_model,A0AA39QC71,157,1,ok
A0AA39WML9_taxID_252184_model_A,A0AA39WML9,157,1,ok
A0AA39WWK0_taxID_314043_model_A,A0AA39WWK0,130,1,ok
A0AA39X2C0_taxID_314043_model_A,A0AA39X2C0,433,1,ok
A0AA39XF85_taxID_314043_model_A,A0AA39XF85,202,1,ok
A0AA39XPR0_taxID_869390_model,A0AA39XPR0,172,1,ok
A0A8H7IPP2_taxID_45133_model_A,A0A8H7IPP2,172,1,ok
A0AA39XY02_taxID_869390_model_A,A0AA39XY02,370,1,ok
A0AA39YEC9_taxID_92897_model_A,A0AA39YEC9,163,1,ok
A0AA39YT88_taxID_92897_model,A0AA39YT88,258,1,ok
A0AA39ZHB9_taxID_330535_model_A,A0AA39ZHB9,225,1,ok
A0AA40BHX9_taxID_1954250_model_A,A0AA40BHX9,223,1,ok
A0AA40A1C2_taxID_260670_model,A0AA40A1C2,124,1,ok
A0AA40BCX3_taxID_260670_model,A0AA40BCX3,223,1,ok
A0AA40CI83_taxID_92897_model_A,A0AA40CI83,130,1,ok
A0AA40CKN8_taxID_92897_model,A0AA40CKN8,123,1,ok
A0AA40CS78_taxID_92897_model_A,A0AA40CS78,180,1,ok
A0AA40CYF2_taxID_869390_model,A0AA40CYF2,161,1,ok
A0A1J9R1M8_taxID_236234_model,A0A1J9R1M8,167,1,ok
A0A5N5DDM5_taxID_45133_model,A0A5N5DDM5,168,1,ok
A0A8H4IQ82_taxID_55169_model,A0A8H4IQ82,160,1,ok
A0ABQ8GV98_taxID_35725_model,A0ABQ8GV98,159,1,ok
A0ABR3T0M1_taxID_45134_model_A,A0ABR3T0M1,166,1,ok
A0ABR3TJ48_taxID_856260_model,A0ABR3TJ48,159,1,ok
A0ACB5RUH5_taxID_310453_model,A0ACB5RUH5,166,1,ok
K2R777_taxID_1126212_model,K2R777,159,1,ok
R1GGH2_taxID_1287680_model,R1GGH2,167,1,ok
A0AA40D4L4_taxID_330535_model,A0AA40D4L4,388,1,ok
A0AA40DDV9_taxID_330535_model,A0AA40DDV9,447,1,ok
A0AA40DY47_taxID_1954250_model,A0AA40DY47,130,1,ok
A0AA40EBB7_taxID_260670_model_A,A0AA40EBB7,165,1,ok
A0AA40EQQ0_taxID_314040_model,A0AA40EQQ0,435,1,ok
A0AA40EUS9_taxID_314040_model,A0AA40EUS9,202,1,ok
A0AA40F0I2_taxID_314040_model,A0AA40F0I2,167,1,ok
A0AA40F239_taxID_314040_model_A,A0AA40F239,430,1,ok
A0AA40F7I6_taxID_314040_model_A,A0AA40F7I6,128,1,ok
A0AA40K261_taxID_314040_model,A0AA40K261,125,1,ok
A0AA40K5X6_taxID_314040_model,A0AA40K5X6,168,1,ok
A0AA40K892_taxID_314040_model,A0AA40K892,134,1,ok
A0AA43QK37_taxID_258253_model,A0AA43QK37,431,1,ok
U1I0C6_taxID_1263415_model,U1I0C6,443,1,ok
A0AAD2H6M4_taxID_2018698_model,A0AAD2H6M4,156,1,ok
A0AAD2H4D2_taxID_2018698_model,A0AAD2H4D2,156,1,ok
A0AAD2H686_taxID_2018698_model,A0AAD2H686,156,1,ok
A0AAD4E4K7_taxID_1912939_model_A,A0AAD4E4K7,414,1,ok
A0AAD4F503_taxID_669026_model_A,A0AAD4F503,209,1,ok
A0AAD4KK35_taxID_1131652_model_A,A0AAD4KK35,227,1,ok
A0A225AK64_taxID_1441469_model_A,A0A225AK64,239,1,ok
A0AAD4M2Z7_taxID_376703_model,A0AAD4M2Z7,172,1,ok
A0AAD4M928_taxID_376703_model,A0AAD4M928,149,1,ok
A0AAD5DZA6_taxID_2649997_model_A,A0AAD5DZA6,142,1,ok
A0AAD5RGJ3_taxID_339359_model_A,A0AAD5RGJ3,218,1,ok
A0AAD5RIJ0_taxID_339359_model_A,A0AAD5RIJ0,179,1,ok
A0AAD5RXG2_taxID_339359_model,A0AAD5RXG2,136,1,ok
A0AAD5V4M1_taxID_2056292_model,A0AAD5V4M1,443,1,ok
A0AAD5VMD2_taxID_56174_model,A0AAD5VMD2,156,1,ok
A0AAD5VMH3_taxID_56174_model,A0AAD5VMH3,186,1,ok
A0AAD6CLF4_taxID_3151616_model,A0AAD6CLF4,387,1,ok
A0ABR4IBP9_taxID_176166_model,A0ABR4IBP9,387,1,ok
A0AAD6E2M1_taxID_40994_model,A0AAD6E2M1,400,1,ok
A0AAD6IWI5_taxID_74499_model,A0AAD6IWI5,318,1,ok
A0AAD6IWR0_taxID_74499_model,A0AAD6IWR0,214,1,ok
A0AAD6J3H0_taxID_74499_model_A,A0AAD6J3H0,684,1,ok
A0AAD6NJA4_taxID_74499_model,A0AAD6NJA4,222,1,ok
A0AAD6NK31_taxID_74499_model_A,A0AAD6NK31,194,1,ok
A0AAD6S7D4_taxID_1745969_model_A,A0AAD6S7D4,208,1,ok
A0AAD6SW16_taxID_1745969_model_A,A0AAD6SW16,148,1,ok
A0AAD7BG56_taxID_1738132_model,A0AAD7BG56,234,1,ok
A0AAD7H3E9_taxID_1033252_model_A,A0AAD7H3E9,148,1,ok
A0AAD7NJT2_taxID_1033252_model_A,A0AAD7NJT2,148,1,ok
A0AAW0CBD3_taxID_2862362_model,A0AAW0CBD3,148,1,ok
A0AAD7CSE0_taxID_1033263_model,A0AAD7CSE0,149,1,ok
A0AAD6UQP4_taxID_153505_model,A0AAD6UQP4,167,1,ok
A0AAD7D1D7_taxID_1033263_model,A0AAD7D1D7,162,1,ok
A0AAD7EMG0_taxID_1033008_model,A0AAD7EMG0,146,1,ok
A0AAD7J5J2_taxID_1033252_model_A,A0AAD7J5J2,170,1,ok
A0AAD7JKZ3_taxID_1033252_model_A,A0AAD7JKZ3,169,1,ok
A0AAD7K2V0_taxID_230809_model,A0AAD7K2V0,155,1,ok
A0AAD7MRF3_taxID_230809_model_A,A0AAD7MRF3,187,1,ok
A0AAD7TEA0_taxID_1111947_model,A0AAD7TEA0,150,1,ok
A0AAD7TG68_taxID_1111947_model,A0AAD7TG68,122,1,ok
A0A1M2VPA5_taxID_154538_model,A0A1M2VPA5,151,1,ok
A0AAD8UIL4_taxID_27357_model_A,A0AAD8UIL4,214,1,ok
A0A010RY59_taxID_1445577_model,A0A010RY59,315,1,ok
A0A066XW40_taxID_1173701_model,A0A066XW40,218,1,ok
A0A135RMZ4_taxID_703756_model_A,A0A135RMZ4,207,1,ok
A0A135SUC7_taxID_1209931_model_A,A0A135SUC7,214,1,ok
A0A135SV65_taxID_1460502_model_A,A0A135SV65,214,1,ok
A0A162Q605_taxID_1573173_model,A0A162Q605,218,1,ok
A0A1G4ANR7_taxID_1209926_model_A,A0A1G4ANR7,214,1,ok
A0A1Q8S150_taxID_708187_model_A,A0A1Q8S150,158,1,ok
A0A7J6JPL9_taxID_1213859_model,A0A7J6JPL9,215,1,ok
A0A9P5EZI0_taxID_690259_model,A0A9P5EZI0,215,1,ok
A0A9P7QUR7_taxID_1209932_model,A0A9P7QUR7,305,1,ok
A0A9Q0AYM7_taxID_1671311_model,A0A9Q0AYM7,332,1,ok
A0AAD8QC98_taxID_681940_model,A0AAD8QC98,217,1,ok
A0AAD9HEX9_taxID_1216348_model,A0AAD9HEX9,218,1,ok
A0AAI9XJT9_taxID_1209925_model,A0AAI9XJT9,301,1,ok
A0AAI9XMS7_taxID_1209917_model,A0AAI9XMS7,305,1,ok
A0AAI9ZVP4_taxID_359342_model_A,A0AAI9ZVP4,198,1,ok
A0ABQ9P8C6_taxID_1209924_model,A0ABQ9P8C6,265,1,ok
A0ABQ9S1X6_taxID_1914294_model,A0ABQ9S1X6,334,1,ok
A0ACC3Z5L5_taxID_5467_model,A0ACC3Z5L5,250,1,ok
E3QED9_taxID_645133_model_A,E3QED9,215,1,ok
H1UXI3_taxID_759273_model_A,H1UXI3,194,1,ok
A0AAD8UX87_taxID_681940_model,A0AAD8UX87,151,1,ok
A0AAD9E8H7_taxID_1836956_model,A0AAD9E8H7,216,1,ok
A0A1B7YV68_taxID_759273_model_A,A0A1B7YV68,194,1,ok
A0A4T0WCY6_taxID_80884_model_A,A0A4T0WCY6,194,1,ok
A0AAD9HKT9_taxID_1216348_model_A,A0AAD9HKT9,151,1,ok
A0A066XSY6_taxID_1173701_model,A0A066XSY6,151,1,ok
A0AAD9MDM7_taxID_1825666_model,A0AAD9MDM7,234,1,ok
A0AAD9S3E1_taxID_1214568_model,A0AAD9S3E1,212,1,ok
A0AAD9SIJ2_taxID_1214568_model,A0AAD9SIJ2,102,1,ok
A0ABR3VXJ2_taxID_127596_model_A,A0ABR3VXJ2,166,1,ok
A0AAD9T3V8_taxID_946125_model,A0AAD9T3V8,297,1,ok
A0AAD9Y405_taxID_34407_model_A,A0AAD9Y405,184,1,ok
A0AAD9ZE16_taxID_209136_model,A0AAD9ZE16,106,1,ok
A0ABR4BMK5_taxID_1340010_model_A,A0ABR4BMK5,151,1,ok
A0AAE0CWK9_taxID_34407_model,A0AAE0CWK9,301,1,ok
A0AAE0HH01_taxID_1854472_model,A0AAE0HH01,401,1,ok
A0AAE0HTN1_taxID_516989_model,A0AAE0HTN1,165,1,ok
A0AAE0HXT4_taxID_516989_model,A0AAE0HXT4,421,1,ok
A0AAE0HXX2_taxID_516989_model_A,A0AAE0HXX2,163,1,ok
A0AAE0I0E2_taxID_516989_model_A,A0AAE0I0E2,137,1,ok
A0AAE0I3J3_taxID_516989_model_A,A0AAE0I3J3,262,1,ok
A0AAE0I6T4_taxID_516989_model,A0AAE0I6T4,168,1,ok
A0AAE0IQ25_taxID_516989_model_A,A0AAE0IQ25,168,1,ok
A0AAE0IRJ6_taxID_516989_model,A0AAE0IRJ6,206,1,ok
A0AAE0IZ57_taxID_314031_model,A0AAE0IZ57,116,1,ok
A0AAE0J3H6_taxID_314031_model,A0AAE0J3H6,252,1,ok
A0AAE0JEM3_taxID_94610_model,A0AAE0JEM3,196,1,ok
A0AAE0JZD4_taxID_92902_model,A0AAE0JZD4,132,1,ok
A0AAE0K302_taxID_330526_model,A0AAE0K302,168,1,ok
A0AAE0K995_taxID_330526_model_A,A0AAE0K995,233,1,ok
A0AAE0LX03_taxID_1854472_model_A,A0AAE0LX03,219,1,ok
A0AAE0LXM5_taxID_1854472_model_A,A0AAE0LXM5,220,1,ok
A0AAE0M3J0_taxID_516989_model,A0AAE0M3J0,164,1,ok
A0AAE0MYQ7_taxID_92902_model,A0AAE0MYQ7,436,1,ok
A0AAE0NMU7_taxID_92902_model,A0AAE0NMU7,127,1,ok
A0AAE0P4P8_taxID_330526_model_A,A0AAE0P4P8,238,1,ok
A0AAE0P8W8_taxID_83679_model,A0AAE0P8W8,270,1,ok
A0AAE0TW34_taxID_330526_model,A0AAE0TW34,125,1,ok
A0AAE0TX29_taxID_92902_model_A,A0AAE0TX29,261,1,ok
A0AAE0TXL8_taxID_92902_model_A,A0AAE0TXL8,212,1,ok
A0AAE0U1Q5_taxID_330526_model_A,A0AAE0U1Q5,426,1,ok
A0AAE0UEY7_taxID_83679_model,A0AAE0UEY7,169,1,ok
A0AAE0XG17_taxID_314037_model_A,A0AAE0XG17,135,1,ok
A0AAE0XJ80_taxID_314037_model,A0AAE0XJ80,250,1,ok
A0AAE0XKL8_taxID_314037_model_A,A0AAE0XKL8,211,1,ok
A0AAE0J5C7_taxID_314031_model_A,A0AAE0J5C7,226,1,ok
A0AAE1I5J0_taxID_173218_model_A,A0AAE1I5J0,195,1,ok
A0A2T4A4G0_taxID_983964_model_A,A0A2T4A4G0,196,1,ok
A0AAE8M117_taxID_33205_model_A,A0AAE8M117,475,1,ok
A0AAE8N2C9_taxID_2041049_model,A0AAE8N2C9,137,1,ok
A0AAI9E8J8_taxID_111012_model,A0AAI9E8J8,153,1,ok
A0AAI9EAT6_taxID_111012_model,A0AAI9EAT6,200,1,ok
A0AAI9EBC0_taxID_111012_model_A,A0AAI9EBC0,230,1,ok
A0A9Q0B7W3_taxID_1671311_model,A0A9Q0B7W3,390,1,ok
A0AAJ0ABM2_taxID_1209918_model,A0AAJ0ABM2,205,1,ok
A0ABQ9RHE8_taxID_1209934_model,A0ABQ9RHE8,301,1,ok
A0AAJ0BD24_taxID_438768_model,A0AAJ0BD24,164,1,ok
A0AAJ0BIF4_taxID_438768_model_A,A0AAJ0BIF4,163,1,ok
A0AAJ0BL54_taxID_438768_model,A0AAJ0BL54,246,1,ok
A0AAJ0C8C6_taxID_1093897_model_A,A0AAJ0C8C6,189,1,ok
A0AAJ0D004_taxID_1105319_model,A0AAJ0D004,400,1,ok
A0AAJ0DDL3_taxID_702011_model,A0AAJ0DDL3,160,1,ok
A0AAJ0DNK8_taxID_702011_model,A0AAJ0DNK8,153,1,ok
A0AAV9P1Y4_taxID_1690608_model,A0AAV9P1Y4,167,1,ok
A0AAJ0G150_taxID_1105319_model_A,A0AAJ0G150,204,1,ok
A0AAJ0GID0_taxID_702011_model_A,A0AAJ0GID0,200,1,ok
A0AAJ0H0X6_taxID_1170767_model_A,A0AAJ0H0X6,229,1,ok
A0AAJ0M8F5_taxID_260671_model_A,A0AAJ0M8F5,212,1,ok
A0AAJ0MD79_taxID_260671_model,A0AAJ0MD79,125,1,ok
A0AAJ0MR40_taxID_588809_model,A0AAJ0MR40,174,1,ok
A0AA40EG60_taxID_1954250_model_A,A0AA40EG60,187,1,ok
A0AAE0MX90_taxID_94610_model_A,A0AAE0MX90,264,1,ok
A0AAJ0F2M0_taxID_438768_model_A,A0AAJ0F2M0,212,1,ok
A0ABR3DT09_taxID_5142_model_A,A0ABR3DT09,245,1,ok
A0AAN6FPX2_taxID_329885_model,A0AAN6FPX2,195,1,ok
A0AAN6LYU1_taxID_1892770_model,A0AAN6LYU1,181,1,ok
A0A6G1JIY4_taxID_1168545_model_A,A0A6G1JIY4,146,1,ok
A0AAN6M0W3_taxID_1892770_model_A,A0AAN6M0W3,169,1,ok
A0AAN6MI70_taxID_2831512_model_A,A0AAN6MI70,254,1,ok
A0AAN6N4Q5_taxID_303347_model_A,A0AAN6N4Q5,259,1,ok
A0ABQ0FZE5_taxID_1157608_model_A,A0ABQ0FZE5,277,1,ok
A0AAN6N6Z9_taxID_303347_model,A0AAN6N6Z9,159,1,ok
A0AAN6PQI6_taxID_2588326_model_A,A0AAN6PQI6,251,1,ok
A0A3S5CVR8_taxID_2587410_model_A,A0A3S5CVR8,252,1,ok
A0A8S8ZTB1_taxID_5147_model_A,A0A8S8ZTB1,251,1,ok
F7VQW2_taxID_771870_model_A,F7VQW2,251,1,ok
A0AAN6PYT8_taxID_113614_model_A,A0AAN6PYT8,245,1,ok
A0AAN6REI1_taxID_1892770_model_A,A0AAN6REI1,173,1,ok
A0AAN6RG63_taxID_1892770_model,A0AAN6RG63,223,1,ok
A0AAN6RJL1_taxID_1892770_model,A0AAN6RJL1,179,1,ok
A0A177CZG6_taxID_1460663_model,A0A177CZG6,322,1,ok
A0A2V1DTY0_taxID_97972_model,A0A2V1DTY0,314,1,ok
A0A6A5TIJ7_taxID_147558_model,A0A6A5TIJ7,316,1,ok
A0A7C8M196_taxID_100035_model,A0A7C8M196,224,1,ok
A0A9P4PTR1_taxID_1392251_model,A0A9P4PTR1,264,1,ok
A0AAN6RXR8_taxID_2831512_model_A,A0AAN6RXR8,235,1,ok
A0AAN6S1N6_taxID_303347_model,A0AAN6S1N6,134,1,ok
A0AAN6SJ69_taxID_241081_model,A0AAN6SJ69,152,1,ok
A0AAN6T5J5_taxID_113614_model_A,A0AAN6T5J5,224,1,ok
A0AAN6TAP9_taxID_2074819_model_A,A0AAN6TAP9,159,1,ok
A0AAN6TNB8_taxID_2074819_model,A0AAN6TNB8,378,1,ok
A0AAN6U965_taxID_2587402_model_A,A0AAN6U965,220,1,ok
A0AAN6UNL4_taxID_1450529_model,A0AAN6UNL4,222,1,ok
A0AAN6UYU1_taxID_1934379_model_A,A0AAN6UYU1,219,1,ok
A0AAN6WF69_taxID_2587417_model,A0AAN6WF69,128,1,ok
